#{"t_start": 1779568228.084996, "env_id": "LunarLander-v3"}
r,l,t
-278.215203,82,0.096499
-7.355301,78,0.171158
-155.285305,93,0.281547
-542.805272,114,0.397289
-304.193287,115,0.513772
-743.669333,245,0.766697
-283.762191,114,0.885659
-499.698853,188,1.081144
-529.281073,131,1.213522
-467.43515,122,1.342653
-447.235573,231,1.585204
-519.433121,109,1.700214
-135.797052,154,1.865875
-539.068422,141,2.062752
-226.148693,110,2.210681
-77.521997,223,2.518252
-225.943674,126,2.693981
-530.503674,150,2.904376
-332.10711,179,3.144764
-261.795088,162,3.3803
-149.344416,104,3.499826
-159.420193,244,3.738411
-196.57695,112,3.847113
-575.089189,107,3.953353
-195.725071,92,4.042532
-263.580182,132,4.166036
-327.918581,117,4.276885
-336.748752,116,4.40446
-259.482053,189,4.610855
-199.35104,140,4.745822
30.638127,160,4.892734
-128.615736,122,5.011797
-277.089687,220,5.282414
-265.850261,184,5.496756
-338.620776,154,5.684142
-221.803761,237,5.922992
119.919318,1000,6.88187
-231.4473,290,7.169614
-239.809813,189,7.352801
-319.353768,262,7.644011
-172.842067,172,7.86604
-206.405635,194,8.11693
-40.58061,153,8.257957
-46.614842,256,8.508955
-158.900688,163,8.663845
-85.595492,183,8.832426
-74.604814,177,9.169142
-100.584286,291,9.47554
-159.905938,287,9.743637
-163.184905,228,10.003037
-56.184857,195,10.18074
-30.946637,227,10.468664
-43.799492,218,10.708899
57.102337,185,10.888128
-183.441786,242,11.148256
-212.904958,153,11.304752
-116.192469,247,11.554755
-250.192273,171,11.728812
-148.532716,218,11.939687
182.987635,555,12.485864
-72.943682,171,12.686176
22.690721,228,12.966199
-24.826661,477,13.575038
-80.219102,237,14.040254
-2.913087,219,14.41697
2.823665,301,14.840073
-179.759139,174,15.121405
300.261304,410,15.934777
17.775049,349,16.588607
-227.776571,309,17.247017
-51.784684,166,17.510363
-18.874092,172,17.795362
-210.433766,213,18.225117
-47.99315,526,19.061033
-42.479515,185,19.353153
-92.896122,292,19.755867
33.569493,212,20.068289
-48.505372,176,20.299797
-186.688972,266,20.654987
-109.810903,171,21.082389
-217.088076,228,21.478853
-25.104989,360,22.006326
-52.870952,197,22.290035
-183.979439,268,22.738103
-26.988556,276,23.206316
-175.040264,216,23.524164
-53.353792,216,23.848788
185.740607,629,24.668883
-39.708729,228,24.952044
-185.249085,206,25.236798
-81.846289,321,25.669591
-244.181249,388,26.162606
212.625253,317,26.589664
-28.722546,293,27.023842
-213.484257,273,27.399144
-17.977812,244,27.74213
-199.094692,211,28.045065
-214.147809,236,28.357094
-265.961094,333,28.85766
243.566957,362,29.526083
-109.283258,168,29.800338
251.420976,327,30.253772
-45.922563,179,30.495166
261.523374,371,30.924459
26.962845,264,31.248382
266.492192,368,31.643947
21.433911,175,31.815884
-204.778471,205,32.013499
47.87116,174,32.231194
-92.892645,478,32.785164
254.305138,334,33.127052
-86.464232,318,33.475249
-184.195844,197,33.670757
16.293278,195,33.8537
6.392794,201,34.104056
-60.630045,223,34.32892
23.985381,308,34.857743
-64.964374,172,35.134453
-62.623394,234,35.40138
-171.190616,150,35.598624
-33.310996,163,35.752603
12.018619,296,36.299483
-142.541989,139,36.460981
254.928106,409,36.85743
-14.809701,223,37.142435
-182.250515,206,37.503148
-36.363479,265,37.840787
-189.153089,143,38.059418
8.716718,205,38.311955
-13.129023,165,38.477457
17.045904,214,38.781733
-0.640878,250,39.125236
-50.951808,149,39.34271
-32.426366,178,39.614139
-179.068243,139,39.821539
238.32462,317,40.371415
-29.472421,106,40.658193
-51.238128,138,40.890725
-38.203792,160,41.14706
23.236171,145,41.39753
-43.220014,143,41.731245
-5.834771,166,42.082358
4.687365,234,42.646291
-74.17188,192,43.06911
-11.031505,96,43.280685
-169.007173,131,43.534106
-15.186306,151,43.869651
-134.437592,143,44.16941
-39.494561,139,44.500084
5.12917,183,44.744779
-15.923018,115,44.893203
2.258696,99,45.026811
-26.258785,147,45.225321
-162.459952,160,45.532417
-23.202949,95,45.846942
-1.639427,111,46.182559
31.500902,151,46.607448
-18.806287,151,47.031226
11.719462,154,47.407914
