#{"t_start": 1779569062.872975, "env_id": "LunarLander-v3"}
r,l,t
39.712894,269,69.870411
174.705544,728,70.867831
8.389511,325,71.281654
201.890984,667,72.141224
-24.80929,350,72.585534
30.714388,202,72.846652
-28.186252,229,73.130347
3.50973,319,73.534826
159.945748,616,74.312488
-63.130769,361,74.841543
-92.709943,323,75.293802
-55.774659,346,75.856278
212.147712,377,76.495831
61.056015,179,76.796999
-48.672527,333,77.278652
159.586726,372,77.869198
-37.242667,115,78.048287
145.24263,506,78.830044
-28.731644,221,79.110144
195.957684,374,79.590955
184.396634,311,79.981411
-107.003124,241,80.28107
-64.402811,233,80.580604
-15.330917,273,80.925904
-38.22516,195,81.172698
-21.713024,215,81.43998
-62.646995,258,81.772554
-41.160297,264,82.10438
83.55025,1000,83.38795
14.381648,199,83.739287
-43.85787,283,84.242961
-18.625584,172,84.5094
-66.868016,237,84.81493
-10.189628,216,85.11495
31.154524,230,85.420812
19.654348,216,85.733168
-36.110267,229,86.021051
267.019416,865,87.138522
-54.675619,255,87.462587
-73.979394,238,87.766395
-71.355278,235,88.060138
-60.980268,256,88.383251
-38.944584,184,88.618586
-7.845974,185,88.854569
-77.024481,233,89.154078
-81.622275,202,89.412064
-53.287554,181,89.642993
-51.067207,156,89.841648
-124.304906,190,90.087018
-52.500155,202,90.338396
-60.99227,196,90.588439
3.51048,214,90.857919
-60.660285,206,91.110009
-41.813978,206,91.368456
-82.108301,188,91.60046
8.969919,220,91.876387
-72.73337,235,92.166501
-12.673091,246,92.473499
-80.275677,237,92.773907
-11.494667,217,93.043232
-90.185613,221,93.317149
-18.526034,228,93.606503
-20.950113,212,93.87606
-8.149201,188,94.1219
38.462673,256,94.451761
-13.466902,156,94.647331
59.913779,222,94.929374
-8.82179,221,95.204898
-84.147605,182,95.44035
-68.92427,249,95.747325
-46.019474,202,95.991011
-26.414572,221,96.268443
-12.978288,166,96.475946
-64.152511,169,96.686459
39.51345,267,97.012378
-34.85338,180,97.232034
-9.276962,175,97.450015
7.553528,255,97.766166
-86.26789,237,98.065476
20.272126,279,98.415677
-24.601297,216,98.687823
-22.966314,211,98.949527
-24.969312,215,99.216551
-24.516416,184,99.448696
-27.507664,214,99.717032
15.702365,157,99.918995
18.738199,226,100.20375
-25.963603,165,100.413749
-17.379566,228,100.700198
-35.703595,148,100.888606
1.153188,181,101.113749
-34.553589,158,101.308205
-16.430141,175,101.51604
-36.476651,177,101.745213
25.774919,175,101.96901
36.654169,235,102.264894
2.698645,123,102.415425
1.81609,223,102.689766
-19.671642,180,102.915861
-13.047438,170,103.130369
-25.748196,190,103.369629
-54.259535,225,103.682776
-41.71836,215,103.986809
0.854206,273,104.416579
-49.331239,233,104.901804
1.157872,300,105.358113
4.021168,215,105.728853
227.652664,520,106.47806
216.955932,389,107.011348
16.428544,255,107.34235
-47.232722,267,107.696286
18.560484,239,108.017987
-69.470364,344,108.497634
-22.864131,316,109.171648
-66.180077,339,109.70889
187.859171,401,110.273967
-65.829132,415,110.823622
217.362171,447,111.402094
-83.417354,371,111.872209
-49.591705,461,112.459014
195.367174,614,113.237301
161.471586,694,114.222027
183.819453,729,115.140574
55.010692,1000,116.631927
73.158721,1000,118.387072
155.848561,924,119.876707
161.151103,982,121.428339
-15.407453,1000,122.96391
13.153381,1000,124.694888
-99.543985,1000,126.28241
-76.349146,1000,127.901767
-118.869726,1000,129.485545
-61.511548,1000,130.825012
-103.901284,1000,132.18652
-54.057247,1000,133.512305
-103.178975,1000,134.848555
-51.895025,1000,136.325917
-78.098078,1000,138.076956
