#{"t_start": 1779553385.893501, "env_id": "LunarLander-v3"}
r,l,t
-48.014393,116,11.508725
-28.263941,102,11.5455
-45.735741,116,11.585806
-53.465044,97,11.619253
-58.1997,112,11.659364
-66.081438,122,11.7007
-5.47821,85,11.844598
-73.456566,75,11.870177
-94.587904,230,11.949569
-30.736001,143,11.997578
-94.076892,90,12.028728
-62.997728,98,12.062704
-110.607351,94,12.09493
-51.661068,124,12.137769
-83.965609,150,12.29878
-128.889091,102,12.334832
-122.415663,93,12.366029
-79.806697,120,12.404919
-55.555282,100,12.439588
-106.392683,98,12.47266
-34.526597,129,12.514812
-58.324351,121,12.56
-235.281528,135,12.606658
-20.698296,152,12.776452
9.931584,103,12.811548
-118.175598,82,12.841023
-13.365171,133,12.885943
-28.472704,167,12.942859
-13.805834,159,12.995759
-52.546125,119,13.037948
-68.067177,107,13.075574
-64.115536,113,13.224758
-20.602942,137,13.272068
-33.406689,117,13.311117
-36.976755,107,13.348416
-50.279731,157,13.400247
-58.691974,115,13.439351
-90.150615,209,13.508666
-53.940476,84,13.538646
-83.857873,85,13.567934
-27.298653,125,13.727901
-61.239375,99,13.762157
-46.004624,101,13.79559
-57.083955,103,13.833467
-46.343326,113,13.871362
-15.123389,92,13.902389
-27.968671,156,13.955486
-38.895225,154,14.00643
20.484024,143,14.171201
-23.002366,163,14.226343
-97.707079,85,14.256137
-64.124233,148,14.305283
-107.308411,126,14.348489
-73.064648,103,14.383177
-51.713349,77,14.40882
18.96829,95,14.440659
-65.129656,85,14.469357
-73.900899,111,14.631652
4.441207,166,14.689441
-33.451957,108,14.728605
-7.1668,197,14.798754
-49.155775,171,14.85911
18.615709,218,14.932688
-75.808911,108,14.971179
-58.475148,138,15.13576
-97.839338,84,15.165696
-44.429289,152,15.216778
-3.128539,173,15.277727
-38.512647,226,15.358923
16.481533,143,15.408448
-107.655553,114,15.449141
-39.908958,96,15.595869
-3.670647,154,15.652388
30.015033,150,15.703166
-231.870049,127,15.749791
-36.258321,1000,16.215229
-113.178522,250,16.301668
-75.064844,103,16.337286
24.674926,1000,16.806397
-146.80844,176,16.868312
-122.705112,106,17.016013
-37.024488,97,17.05081
-156.772818,129,17.09584
-71.583066,134,17.143864
45.025603,1000,17.606585
12.247477,115,17.648577
-97.224873,186,17.709933
37.521044,1000,18.175128
-22.809243,134,18.220167
-187.19037,116,18.261044
-44.017518,125,18.416096
-53.422589,130,18.462133
-52.253593,138,18.507506
-14.832016,140,18.556991
-61.048936,113,18.597534
-56.003036,86,18.627412
56.619634,1000,19.098671
3.715339,184,19.162329
18.118884,121,19.203124
-44.977851,151,19.373658
12.808017,127,19.416859
-46.988474,84,19.446583
-42.524474,84,19.474502
6.974514,110,19.510477
-50.410175,94,19.542912
47.121668,122,19.585373
-30.969274,117,19.62682
-70.32733,98,19.662248
21.184292,191,19.843178
-10.544339,111,19.882125
-60.509031,117,19.920974
-130.565181,116,19.962223
-3.562265,168,20.016828
18.930576,167,20.076172
-18.268997,117,20.115584
3.613136,112,20.156817
-49.481182,175,20.338832
-74.678377,212,20.408698
-1.215437,128,20.452354
3.570291,115,20.489836
-1.904217,160,20.544683
-26.417597,202,20.616786
-240.807127,172,20.79144
-22.400819,113,20.834681
-20.521613,144,20.88421
-194.652429,181,20.945718
-114.33307,161,20.998515
-14.72505,127,21.042129
-4.559036,182,21.102996
-29.473609,1000,21.563591
34.303497,1000,22.028649
18.722374,101,22.181186
6.587219,168,22.240654
-98.528621,170,22.298929
-109.723306,192,22.367525
-212.027785,308,22.474679
18.293108,1000,22.973531
-35.464405,124,23.014912
7.242165,160,23.187086
-13.380361,163,23.245815
-43.732228,197,23.312321
-21.335939,134,23.360734
-72.09054,128,23.403128
-2.864111,126,23.447342
17.824555,185,23.50861
-8.588513,209,23.696759
-40.669905,107,23.734942
-70.605895,192,23.799265
3.246971,128,23.844681
-24.326258,146,23.894562
44.379849,1000,24.368499
-84.51832,157,24.423191
-151.952736,267,24.631491
75.986825,1000,25.096371
-119.931117,264,25.189421
30.674141,155,25.24394
-127.418945,446,25.401604
-30.653935,167,25.573729
12.478823,179,25.635913
25.72677,1000,26.101884
-63.643075,245,26.184059
80.47546,1000,26.647732
-69.010839,175,26.706605
-28.992353,152,26.759144
-52.82093,169,26.817529
-31.582769,186,26.992283
8.721714,171,27.0495
15.518217,210,27.120558
-20.636071,200,27.189467
9.091551,196,27.256892
-47.127002,157,27.425237
6.493063,155,27.478971
22.394216,107,27.51444
22.212429,161,27.572888
-5.87256,148,27.622489
-34.449904,159,27.680375
11.243325,138,27.726508
-18.808875,167,27.89947
-31.758665,123,27.940853
23.645039,156,27.996643
5.958568,148,28.047643
-16.076927,169,28.105765
31.141396,144,28.158718
23.858068,186,28.220373
-1.230526,145,28.386242
87.609058,1000,28.857516
-29.02114,143,28.908212
-84.216875,181,28.973229
-26.208074,148,29.025231
47.383013,1000,29.49257
49.447758,1000,29.960239
51.548884,144,30.008452
-43.052792,122,30.051544
17.535292,149,30.104217
90.461585,1000,30.57156
71.982907,1000,31.048746
-29.626481,119,31.092699
-22.512894,190,31.273985
65.709593,1000,31.748934
66.444249,189,31.814966
-13.926736,244,31.900999
37.100844,171,31.961077
125.025238,1000,32.442401
-42.108694,207,32.515161
-6.626707,202,32.708149
24.463162,205,32.780075
93.938783,1000,33.246749
-167.919407,276,33.339271
-38.461444,185,33.403157
4.896961,152,33.455906
142.31025,1000,33.923367
-83.223083,184,34.098709
133.602828,1000,34.566925
4.52058,186,34.633759
77.187722,1000,35.113025
27.69963,172,35.173026
168.706566,1000,35.640656
93.738883,1000,36.125814
127.934757,1000,36.592402
33.574302,209,36.664895
-33.896068,200,36.733353
-1.959912,205,36.806827
-14.379398,155,36.97785
-30.209096,191,37.044982
-24.712036,246,37.132473
-31.349498,210,37.20715
-60.427752,243,37.292897
47.607202,193,37.476212
-3.047322,274,37.571274
143.380224,1000,38.042076
70.721705,1000,38.523151
89.773029,1000,39.001407
-26.23715,160,39.05654
-87.320945,182,39.120904
-114.663024,278,39.215746
138.629969,1000,39.681186
-1.857843,204,39.86395
-47.357448,200,39.931698
107.139248,1000,40.393008
10.807477,244,40.47552
110.157365,1000,40.940787
92.367233,1000,41.431174
-142.036007,306,41.538072
-161.206754,227,41.619309
92.373799,1000,42.083737
-89.660747,250,42.288948
-109.932187,413,42.429432
-74.436203,212,42.500636
-83.363537,205,42.568846
-72.207797,222,42.764143
-89.252554,294,42.864972
-7.271664,277,42.959773
-57.203921,336,43.189749
-132.908189,288,43.288627
148.864179,1000,43.750065
-78.836687,240,43.830002
138.993309,1000,44.296339
-105.959358,219,44.369539
-61.62439,371,44.613676
-72.247543,304,44.718512
-67.284073,280,44.815514
-53.749919,306,45.033446
110.478879,1000,45.384243
-30.388453,308,45.602005
-216.220234,363,45.724167
-4.519389,370,45.960733
-99.237688,293,46.061797
-90.407881,326,46.173496
