#{"t_start": 1779553336.7873073, "env_id": "LunarLander-v3"}
r,l,t
-159.421472,62,0.028463
-158.928107,94,0.064663
-204.395279,123,0.108579
-128.520196,113,0.149517
-330.692104,116,0.189803
-191.689619,63,0.213589
-114.324408,72,0.240403
-244.811112,117,0.280783
-200.931547,72,0.305489
-74.734548,65,0.328189
-114.549788,87,0.358354
-118.092696,90,0.505589
-161.884922,105,0.545557
-96.402207,84,0.57497
-76.958289,123,0.618446
-153.911335,115,0.660301
-101.594351,90,0.69038
-78.030002,137,0.73905
-45.899342,119,0.780636
-219.777512,97,0.816231
-394.313238,99,0.851162
-153.428217,113,1.00152
-135.379538,78,1.028837
-114.373969,97,1.061627
-230.631317,88,1.091557
-155.891152,110,1.12854
-207.519503,115,1.168308
-132.46118,61,1.188514
-101.037482,68,1.212671
-257.464664,110,1.253575
-278.068462,122,1.295805
-373.066254,91,1.443463
-97.498119,79,1.471862
-140.196722,87,1.501992
-236.668101,124,1.54714
-271.942817,142,1.595696
-122.501488,78,1.623521
-76.308838,76,1.651326
-119.600787,122,1.694158
-137.067202,99,1.730075
-94.851617,92,1.763131
-109.246798,118,1.91643
-121.724475,119,1.957538
-174.030413,119,1.998345
-115.457763,122,2.043709
0.108713,102,2.077811
-156.507488,145,2.128732
-85.130997,80,2.15666
-99.548323,100,2.189499
-92.669366,68,2.215595
-57.643435,139,2.26389
-154.396464,109,2.413452
-147.517248,99,2.447673
-344.778278,112,2.485145
-105.213047,90,2.519156
-252.918878,93,2.551313
-127.517455,89,2.5815
-429.657083,119,2.624861
-77.919873,117,2.665933
-367.422054,167,2.72578
-48.968105,78,2.865709
-115.64835,110,2.904352
-81.249605,68,2.929207
-97.07598,85,2.959323
-269.814472,104,2.995179
-59.816197,87,3.026433
-116.430008,106,3.064702
-223.73544,148,3.11605
-130.816456,95,3.149063
-306.52989,106,3.184657
-83.614847,77,3.213132
-142.979035,118,3.36876
-271.793134,140,3.419146
-124.004106,82,3.447913
-100.19557,81,3.475458
-97.52031,81,3.503681
-65.501274,86,3.534991
-91.180442,83,3.564363
-116.185824,66,3.586299
-94.925089,61,3.607283
-210.013955,108,3.647488
1.379812,140,3.811488
-125.15753,103,3.848265
-76.981878,97,3.882583
-177.241939,100,3.918044
-80.333744,110,3.956631
-24.084579,125,4.000759
-50.040479,149,4.053805
-61.408043,70,4.079076
-83.809015,74,4.105079
-61.562156,71,4.132059
-263.172506,140,4.296843
-259.90983,130,4.343953
-64.519806,88,4.374478
-84.430435,90,4.405781
-47.947722,70,4.432128
-164.486064,112,4.470982
-100.57875,77,4.497304
-51.744016,113,4.537766
-151.800469,93,4.570453
-118.05765,105,4.606832
-10.684083,65,4.631874
-84.295347,81,4.775609
-164.783564,96,4.81154
-489.648823,153,4.864443
-33.268479,67,4.887349
-235.529358,129,4.934762
-207.529682,139,4.981087
-94.161502,73,5.007489
-78.461309,108,5.045631
-211.83321,105,5.081183
-149.651816,92,5.11207
-67.655899,74,5.252712
-63.67872,96,5.28614
-69.772315,80,5.316382
-117.670202,86,5.345678
-136.016774,108,5.382341
-91.596959,66,5.404426
-59.081452,132,5.452365
-85.992712,93,5.484132
-50.513556,97,5.518265
-79.863563,78,5.545342
-61.197126,103,5.579972
-30.109422,79,5.7235
-35.98694,110,5.76342
-101.13277,117,5.803883
-185.045729,107,5.843988
-176.728602,104,5.880527
-29.084364,76,5.90689
-69.779101,92,5.940793
-82.111698,121,5.983367
-91.947733,87,6.015244
-4.596749,83,6.044558
-97.806954,110,6.193972
-63.97553,101,6.229461
-23.599455,73,6.25496
-54.6966,89,6.286262
-38.089263,84,6.314778
-43.282159,139,6.364915
-58.579544,84,6.392833
-113.680301,120,6.435967
-60.158019,81,6.464991
-64.478393,88,6.495122
-72.165721,108,6.532851
-66.754297,84,6.674363
-99.236695,78,6.702688
-95.622073,81,6.731095
-32.715593,95,6.764302
-91.659616,122,6.804754
-39.079556,89,6.837139
-61.17867,103,6.872377
-95.697065,109,6.90902
-78.336004,109,6.947677
-11.665528,115,6.988163
-31.568567,85,7.127671
-29.857857,70,7.153891
-39.327412,98,7.187493
-172.926045,119,7.229477
16.736429,121,7.27207
-89.948807,101,7.307548
-58.535679,106,7.345115
-143.635395,124,7.388188
7.691017,116,7.42883
-44.021868,99,7.463749
-15.241962,122,7.618696
13.583767,125,7.663912
-26.399106,110,7.701824
-28.0486,136,7.750318
-41.725754,113,7.788605
-31.945584,105,7.824398
-31.335478,95,7.858186
-1.615072,129,7.900467
-72.953368,121,7.9423
22.247512,113,8.093879
1.635851,85,8.122413
-7.70387,98,8.157517
12.863011,128,8.200634
31.950595,96,8.236023
-16.216928,100,8.269755
-82.147927,111,8.306353
-32.122534,116,8.347407
0.902163,123,8.388482
-69.8437,111,8.540933
-82.379348,101,8.576358
9.371326,115,8.616962
1.187516,123,8.659872
18.192429,84,8.687758
-58.794939,112,8.725995
-9.123118,115,8.766226
-124.197309,102,8.800001
-98.172774,95,8.83212
-31.823415,94,8.86435
-8.535082,99,9.008928
1.799388,137,9.05923
5.304147,142,9.106465
-36.642616,89,9.137017
-52.837857,105,9.174214
-68.257783,131,9.218067
-7.146709,95,9.251572
-151.676799,146,9.302377
-82.008798,98,9.337851
-64.429459,118,9.492259
-110.899208,121,9.535764
23.940325,94,9.568546
103.228058,1000,10.050724
-31.480317,126,10.09326
-62.197804,107,10.129542
-16.071619,134,10.175349
-41.905645,76,10.200278
-57.434496,108,10.240465
-238.232516,325,10.466608
-37.29274,126,10.508715
-65.784802,568,10.703053
14.898019,86,10.733043
19.015578,107,10.769022
-5.544747,162,10.937168
-59.18875,84,10.967846
91.54077,1000,11.437207
-78.655296,107,11.473852
-30.326295,104,11.508714
-68.562058,113,11.54725
-75.146298,196,11.610969
17.498031,93,11.645097
-18.787981,92,11.676957
-27.811826,114,11.827566
-79.605414,140,11.875572
-35.943832,111,11.912728
-85.470539,102,11.948925
-26.033915,127,11.991959
-113.516522,89,12.023566
1.116074,111,12.063159
18.023566,145,12.110696
-85.045353,104,12.146186
-45.921152,280,12.353636
-60.285754,65,12.376116
-95.927879,79,12.403699
-68.080106,81,12.432214
-15.176927,92,12.464669
-4.803044,82,12.492117
-129.016067,148,12.543732
-22.440656,87,12.573118
-42.916358,75,12.598417
5.209515,112,12.639896
-50.886666,99,12.789258
-1.650433,114,12.829635
-40.227505,105,12.865776
-30.893385,128,12.908879
-45.772092,92,12.9432
-32.815271,70,12.967774
-40.74327,105,13.002857
-22.080045,71,13.029664
-13.096876,133,13.074381
-100.537462,93,13.10555
-82.811295,78,13.250983
-70.097223,93,13.283543
-55.109498,114,13.322173
-110.820406,86,13.352954
-81.442494,84,13.383456
-22.111751,136,13.431149
62.837912,148,13.483055
21.693255,87,13.514011
-28.806797,105,13.552
-82.811486,81,13.580937
-52.923496,94,13.727945
-9.800022,81,13.757047
-136.540083,117,13.796472
-103.491796,95,13.829243
-16.905216,100,13.864825
-35.731508,123,13.906212
-33.909033,97,13.941085
18.338918,120,13.980875
-23.971564,126,14.023628
-0.791468,83,14.052245
-7.189366,109,14.20112
31.111385,135,14.248044
-39.087553,94,14.27972
-23.716616,95,14.311171
-42.76224,93,14.343762
8.671364,124,14.386632
-34.93822,84,14.413941
-91.174742,91,14.446285
-10.793012,94,14.47767
-95.807251,99,14.511389
3.101677,152,14.677193
4.643724,125,14.720402
-9.82314,101,14.75604
-31.329153,116,14.795021
161.481274,1000,15.267949
-36.646233,77,15.294168
4.335253,96,15.326761
57.518884,163,15.383155
-72.959714,86,15.41179
13.446146,119,15.4543
-54.075064,85,15.5972
-164.15932,130,15.641739
-55.183232,75,15.667235
-49.980211,85,15.695355
-63.369575,117,15.734446
32.048138,153,15.786636
-70.647575,90,15.81707
-92.103229,269,15.9097
-54.026276,76,16.129306
-44.817693,97,16.165056
-51.627466,138,16.210567
-55.997308,191,16.277308
-52.345242,108,16.312746
12.439428,163,16.370953
-43.512965,110,16.406784
-34.616936,95,16.441838
-56.38295,196,16.622408
26.392049,164,16.680698
-18.693762,116,16.720527
-3.675803,162,16.777104
-38.473945,92,16.80848
56.792358,168,16.868831
-47.396688,130,16.911363
15.420569,116,17.06523
-40.700462,93,17.09718
4.48221,1000,17.58092
-34.331471,137,17.626484
-137.870748,141,17.673864
-115.218045,154,17.724496
84.230545,1000,18.187618
29.393201,123,18.228707
-10.790086,159,18.284849
-44.023806,174,18.345219
21.833246,124,18.503856
5.04477,116,18.543551
5.782562,156,18.595795
2.679616,203,18.666143
