#{"t_start": 1779567630.2531173, "env_id": "LunarLander-v3"}
r,l,t
-95.310181,79,10.406926
-99.27301,95,10.45574
-97.398312,83,10.494922
-115.961644,95,10.543663
-99.781326,120,10.604334
-144.53667,81,10.646036
-75.243039,81,10.686804
-86.379962,77,10.728335
-97.909678,96,10.774136
6.331567,95,11.039776
-272.458963,86,11.085013
-137.299479,101,11.135368
-198.958933,99,11.187966
-259.335989,162,11.265127
-235.553971,129,11.334999
-66.441671,64,11.366329
-161.640623,91,11.412705
-97.976589,88,11.464496
-41.142337,65,11.49485
-204.375963,91,11.534111
-71.18512,56,11.770578
-235.058373,132,11.835192
-105.768496,138,11.901709
-133.184969,119,11.966102
-113.122666,97,12.014396
-28.398089,72,12.050897
-98.410106,81,12.09185
-286.782658,126,12.151764
-106.472444,120,12.211803
-110.232948,161,12.519185
-40.810866,74,12.55603
0.616886,148,12.627689
-238.117281,144,12.698903
-229.219634,113,12.759357
-85.266287,73,12.799468
42.535428,126,12.864562
-110.086375,99,12.919131
-152.147671,91,12.963425
-109.093173,117,13.258588
-101.172293,100,13.306599
-262.139983,120,13.366813
-158.180361,98,13.418374
-100.935328,120,13.478212
-139.682723,99,13.529018
-86.054618,154,13.602438
-205.442436,118,13.661617
-109.343325,95,13.70983
-111.136166,110,13.984564
-56.36514,148,14.053471
-92.517991,105,14.10567
-67.229704,75,14.143179
-60.70429,77,14.182152
-19.749512,84,14.221322
-71.564873,133,14.283112
-70.855332,126,14.339877
-174.009946,96,14.402886
-101.267523,97,14.464371
-269.071723,138,14.76765
-83.184762,98,14.82102
-185.065269,125,14.879439
-285.030252,147,14.957083
-116.117986,145,15.03052
-162.132782,109,15.081707
-42.242562,87,15.127605
-55.281918,84,15.169406
-88.682793,83,15.211244
-49.184547,142,15.651071
-40.804014,128,15.716409
-170.311765,108,15.768156
-89.464109,126,15.826585
-42.98896,188,15.918527
-53.552906,86,15.963471
-76.070201,161,16.042459
-87.771466,84,16.085237
-49.603758,94,16.353181
-137.259611,129,16.417699
-17.993313,118,16.473943
-77.936628,139,16.537853
-131.363672,103,16.591323
-11.019204,103,16.639192
-17.230992,100,16.695591
-46.156463,179,16.785867
-20.325135,82,16.826894
-82.965646,138,17.125606
-122.626807,106,17.177437
-160.620247,111,17.234128
-93.253242,79,17.27077
-120.589217,106,17.327595
-240.416178,113,17.382115
-196.698437,111,17.436869
-220.547432,143,17.509979
-54.15728,127,17.5762
-89.425746,121,17.858862
-237.460929,133,17.923607
-74.04321,105,17.97284
-81.784007,113,18.026397
-112.97297,90,18.076102
2.00641,88,18.11837
-48.788513,150,18.187004
-91.400925,98,18.23702
-99.865164,73,18.270306
-8.752406,82,18.310095
-115.49021,116,18.58805
-69.292381,102,18.640088
-39.645866,111,18.695563
-84.083878,100,18.74668
-64.356876,134,18.813772
-50.016716,113,18.868614
-194.359374,117,18.927853
-258.098567,127,18.989575
-221.540241,157,19.286831
-66.401824,132,19.349902
-132.763694,177,19.436572
-28.566308,83,19.476359
-40.746251,75,19.516133
-131.602524,115,19.570524
-107.575104,83,19.617858
-86.895547,65,19.648154
-50.920645,140,19.719349
-84.785899,124,20.015114
-56.816489,89,20.064837
-66.790456,151,20.141396
-82.089792,105,20.189734
-119.432104,126,20.251222
-115.468813,97,20.29463
-172.691522,115,20.348849
-68.864659,102,20.400097
-87.388041,75,20.442967
-44.974998,113,20.495244
-109.011374,126,20.781827
-91.409912,89,20.824195
-59.353714,80,20.865222
-119.496648,106,20.925853
-95.194259,135,20.986149
64.946885,1000,21.734392
-190.418197,152,21.808583
-41.837649,99,21.857219
-53.642679,109,21.908784
-140.912433,87,21.949705
-252.858646,146,22.251368
-31.828903,84,22.29507
-63.479745,88,22.336129
-20.200614,107,22.391085
-50.258123,116,22.447544
-202.11295,122,22.512737
-199.841928,128,22.57359
-99.611535,101,22.63701
-81.069938,144,22.700973
-66.644382,98,22.990382
-141.069758,167,23.068186
-154.361742,144,23.139362
-72.603349,80,23.184665
-84.67988,125,23.244827
-69.913329,73,23.283303
-47.615908,131,23.345761
-358.518511,148,23.418082
-20.655309,136,23.493389
18.04517,134,23.791157
-56.265937,102,23.840422
-7.456164,113,23.899993
-136.04086,221,24.006908
-59.822788,173,24.088172
-38.49373,93,24.137107
-50.466086,140,24.199908
-248.345581,212,24.521823
-72.202313,149,24.594204
-60.14582,136,24.661111
-52.475701,131,24.726238
-60.077989,141,24.792639
-44.605938,80,24.833261
-71.063781,99,24.879046
-29.596174,96,24.921315
-68.286699,126,25.226823
-58.42525,116,25.290581
-80.62873,103,25.343867
-4.564159,140,25.411038
-16.993174,99,25.460082
0.276714,79,25.500509
-55.315731,132,25.566834
-47.901982,75,25.6054
-10.62391,93,25.64807
4.208837,77,25.689125
-58.887086,134,25.995745
-127.188913,154,26.099046
-90.646058,135,26.166602
-52.400819,122,26.231995
-43.493996,181,26.324395
-146.403952,162,26.408227
-53.101783,79,26.447944
-49.324966,135,26.741845
-15.565534,98,26.789056
2.873169,111,26.845405
-47.369264,150,26.926937
-6.225427,129,26.998651
-43.01786,93,27.046226
-102.500399,100,27.095781
36.136542,89,27.139737
-37.378872,107,27.185502
-45.604172,143,27.485365
-68.105097,124,27.547404
11.473662,143,27.619866
-66.59321,107,27.671871
-189.080001,166,27.757146
-56.793006,157,27.833031
-37.629025,110,27.888048
-8.366463,119,27.946675
-44.581668,73,28.20972
-62.753702,120,28.26942
-25.131111,88,28.314791
-58.968367,113,28.37074
-28.85811,100,28.419852
-72.872803,112,28.471523
-20.750795,149,28.547916
-58.794854,193,28.641184
-41.385129,113,28.695058
-80.207003,153,28.982756
-74.842135,150,29.057616
-98.418386,133,29.124802
-98.414042,219,29.233014
-91.960547,145,29.299073
-35.592135,140,29.370328
-178.616011,102,29.651879
-18.564233,182,29.735975
-37.734877,137,29.806851
-51.873994,151,29.878053
-50.157579,75,29.914058
-78.879434,170,29.994051
-70.197134,115,30.049828
-3.545501,109,30.104005
-160.738239,140,30.398151
-31.454178,156,30.477976
-52.4105,115,30.534907
-73.73393,146,30.611012
-99.99627,182,30.705789
-3.166162,120,30.766229
-99.350917,129,30.829801
-55.786409,144,31.138828
-25.081141,140,31.203107
-80.398252,154,31.28107
-39.387831,93,31.328431
-141.238904,179,31.415185
-17.83939,111,31.47393
-5.21501,102,31.521505
-145.054185,133,31.591638
-35.747945,118,31.882242
-49.800992,144,31.952677
-58.43191,108,32.023896
-71.703807,117,32.080997
-58.111671,130,32.145678
-21.747651,178,32.233862
-50.814588,129,32.302166
-36.834174,142,32.377909
-1.762735,120,32.726845
-28.509194,137,32.790299
-68.614846,169,32.874709
-47.379898,88,32.916501
-25.661403,135,32.978191
-45.119146,141,33.046519
6.748691,120,33.105308
-40.971497,128,33.168521
-11.930765,138,33.460125
-45.256741,120,33.531611
-56.853765,112,33.585886
-20.233209,104,33.636914
-14.971981,166,33.722546
-14.896879,167,33.80869
-18.51961,124,33.868095
-26.8964,151,34.18124
-14.358565,134,34.248533
7.731341,146,34.326154
-69.729529,111,34.37725
-33.394793,140,34.442003
-64.695219,154,34.512209
-39.263722,142,34.585118
-23.400778,92,34.630832
0.063068,127,34.978641
-33.902806,179,35.092558
-40.873937,121,35.149993
-61.621133,172,35.244438
-23.197223,134,35.309126
79.980288,1000,36.049717
-67.163923,131,36.117617
-25.82347,99,36.170082
-47.380176,181,36.496302
-50.041462,153,36.574353
-27.247616,100,36.62605
-56.957546,132,36.688463
-108.404752,164,36.775884
-38.494806,121,36.83282
-53.662538,138,36.897255
-94.84329,119,36.962118
-28.262396,142,37.285681
-4.705219,155,37.360395
-37.607285,213,37.461883
-8.807759,122,37.521077
-37.529725,106,37.5773
36.684166,167,37.656873
9.222851,165,37.738539
-60.862071,115,38.016239
-0.548373,180,38.099102
-36.555781,107,38.149385
-56.24465,123,38.209326
-89.792268,174,38.29825
12.990022,152,38.369656
-85.219061,140,38.435381
-0.222021,132,38.706204
1.610076,202,38.80813
-98.234006,207,38.90763
-34.017379,197,39.004402
-27.924978,144,39.079429
-90.164566,169,39.162596
28.842309,133,39.444867
-170.332133,195,39.541788
-17.967918,124,39.5985
22.360399,166,39.681004
-90.444972,164,39.758894
-46.63917,166,39.839977
-11.243419,185,40.245183
-61.681894,173,40.335734
-28.578514,185,40.433038
-32.832129,117,40.496179
-55.998323,196,40.620841
-45.892294,128,40.685191
-2.62154,105,40.739583
16.613514,191,41.045372
-42.426697,197,41.139349
10.412195,223,41.244325
-3.410318,139,41.308653
-71.912001,195,41.401753
27.373221,177,41.707836
27.71555,177,41.794524
-57.05723,172,41.881896
0.304599,191,41.977046
13.515921,178,42.062237
19.406632,227,42.176435
-11.718462,79,42.443658
-40.342224,198,42.543108
-58.102201,190,42.642732
-19.025591,147,42.717397
-28.035311,192,42.812582
29.817394,171,42.887435
-12.181275,148,43.206509
11.493825,152,43.286344
-81.920012,163,43.367382
-11.880217,190,43.465532
-26.256412,197,43.560816
-4.689181,115,43.62094
-71.454991,121,43.682271
-43.637897,123,44.012832
21.540909,184,44.102022
-5.870212,165,44.187959
-27.904592,196,44.29299
-4.133397,128,44.360631
-20.700675,124,44.43044
-9.875177,167,44.77318
-71.978381,169,44.860631
-5.93862,132,44.927445
-103.245259,148,45.002874
-10.194518,187,45.091057
-27.574888,164,45.170705
-23.934653,154,45.251695
44.034321,239,45.722601
-3.839106,145,45.794799
1.170479,166,45.893554
-11.877129,1000,46.643762
5.942488,125,46.709013
-26.354458,144,46.777678
-35.757114,139,46.848787
-12.414509,175,47.1576
-10.678847,117,47.21325
-15.97511,192,47.305968
-5.527341,139,47.374201
-44.410359,114,47.430542
-28.949694,131,47.492808
5.613455,169,47.573587
-8.021667,178,47.889133
-3.342119,158,47.970103
17.110276,152,48.047671
35.979354,136,48.113745
12.187922,146,48.186666
-57.903794,145,48.260788
25.886757,1000,49.159697
14.783572,125,49.228405
32.856401,131,49.522566
-63.187569,195,49.621081
28.946206,164,49.705927
-3.175016,122,49.764677
56.86003,143,49.833179
1.106854,115,49.905719
-79.902107,176,49.996116
15.55412,136,50.290931
12.673248,145,50.363159
-2.933286,149,50.438943
-39.009539,186,50.528244
-11.059212,164,50.608564
11.465194,208,50.710539
88.328494,1000,51.443554
-20.210739,201,51.78972
25.068549,175,51.87516
4.300616,162,51.952235
26.118661,139,52.022898
-58.800505,145,52.09637
15.290004,153,52.170134
22.219055,173,52.255703
51.746543,164,52.565607
-18.148604,180,52.671858
-78.618411,180,52.766865
34.1581,161,52.847452
44.763253,169,52.928687
120.134179,1000,53.65756
-45.940711,123,53.723199
-20.871721,169,54.037509
5.229614,127,54.098846
40.218429,173,54.186887
91.939193,1000,54.907843
68.747654,183,55.000918
-38.759097,275,55.13594
18.429592,216,55.461452
88.957151,1000,55.967569
-53.746227,215,56.282037
-20.812878,187,56.367498
-24.895918,134,56.432905
22.520272,141,56.503445
18.024298,236,56.614562
58.500287,1000,57.32649
-61.328654,421,57.768519
14.437007,209,57.876618
103.526232,1000,58.603993
85.368079,1000,59.361559
-28.536485,239,59.479427
-34.740636,206,59.579472
8.987708,121,59.63333
22.534406,170,59.953857
-62.914544,185,60.048361
-54.898262,186,60.138577
86.808472,1000,60.856104
0.407087,104,60.913882
18.485342,241,61.029007
-2.870028,148,61.102847
13.465157,219,61.440074
-4.300249,274,61.576415
-29.095431,266,61.713852
-8.744957,1000,62.471145
-20.18304,215,62.590885
38.843544,1000,63.362898
-32.665533,223,63.697827
8.198104,258,63.826426
43.601892,180,63.909884
152.175877,1000,64.665382
47.773044,1000,65.407084
18.255083,1000,66.12517
20.387332,170,66.209569
-8.185278,233,66.319109
0.040802,195,66.63845
19.944277,247,66.754679
97.732528,1000,67.47155
-15.046444,259,67.6006
88.996902,1000,68.329991
-117.234828,306,68.482194
-109.470234,278,68.838544
131.814945,1000,69.56501
-219.719681,445,69.791542
8.833105,237,69.91317
71.544673,1000,70.67238
27.435136,246,70.791633
-25.115331,206,71.123101
-4.975004,182,71.206834
31.940027,1000,71.922833
-43.550523,271,72.05118
-4.759464,300,72.204635
6.199291,270,72.556356
