#{"t_start": 1779568614.7188544, "env_id": "LunarLander-v3"}
r,l,t
-72.381404,111,0.246627
-73.044938,119,0.390128
-520.261061,117,0.502534
-518.283631,116,0.613353
-464.480052,98,0.764801
-414.008929,104,0.919874
-512.646396,128,1.164892
-384.978656,110,1.357978
-423.486937,110,1.524475
-354.497954,150,1.725201
-474.883362,139,1.874272
-384.083228,116,1.99441
-85.810646,121,2.133182
-345.153554,115,2.259237
-491.147369,162,2.505641
-316.426692,86,2.620598
-250.083653,168,2.845431
-143.148513,186,3.191267
-278.386906,203,3.459888
-271.566679,186,3.698789
-166.800905,167,3.988239
-438.862649,182,4.221508
83.829897,1000,5.732914
-351.241074,356,6.333775
-447.831845,238,6.8014
-453.580324,184,7.087567
-290.795184,130,7.246294
-303.670927,152,7.442289
-178.72785,272,7.83358
-320.875688,160,8.031786
-258.68849,141,8.211327
-49.888405,215,8.496886
-273.778874,177,8.712223
-129.383173,263,9.030756
-216.40265,149,9.197758
263.499356,375,9.881278
-0.837331,244,10.382377
-79.140524,409,10.903325
-69.24236,235,11.239867
-201.077898,146,11.410065
-225.91587,154,11.557833
-43.912254,269,11.829584
-27.978295,170,12.141377
-32.400777,284,12.796671
-87.542365,253,13.094775
-242.755903,213,13.307494
-52.744659,299,13.693769
-83.941772,164,13.98048
-198.911113,273,14.415382
-206.151795,383,14.982779
-256.172966,262,15.375267
-52.50456,331,15.981574
21.49599,269,16.369864
-221.742727,289,16.729045
-40.884236,162,16.918652
-49.947738,169,17.195281
-245.941016,257,17.563689
-39.573314,169,17.767983
-129.466328,170,17.962022
-328.009173,219,18.237223
-232.041359,240,18.549925
-199.943248,158,18.74152
-13.796365,173,18.958007
24.566136,247,19.291066
61.464361,183,19.579438
-44.821947,185,19.860176
233.468223,462,20.429759
3.891475,169,20.629709
-13.017206,228,20.927654
-81.817844,292,21.408737
-276.668373,192,21.658874
-129.509452,176,21.863165
-228.678757,288,22.299376
-0.989579,252,22.785054
-216.04432,270,23.205663
-258.647992,254,23.511265
-229.447555,303,23.899602
244.717038,371,24.573693
-65.655628,217,24.950436
-56.597026,179,25.263736
-151.159962,170,25.55668
-209.769738,250,26.030735
-29.783968,175,26.366425
-194.74048,163,26.676002
-55.730458,160,26.971167
-78.073519,267,27.476635
-218.717725,306,27.989526
84.744755,140,28.159685
263.075852,431,28.878633
-46.330969,232,29.212614
20.792307,187,29.544702
33.28413,230,30.011044
-77.980718,253,30.487674
-255.86806,212,30.757814
-153.032387,203,31.017757
-173.231726,270,31.429285
-225.463542,225,31.680793
189.659313,329,32.089394
-116.678905,289,32.569115
-262.979712,268,32.93018
-203.277517,270,33.291473
-206.760095,228,33.554955
-210.485075,167,33.760621
-189.905479,161,33.944184
-201.314361,275,34.40917
-216.93621,311,34.863441
-57.330331,214,35.287908
-58.326716,235,35.715159
-237.297888,326,36.1331
252.782767,490,36.769336
-77.31257,195,36.993748
-205.944243,354,37.349992
-30.674436,164,37.577717
-155.480175,161,37.816256
83.567312,134,37.989813
-8.82018,296,38.307207
-185.148093,264,38.562248
-67.036931,251,38.808091
-3.304415,283,39.141303
-55.380902,171,39.333377
-73.705934,346,39.662961
17.487609,273,39.927159
-233.2828,321,40.228871
-58.690168,393,40.58876
-175.394137,224,40.792295
241.163436,501,41.25039
-0.833824,166,41.411548
24.175282,168,41.564534
-123.069125,265,41.870633
204.127714,406,42.387419
246.881591,347,42.76983
222.445979,360,43.296715
-75.513433,280,43.638676
60.337873,177,43.917307
-86.449304,78,44.019975
-54.832511,197,44.326624
-54.479145,275,44.854786
-112.387782,278,45.210942
267.718624,334,45.632029
-134.883138,148,45.804314
-14.244393,102,45.913784
-164.025128,124,46.027267
-134.211893,129,46.148663
-54.183301,275,46.422555
85.385364,763,47.372769
-78.885227,254,47.682418
74.912278,149,47.880708
66.227634,196,48.101571
-62.409866,90,48.185562
218.300952,344,48.596127
-34.883741,238,49.008619
-20.49984,101,49.12941
248.789974,296,49.473214
236.656201,403,50.093322
49.263113,218,50.330066
24.569523,228,50.579788
-49.614966,258,50.93428
202.861782,423,51.358651
36.587608,256,51.604659
49.60002,234,51.847303
250.271633,387,52.390802
218.786658,451,52.93004
-48.883612,443,53.364269
252.198537,330,53.685864
24.160495,301,53.981016
91.292351,1000,55.03953
239.758871,424,55.513901
54.725756,168,55.6831
34.699428,198,55.908801
61.233048,129,56.047931
219.274531,295,56.340969
225.620555,403,56.729264
-19.53105,242,56.964079
69.889169,137,57.09841
248.824421,313,57.439617
-169.306622,196,57.619334
227.587991,382,57.974546
-1.886798,160,58.132765
204.674283,322,58.501615
-39.407038,232,58.716349
223.881912,448,59.139853
221.869447,362,59.582986
259.524128,390,60.123114
1.840659,315,60.433231
-66.821826,100,60.522952
249.762099,425,60.894844
40.006771,265,61.215394
-11.766386,295,61.619542
-7.285244,280,62.024007
0.59745,351,62.490994
70.454243,179,62.791788
-37.605222,243,63.147069
14.487368,266,63.499823
47.459616,367,64.003586
50.622229,273,64.4645
-19.389616,254,64.921232
198.526246,368,65.640892
10.185365,222,65.943442
-23.320724,240,66.262773
83.728309,246,66.650511
15.364543,240,67.129479
-22.75701,247,67.513369
-10.411884,184,67.787037
46.99316,337,68.466923
-31.256478,173,68.71691
29.104562,133,68.960012
-34.785056,238,69.33439
56.41647,137,69.61877
4.785476,235,69.975445
-18.564525,223,70.305172
-43.470476,187,70.610021
-19.415954,195,70.993804
-48.012817,172,71.278066
-21.699307,180,71.631989
-68.985765,161,71.879213
-3.364931,196,72.15403
255.255005,401,72.694369
215.974933,628,73.558282
-4.862808,173,73.798642
-26.091747,446,74.404942
-100.215658,445,75.01952
-10.102939,361,75.4953
-103.985281,574,76.279448
-101.978214,1000,77.856157
-56.722098,1000,79.483229
-60.986354,1000,81.013853
-59.608651,1000,82.587081
233.668443,458,83.31247
-2.060202,299,83.742861
11.135634,360,84.259707
-33.491612,309,84.702418
16.418494,230,85.109152
238.545001,313,85.60343
18.140791,366,86.203142
216.128532,485,87.069998
134.491658,821,88.696542
189.479164,547,89.547975
-36.976037,472,90.238667
175.729776,604,91.076235
22.410186,302,91.6573
182.428139,744,92.693442
32.992839,267,93.16822
-14.497304,161,93.403435
29.350117,289,93.812185
1.535014,365,94.368524
-20.058801,391,94.915058
16.764214,227,95.207237
1.966817,394,95.971138
41.676063,162,96.201514
5.467087,176,96.462191
14.437043,337,97.007598
53.365723,183,97.37275
29.961786,137,97.661823
14.888586,249,98.160414
37.727524,159,98.373134
3.48446,309,98.9119
37.862555,245,99.251659
-1.161147,234,99.573431
38.20571,252,99.917919
-23.069013,521,100.790411
22.491792,362,101.322846
255.634883,343,101.794581
51.794525,166,102.014781
-15.368388,223,102.298986
27.878194,364,102.753161
-22.951838,349,103.198643
20.067123,259,103.529021
-9.858242,290,103.907733
-26.138664,222,104.19078
21.765574,193,104.442674
67.268139,115,104.594945
49.641337,177,104.823973
24.491658,226,105.117888
55.69346,269,105.466448
27.152586,161,105.678709
-4.533553,169,105.895494
-38.671534,401,106.43229
15.968098,231,106.774359
50.198043,136,106.993979
4.552704,218,107.277975
21.447177,150,107.486931
15.64461,159,107.74463
31.465529,232,108.118135
40.570752,197,108.418278
29.448582,281,108.877063
-15.34239,259,109.247267
9.765086,266,109.649108
25.499537,179,109.887286
-46.365929,340,110.403224
7.448999,250,110.86385
-37.921468,120,111.096155
12.33725,252,111.517334
30.335907,327,112.005616
31.813747,232,112.465987
5.958542,237,112.898774
21.320486,279,113.387464
5.661734,233,113.817522
-49.140051,236,114.154065
-13.652311,131,114.341268
-11.971973,247,114.693465
2.791327,227,115.120436
-24.357176,239,115.516737
62.931769,139,115.735221
-40.226675,225,116.145672
1.225062,243,116.520256
-13.630375,186,116.791495
1.018739,218,117.143692
2.133413,175,117.440797
-49.514084,189,117.716089
17.17074,132,117.948955
-7.950918,145,118.174671
-62.65038,178,118.473673
-116.716037,264,118.910975
-52.677748,147,119.102668
-37.106268,175,119.343249
-53.859936,160,119.585812
-42.63185,101,119.736918
-88.14841,229,120.027177
-132.686479,150,120.234065
-51.007432,121,120.432618
-96.765643,145,120.670463
-112.633603,131,120.893179
-57.582513,112,121.080503
-117.970094,134,121.320098
-55.591472,101,121.473929
-80.183097,114,121.663764
-108.945448,117,121.907412
0.596574,119,122.146707
-39.259777,66,122.254457
-17.969996,95,122.390661
-57.92533,84,122.504223
-11.425093,112,122.656519
-77.931082,70,122.750581
-112.396765,87,122.89568
-19.701743,97,123.049171
-84.890352,81,123.153543
-27.379929,99,123.276183
-69.534395,87,123.393221
-49.152652,82,123.500286
-39.487063,88,123.617834
-75.975644,79,123.724201
5.163994,93,123.845126
9.538557,134,124.022491
31.484895,148,124.2085
-78.630583,131,124.372496
-46.568437,144,124.561297
-47.726418,116,124.714779
-62.608174,127,124.879686
29.7796,167,125.089535
-74.771228,223,125.371485
-84.139182,161,125.584529
-130.096413,232,125.877486
-67.243921,134,126.050444
-90.695997,156,126.277332
-71.483795,252,126.726214
-110.685672,239,127.109753
-135.126331,176,127.399726
-122.959826,273,127.908916
-110.650518,172,128.143784
-106.820565,371,128.647321
-94.321526,344,129.12865
-164.961047,266,129.478305
-126.225887,489,130.16348
-154.441511,387,130.67706
-92.691132,341,131.108383
-157.074759,368,131.566129
8.416519,273,131.916365
-114.700266,336,132.456851
-153.875427,459,133.226024
110.93691,664,134.193919
-62.173683,385,134.690191
-27.839937,401,135.185567
-77.777595,1000,136.866448
-44.785382,1000,138.74011
-33.746474,1000,140.228609
-210.014531,500,140.878474
-169.596727,708,141.785145
