#{"t_start": 1779570140.3913324, "env_id": "LunarLander-v3"}
r,l,t
-284.968553,96,0.402507
-88.731718,62,0.643174
-214.947642,128,1.294703
-191.131345,74,1.657638
-250.556858,98,2.130152
-114.987108,94,2.528685
-486.039951,97,2.935479
-236.710684,71,3.239955
-150.820613,67,3.490356
28.301042,1000,12.67696
-104.019843,60,12.922866
-123.446545,61,13.182097
-66.730206,70,13.51107
-152.565144,122,17.689681
-104.572655,91,18.012478
-23.00804,129,18.478186
-122.714478,76,18.755822
-71.740333,123,19.192626
-79.34074,73,19.452753
-218.145354,101,19.858729
-108.16228,73,20.173758
-83.756434,71,20.417442
-90.335321,86,20.730298
-113.108413,80,21.017499
-88.586808,76,25.00588
-166.958606,111,25.563562
-45.543823,71,25.964734
-112.919404,62,26.207291
-96.358567,125,26.646123
-64.814757,120,27.101817
-57.20318,72,27.371621
-119.014382,109,27.776191
-143.142594,84,28.098663
-103.740531,74,28.366014
-113.552644,79,28.812886
-61.586387,72,29.1515
-110.182737,93,34.143165
-74.699744,63,34.480451
-102.17266,105,34.977555
-77.103405,64,35.289688
-69.268744,126,35.927927
-46.165682,80,36.301447
-147.412055,118,36.902605
-78.185184,106,37.426459
-106.780997,77,37.834963
-68.17354,58,38.127809
-83.927436,62,39.096631
-88.072933,84,39.481757
-35.123007,83,43.50749
-87.22892,123,43.972175
-59.279316,112,44.438223
-7.586826,129,44.952715
-126.00212,93,45.286817
-58.209567,89,45.594335
-29.018111,110,45.98111
-234.673837,128,46.476181
-46.932289,81,46.847095
-85.911554,91,47.216179
-105.340076,99,50.897695
-63.341288,94,51.24985
-64.965598,108,51.660861
-92.9823,85,52.040639
-14.312381,74,52.322723
-101.969078,98,52.700207
-70.385035,95,53.052081
-74.19074,118,53.544927
37.448787,99,53.976583
-39.733051,109,54.539846
-58.174521,83,58.607303
-22.898711,74,58.87621
-59.167755,106,59.255271
-30.78666,121,59.740222
-22.928422,134,60.296468
-60.626442,102,60.754017
-17.917043,104,61.218499
-67.339892,117,61.748122
-52.677228,104,62.224902
-26.30311,112,62.755674
-23.413616,126,67.2045
-29.08133,122,67.776913
-24.234705,157,68.413065
-34.282169,92,68.784316
-32.471634,84,69.136596
39.837876,125,69.844057
-21.545637,128,70.342506
-30.828982,101,70.720269
-37.859197,115,74.760507
7.984086,150,75.560189
-27.342773,89,75.962486
-28.795029,146,76.577911
-0.531839,140,77.300624
16.742916,109,77.943985
7.795722,132,78.782856
-49.830995,117,80.66544
7.511012,133,81.540992
-2.771642,101,85.569511
-3.212821,95,86.09325
14.983212,115,86.768176
12.372404,110,87.462421
-15.042513,109,88.259459
-8.99355,1000,106.036722
19.727038,111,107.731951
68.300257,1000,127.773766
-8.525292,1000,148.491712
73.038214,1000,171.691599
34.525793,170,176.477782
-37.704541,177,179.759054
94.743026,1000,203.752559
113.329274,1000,228.576069
108.070667,1000,251.583429
16.729926,207,256.009588
93.67471,1000,279.872202
51.315141,1000,304.182434
106.109662,1000,328.71533
133.827859,1000,352.747298
114.464819,1000,375.960123
159.584235,1000,396.914854
147.569406,1000,420.001137
105.281001,1000,441.147712
120.363005,1000,461.818721
136.184529,1000,483.114106
13.492895,220,486.883537
130.718338,1000,510.446542
98.716072,1000,531.769751
131.496475,1000,552.391158
117.665138,1000,572.340997
140.29324,1000,592.119301
153.519554,1000,611.992521
123.34905,1000,633.586272
159.455563,1000,651.877113
141.986588,1000,669.467053
266.827228,343,678.88865
27.534902,203,681.280188
266.212149,705,690.272228
309.104105,662,702.777573
222.488741,292,706.318002
30.83529,218,713.580934
268.345807,457,717.817172
38.21975,213,719.47514
301.064408,272,725.621494
39.245438,206,727.654994
245.358369,266,729.894369
232.47107,294,732.253761
250.553864,285,739.308195
275.616006,307,741.729485
258.866804,279,744.013747
252.571428,251,746.505631
269.183566,277,752.941291
284.739739,266,755.046081
15.329549,190,756.3918
225.842076,508,765.039059
29.560962,205,766.839659
301.841248,285,769.48107
283.333436,258,771.852779
297.761915,328,779.535067
252.731103,272,781.773646
261.124984,308,784.381576
294.4304,368,792.298249
263.462399,333,795.66411
324.016105,227,797.879472
254.023628,288,800.171963
271.253521,288,806.262458
266.681802,365,809.487527
268.080973,471,817.378376
234.194843,335,820.50712
263.866194,266,822.727607
245.380315,289,825.199613
235.959841,271,832.138374
240.48081,313,834.694924
283.996212,286,837.114437
296.118846,241,839.735748
76.778147,204,845.246908
275.342344,266,847.647698
279.9957,281,850.387625
248.975946,252,852.699779
303.768247,335,859.471998
298.311505,267,861.623519
272.605178,261,863.641569
237.627967,289,870.097333
255.284424,489,874.133054
301.758985,336,876.44411
268.806341,310,882.761569
259.629403,284,885.299335
282.779154,259,887.211161
265.453896,252,889.221723
253.966897,298,895.391064
270.220801,246,896.978462
304.227259,267,899.471116
296.998302,280,905.586565
243.134425,308,908.223685
245.037102,230,910.432077
263.631375,270,912.326043
273.625229,280,918.64373
289.250002,291,920.970093
273.614614,262,922.92584
292.1698,275,924.789196
291.231704,245,930.721779
302.396812,281,932.682773
272.084139,240,934.309551
257.751987,250,935.894574
276.545669,255,941.661854
248.187544,265,943.463601
253.975269,250,945.248018
238.49775,262,947.063703
270.889185,290,952.853374
267.097459,244,954.721631
273.101201,258,957.130651
259.44018,249,959.071406
228.355595,231,964.469783
270.048366,233,965.876509
306.830498,246,967.631722
240.534309,639,977.755131
294.051081,290,979.994794
252.608019,266,982.020086
274.739324,237,983.631846
301.000454,229,989.321989
298.665915,255,990.800141
270.975964,249,992.549834
318.551182,236,994.068349
