#{"t_start": 1779570140.394545, "env_id": "LunarLander-v3"}
r,l,t
-171.119708,102,0.421836
-180.361058,112,0.929661
-123.462724,72,1.293564
-112.289026,61,1.594663
-188.769566,109,2.119606
-101.853704,71,2.421712
-167.442343,100,2.850535
-128.084171,93,3.238305
-169.782712,72,3.505683
-194.077563,90,3.855944
-115.261214,93,4.355796
-75.493106,67,8.600533
-363.873607,80,8.975239
-77.639663,109,9.534159
-214.628735,75,9.908896
-236.594909,143,10.77196
-98.292559,78,11.208459
-96.158066,126,11.973536
-133.779285,107,12.532775
-238.127399,81,12.893226
-130.218109,58,13.137415
-77.4297,107,13.636109
-123.542237,117,17.766101
-256.814893,123,18.204339
-140.578999,87,18.520138
-81.800264,83,18.829693
-91.24514,62,19.047014
-101.24669,65,19.279538
-88.757137,56,19.482034
-39.431263,106,19.927343
-82.876259,87,20.25981
-87.201188,66,20.484845
-101.363303,89,20.812373
-115.513554,68,21.073347
-138.980665,120,25.279715
-79.363461,76,25.676637
-46.945189,71,26.057074
-79.962591,76,26.319379
-77.846477,74,26.587936
-67.811186,75,26.865838
-33.494792,71,27.139553
-144.757272,73,27.409888
-215.468165,86,27.722573
-92.908865,82,28.043468
-63.37335,86,28.356016
-90.371456,64,28.710823
4.213475,1000,38.265367
-102.341673,84,39.306026
-93.364575,77,43.336399
-89.767451,99,43.68034
-41.819386,89,44.049395
-117.078438,111,44.519745
-87.322416,83,44.845965
-71.830458,74,45.105687
-96.778557,104,45.468796
-62.519122,70,45.719961
-62.807135,157,46.29729
-77.240719,67,46.554354
-98.159372,78,46.929152
-87.04862,107,50.672781
-55.46611,96,51.014772
-39.318782,94,51.366382
-58.93608,109,51.811613
2.769418,78,52.14734
-62.334514,88,52.476722
-29.931654,115,52.915635
-60.968,87,53.271224
-32.331275,88,53.625552
-31.254963,116,54.162768
-22.095727,117,54.780121
-27.586458,113,58.878206
-30.905951,93,59.204731
-41.682345,98,59.598419
-50.684166,124,60.105623
-68.480846,74,60.422136
-50.180537,84,60.802316
2.924026,88,61.190148
-11.861529,102,61.651629
-56.008647,103,62.129225
-18.684935,101,62.596957
-75.716401,107,66.895561
-69.213493,116,67.533495
-8.524449,102,67.962373
-34.547644,116,68.424238
-9.806033,125,68.934195
-44.794328,82,69.333899
-22.095913,117,69.959653
-75.067927,93,70.309821
-44.372999,84,70.623302
-49.671252,129,71.110993
-9.981087,138,75.423159
-0.317831,136,76.065506
6.023796,98,76.473568
9.913713,141,77.156977
31.023031,135,77.959232
12.837844,142,78.854458
0.469168,102,80.648213
-23.32066,107,81.321987
-10.285093,106,85.417367
-93.427497,614,89.483086
-2.348522,126,90.623874
-9.16174,1000,110.512243
-4.270104,152,113.118794
-7.972412,125,118.888967
-20.245231,1000,138.579652
-25.657514,169,142.09972
31.860029,1000,164.229147
52.653256,1000,189.690591
93.557041,1000,213.713651
25.960197,1000,237.395852
67.304945,1000,261.281397
113.885469,1000,285.396542
69.41033,1000,310.151629
113.371527,1000,330.205624
118.595478,1000,354.056095
-29.838521,208,362.034377
89.462172,1000,384.994749
78.157887,1000,406.149681
11.777079,206,410.568525
171.426355,1000,431.656951
110.331076,1000,452.898045
138.953441,1000,473.788403
118.484282,1000,496.316355
148.405068,1000,518.256628
94.504099,1000,540.116275
173.118397,1000,559.854825
128.309992,1000,580.003155
173.197954,1000,599.531278
167.245414,1000,620.607975
142.122822,1000,640.739767
294.549641,352,646.184002
160.654021,1000,664.324988
170.870011,1000,682.19186
234.349523,672,695.672763
249.691447,483,701.273661
235.22943,336,705.138284
269.290681,291,713.312515
230.476215,259,715.571773
54.788397,221,717.789177
227.721877,435,725.21264
292.466088,284,727.866924
269.318064,261,730.074956
250.298608,430,733.785669
248.758974,272,740.415257
295.904554,322,743.150026
240.721516,284,745.582287
258.913687,282,752.199161
251.61569,289,754.626733
282.208307,299,756.783243
299.113053,283,759.108407
282.65048,245,765.628069
255.831874,291,768.131578
246.828209,294,771.159228
269.53062,245,773.686134
255.829563,283,780.502813
153.65316,1000,793.888731
301.176267,323,797.142626
282.872707,273,799.387497
254.519404,271,805.421096
260.777218,362,808.743928
266.647019,261,810.599684
244.696626,265,812.740574
267.435434,247,818.908266
241.143551,277,821.417333
260.094016,523,826.16478
253.80273,411,834.013668
270.719278,290,836.499305
266.16409,233,839.226027
267.743436,347,845.771823
264.588458,262,848.198325
267.695797,253,850.666481
254.86694,264,853.033011
246.396012,301,859.566503
254.05229,333,862.27948
310.050946,304,864.551167
281.881273,297,871.159313
246.774876,259,873.186127
251.882423,294,875.501753
279.278979,262,877.347361
265.897579,294,883.565161
272.179908,288,886.107178
293.010821,269,888.119012
277.24232,284,894.408978
287.933316,254,896.037252
278.982442,239,897.639306
269.089822,240,899.935869
230.837243,266,905.951469
287.638036,458,910.302266
257.013916,251,911.999496
266.840362,256,918.065838
304.691614,254,920.137566
294.060703,240,922.042222
271.910912,273,923.877658
296.6824,256,929.92381
257.464368,236,931.568518
252.622219,242,933.207592
257.570261,230,934.77098
239.231291,243,936.333286
317.363133,242,942.003874
271.984338,287,944.059804
305.078598,231,945.663396
253.606038,251,947.405542
273.68373,261,952.95251
315.646491,227,954.67653
298.863247,199,956.645597
269.652938,267,958.718799
278.848352,231,964.154522
267.606737,221,965.458065
255.322784,233,967.0423
280.921453,276,969.200037
275.319101,249,976.070597
267.307936,215,977.965141
310.003375,265,980.030581
287.125929,233,981.851892
311.321343,221,983.268466
313.041587,250,989.186875
303.992907,238,990.526237
277.879395,233,992.132477
276.569197,227,993.631232
