#{"t_start": 1779570140.3954165, "env_id": "LunarLander-v3"}
r,l,t
-124.60541,61,0.24262
-503.543824,101,0.662288
-267.741135,80,1.070198
28.499919,94,1.540501
-99.290398,114,2.097469
-104.094092,80,2.435745
-396.674519,83,2.786233
-163.012228,105,3.226985
-232.837654,82,3.540554
-225.179379,97,3.919895
-113.4318,82,4.385834
-194.487071,70,8.627078
-171.332786,109,9.156898
-384.840538,126,9.800571
-184.859065,108,10.415584
-159.006174,78,10.884825
-150.880807,113,11.551245
-118.976225,102,12.14016
-262.119542,93,12.627368
-315.952633,136,13.209185
-85.459218,81,13.592599
-179.798244,82,17.608289
-300.899466,107,17.982942
-129.505591,119,18.415801
-108.115576,85,18.721193
-91.297773,77,18.999467
-104.277806,100,19.353224
-99.873549,60,19.580467
3.779991,145,20.184376
-114.771133,113,20.580472
-90.863759,93,20.910536
-244.799606,99,24.981284
-89.32466,82,25.390082
-118.109631,94,25.909365
-99.631786,94,26.277552
-68.908073,84,26.575311
-86.141558,62,26.799206
-94.035732,82,27.11803
-96.723471,116,27.544364
-73.755357,116,27.992046
-285.121304,97,28.34388
-91.831439,99,28.886379
-107.273709,98,33.886239
-74.266633,84,34.314086
-55.085573,70,34.683959
-100.513204,92,35.086265
-74.982514,63,35.421639
-42.544529,74,35.791164
-81.477528,71,36.123281
-61.59517,93,36.591712
27.421702,112,37.138369
-92.542241,105,37.689444
-63.977834,107,38.269077
-95.350409,96,39.360549
-61.774047,121,43.54059
-143.949382,115,43.979043
-46.187424,115,44.46402
-31.699581,125,44.953212
-49.09505,95,45.294971
-59.388173,61,45.49761
-60.334791,106,45.872651
-60.840034,127,46.35537
-87.380884,137,46.949845
-32.726924,140,50.804205
-42.926445,99,51.175704
-45.200143,94,51.525371
-76.16146,85,51.899436
-81.047021,88,52.247099
-12.027581,132,52.76123
-25.217915,79,53.044457
-86.95378,126,53.568614
-62.420803,75,53.89749
-68.035823,112,54.45451
-44.203449,84,58.556627
-27.799299,97,58.912111
-73.364109,92,59.235003
-75.625855,113,59.68698
-27.77684,96,60.083616
-20.920266,135,60.671223
-39.735062,96,61.090483
-18.600289,78,61.451498
-87.09504,156,62.168692
-40.796609,104,62.656536
-48.30682,94,66.885937
13.389776,105,67.476217
-20.204497,101,67.90717
13.235438,93,68.288018
-70.443051,115,68.742293
-55.182847,90,69.115235
-48.202058,112,69.765607
-74.925109,103,70.188553
-57.699981,103,70.570856
-43.425181,97,70.940933
-45.211321,104,74.986033
-0.742624,117,75.637722
10.471784,158,76.311783
-19.319951,103,76.751122
-6.359482,118,77.403861
-4.842997,109,78.065767
-55.622385,97,78.677114
-26.171113,97,80.376224
-11.933016,156,81.427943
-1.86901,137,85.7126
-54.307058,150,86.507122
-28.758092,136,87.373737
-37.873053,187,88.729354
-22.718698,130,89.757774
27.348964,129,91.095763
28.181573,1000,111.163136
-23.182035,111,113.023823
-31.894583,105,118.383413
26.230291,1000,134.613838
74.355203,1000,156.573813
93.101422,1000,181.111253
95.908771,1000,205.231075
69.104472,1000,230.112451
122.938308,1000,253.510668
98.816399,1000,277.417031
90.906122,1000,301.831799
90.736526,1000,325.95605
130.754546,1000,350.423182
141.78657,1000,373.847404
128.857349,1000,394.92391
124.094284,1000,417.962007
159.900589,1000,438.894428
144.783644,1000,459.700454
44.513321,205,463.013445
133.203212,1000,484.6889
146.720401,1000,508.010896
146.164591,1000,529.493075
167.277577,1000,549.84086
138.064827,1000,570.072896
154.77374,1000,589.878851
180.428403,1000,609.694954
192.786406,1000,631.415445
122.774315,1000,649.836816
138.557075,1000,667.829724
170.347002,1000,685.533354
298.179856,497,696.34766
288.492372,314,700.08814
255.280025,394,704.606067
267.222752,470,714.606045
233.946735,304,717.426055
271.00851,295,719.853877
261.465669,646,729.388818
274.577834,280,731.616794
64.625562,224,733.760299
106.884178,1000,746.859625
276.344043,290,753.354758
276.615946,275,755.408478
286.417677,416,758.687244
309.005295,236,765.116554
272.173984,356,768.162978
254.321327,277,771.040421
309.603677,394,779.154516
266.212003,256,781.339728
258.14197,289,783.692786
246.277937,258,785.722323
250.348093,314,793.547069
261.230496,314,796.735535
259.988897,305,799.331402
237.268621,295,805.56014
263.02427,261,807.775772
255.566432,279,810.062502
257.936953,258,812.100481
279.204183,300,818.723002
261.47415,245,821.048095
286.760859,305,823.623795
288.331048,275,826.199252
257.982472,311,833.208211
235.250034,290,835.724393
299.716784,251,837.933978
294.505224,276,844.625163
275.218266,315,847.341282
274.290061,264,849.834088
274.726611,393,857.719664
279.321542,307,859.951879
285.545812,275,862.221923
254.198244,276,864.286907
279.100985,285,870.753929
287.405196,306,873.187727
229.954971,296,875.517393
245.857346,275,881.48127
261.55992,365,884.410596
257.655987,297,886.800328
258.334458,283,888.987813
318.091394,293,895.174106
290.331098,286,897.022426
248.07966,263,899.489912
223.51655,242,901.412092
255.918756,255,907.32746
240.251778,244,909.915213
276.008921,239,911.50429
299.434055,296,913.656624
241.479718,257,920.005975
293.592408,229,921.842474
278.492009,259,923.617692
273.072079,213,925.10315
287.635459,223,930.862584
266.140129,247,932.579079
249.18448,236,934.179441
239.546624,270,935.902093
239.288943,243,941.589275
298.269384,277,943.47156
276.237662,238,945.163438
282.59981,255,946.915206
265.818934,242,952.311731
269.570159,273,954.400142
281.518918,236,956.680886
268.855229,251,958.637945
234.852445,262,964.298318
283.520825,215,965.549647
307.551086,252,967.287897
264.755413,247,969.231052
270.833903,261,976.20908
267.413398,235,978.199204
288.557401,482,981.974661
243.072025,245,983.631009
255.612133,221,989.272319
288.932707,278,990.926954
283.264482,249,992.652635
249.755493,229,994.120074
