#{"t_start": 1779570140.3923318, "env_id": "LunarLander-v3"}
r,l,t
-192.377538,82,0.342108
-156.686611,82,0.675034
-342.507086,99,1.176467
-51.603944,69,1.522188
-220.681844,108,2.061311
-206.061492,81,2.395997
-100.078655,72,2.702646
-143.938192,130,3.251168
-87.906996,76,3.538311
-137.216745,114,3.994279
-224.426443,80,4.460562
-323.337962,78,8.722149
-101.294161,72,9.089786
-202.418325,97,9.581952
-98.957368,118,10.186967
-94.404487,77,10.695894
-278.962227,101,11.265331
-326.359214,122,12.00294
-104.978397,63,12.322976
-59.307585,73,12.699992
-58.41723,87,13.060048
-105.654209,73,13.386503
-206.603118,102,17.530576
-122.280102,83,17.819354
-113.844561,122,18.261801
-109.463074,82,18.557171
-85.556488,95,18.908403
-58.903787,72,19.156352
-332.036529,98,19.520783
-116.317151,104,19.970237
-51.971759,64,20.20804
-105.918884,69,20.444666
-85.923851,79,20.735635
-88.354103,81,21.027349
-76.065298,58,21.255732
-92.958448,87,25.358561
-52.979369,106,25.937613
-95.799551,77,26.239628
-65.774747,72,26.483928
-98.628668,101,26.86238
-102.500296,72,27.140532
-137.135504,132,27.625448
-58.492066,72,27.907485
-192.658535,112,28.316144
-118.006354,89,28.792769
-124.970396,72,29.137346
-120.815929,59,33.947645
-106.374823,98,34.468155
-100.182849,125,35.048924
-66.329402,107,35.59249
-117.198416,81,35.994884
-86.925938,123,36.602908
-61.168595,96,37.072293
-49.301737,71,37.439841
-96.156202,119,38.055685
-111.903593,113,39.278602
-66.196062,71,39.584372
-61.204577,88,43.605285
-80.485267,114,44.060444
-33.709937,96,44.460241
-53.423237,84,44.799099
-110.27591,92,45.131776
-60.265918,93,45.453146
-48.344681,100,45.806696
-48.58424,133,46.303904
-46.213018,84,46.640838
-51.566283,72,46.974777
-87.526837,88,50.648942
-65.561366,97,50.993506
-36.38984,147,51.549949
-20.45131,103,51.999538
-53.554807,147,52.55835
-68.173261,75,52.854746
-27.587465,137,53.39824
-70.046965,71,53.698044
-91.95395,81,54.058106
-77.72765,88,54.517529
-70.184555,109,58.681341
-34.454695,79,58.973024
-13.030432,87,59.284677
-8.126894,75,59.586941
-57.95742,83,59.923095
-70.710909,116,60.41425
-66.703945,91,60.823742
-41.150394,85,61.202759
-32.577832,94,61.620735
-71.909276,89,62.041973
-118.345919,99,62.494992
-77.517971,76,62.869346
-42.218711,81,67.07262
-60.585262,144,67.770585
17.353121,97,68.159652
-40.098069,145,68.750467
-40.561361,98,69.169576
-56.043639,135,69.914128
12.114947,128,70.402848
-41.685537,104,70.788672
-61.702053,111,74.816803
-9.61428,152,75.658692
-22.856172,135,76.230455
-2.882701,101,76.657891
5.923783,102,77.179128
-8.180498,140,78.020998
-21.617888,128,78.823342
-21.266201,145,80.882541
-8.518804,92,81.492356
-3.136527,140,85.787601
26.415089,158,86.640963
-8.810224,121,87.405512
14.461324,145,88.456994
61.798155,1000,106.519585
51.529924,1000,126.564734
-16.382536,144,128.616332
-24.374837,176,130.979817
-14.731991,164,134.029376
-104.556752,383,144.954656
58.794711,1000,167.503784
29.839899,1000,192.87175
-31.081483,253,197.637147
94.059785,1000,221.991847
67.875145,1000,245.256709
128.123849,1000,270.304152
153.651084,1000,292.601385
100.964032,1000,317.790697
121.855334,1000,343.680613
132.236978,1000,366.186431
116.774568,1000,388.728532
134.640723,1000,410.566373
-109.813994,849,429.1396
119.094681,1000,450.330449
163.473789,1000,471.285403
142.102644,1000,493.65237
61.022057,1000,516.126807
135.903491,1000,537.78208
160.384231,1000,557.585255
153.052628,1000,573.75934
159.001868,1000,593.492544
105.550295,1000,613.818222
274.26492,955,634.501382
160.366163,1000,652.810646
179.138237,1000,670.367355
247.058332,370,680.075133
135.348762,1000,697.076798
235.00475,762,706.262736
253.904169,335,714.591699
89.746115,1000,727.270698
267.093325,329,730.124789
76.482886,168,731.350739
245.674977,253,733.748663
244.393321,272,740.393018
280.530475,291,742.930159
262.345337,354,745.988121
275.948922,297,752.62999
270.952266,274,754.876946
294.543529,276,756.881148
226.31994,263,759.050963
259.488744,262,765.714989
261.728905,306,768.352539
266.792056,296,771.366873
270.817731,341,779.031279
233.965385,246,781.146307
257.156827,297,783.541868
264.036516,274,785.733819
270.055265,371,794.219862
300.547092,278,796.961254
278.616174,329,799.71669
277.695207,278,805.787354
299.961232,321,808.778397
288.977363,270,810.702349
230.540184,274,812.947308
282.621585,357,820.384019
304.099925,299,822.871193
252.89202,266,825.15546
242.697504,274,832.12938
307.080684,238,834.004829
299.018737,264,836.285882
85.474138,228,838.974894
303.450606,273,844.911879
277.597735,294,847.524709
265.449296,339,850.769377
242.466078,276,857.570088
280.205755,292,859.691098
293.947674,252,861.711054
295.024955,271,863.797157
290.152231,276,870.156299
283.725412,298,872.46604
287.105145,379,875.534699
243.298731,262,877.379781
245.877614,276,883.435086
270.129136,255,885.748376
257.74544,263,887.760686
273.681625,289,894.067644
265.187901,259,895.748227
246.328082,244,897.371454
272.336183,257,899.790812
234.503554,264,905.809167
284.068727,297,908.455112
245.990517,234,910.554241
255.122103,264,912.459239
256.247487,267,918.695155
232.856999,247,920.67772
256.388223,269,922.713078
252.258337,325,924.937312
309.547228,269,931.039741
292.703905,230,932.627589
265.306632,285,934.548311
236.271026,242,936.09188
251.725651,291,942.118159
265.91562,245,943.85019
271.759632,309,946.035635
292.853698,221,947.573206
289.061011,240,952.961605
271.512077,243,954.796225
290.425978,245,957.113212
253.071642,250,959.071681
288.648205,255,964.613732
250.81512,232,966.043612
299.886025,243,967.804517
264.548772,234,969.595324
294.897185,213,976.177097
288.789453,203,977.974056
