#{"t_start": 1779570140.393091, "env_id": "LunarLander-v3"}
r,l,t
-46.267711,109,58.933245
-48.296585,120,59.364079
-20.172261,129,59.886155
-50.296872,128,60.433251
-13.382939,106,60.898144
-34.658657,96,61.337743
-48.674093,128,61.922035
-72.926796,100,62.382542
-7.672371,70,62.715531
-3.32932,78,66.856241
10.993089,98,67.425771
-7.689572,124,67.959476
-17.80536,88,68.316266
-10.292045,137,68.863162
-57.801755,122,69.480572
26.684809,94,69.959881
-1.437666,86,70.285742
-43.718722,103,70.673009
-32.150187,116,71.10658
-7.954767,87,75.131768
3.043074,133,75.836122
29.128871,148,76.453373
-3.977232,113,76.985819
35.538577,164,77.935227
-17.364142,126,78.739634
-81.02777,119,80.625276
-25.293797,107,81.298507
-38.402888,171,85.828943
-47.434606,131,86.495005
-62.292247,1000,101.651514
26.136884,132,103.974715
57.32102,1000,124.4203
2.132486,111,125.925533
24.32868,187,128.601599
5.186811,127,130.186427
-19.797459,152,132.868359
88.627212,1000,154.728398
64.307033,1000,179.639174
83.048482,1000,203.630322
17.150129,227,212.597278
88.660039,1000,236.456765
110.970817,1000,260.101209
156.529089,1000,280.151811
-18.214316,280,289.538996
84.109382,1000,314.241183
113.089503,1000,339.948115
92.033998,1000,362.42302
77.678905,1000,385.258581
177.654907,810,398.643205
87.72328,1000,421.503519
89.322473,1000,442.793963
179.754686,1000,463.316669
180.116296,1000,485.045192
116.143436,1000,508.414571
113.621423,1000,529.856354
128.17479,1000,550.198305
162.588503,1000,570.48375
128.166848,1000,590.177479
135.947036,1000,610.038058
29.890896,261,614.309934
124.843437,1000,635.475837
191.910455,1000,653.857419
299.654241,610,666.328007
156.173007,1000,684.03985
268.496804,483,690.084959
281.63126,572,701.676905
269.447925,397,706.318165
273.148948,379,714.964985
291.678189,367,718.36247
235.125188,394,725.479034
274.495813,262,727.938897
264.357897,293,730.391435
269.251083,297,732.867847
277.77358,301,739.990906
38.733391,218,741.638155
278.892274,297,744.111297
271.755074,272,746.859186
230.908258,295,753.400773
239.115511,270,755.40925
274.283321,259,757.359203
271.602046,282,764.050435
263.93573,286,766.644647
259.793333,300,769.394835
282.557025,356,772.58638
266.223008,296,780.150927
261.159221,303,782.476107
279.091842,245,784.583877
294.653192,388,792.777863
253.037349,292,795.724952
303.496655,282,798.328312
293.237893,252,800.356691
269.494641,320,806.736494
248.474385,273,809.245425
278.801385,283,811.358892
267.520514,297,817.959497
251.480328,273,820.602637
255.287891,279,822.913491
237.06761,253,825.083993
295.724203,270,832.045292
288.894176,325,834.694714
262.618981,227,836.599179
292.110983,279,839.599072
273.774813,246,845.417477
255.429873,271,847.883453
247.780181,307,850.839072
266.799371,299,857.781023
257.307186,264,859.716661
253.45107,276,861.948816
246.793408,329,864.445878
302.62665,254,870.668481
306.008453,294,872.970252
253.768806,269,875.121653
301.769373,255,876.894746
299.289698,292,883.095909
286.341693,638,888.296544
229.299589,304,894.712277
254.016604,280,896.509357
294.058831,316,899.311331
269.635667,270,901.42831
253.139991,245,907.2446
292.166469,255,909.946915
306.337228,245,911.568108
284.123353,341,918.342744
273.949566,272,920.546444
244.611092,234,922.353645
246.257358,243,923.968222
249.475628,240,929.915366
253.677931,449,933.030384
293.332383,262,934.787141
269.592031,266,936.508888
298.905095,276,942.397204
242.82361,248,944.190525
288.780591,225,945.772359
246.462329,342,951.807844
267.970483,275,953.78074
271.764707,265,955.767807
250.183252,281,958.476207
278.388042,289,964.369077
303.37616,233,965.75931
278.011865,263,967.640049
303.721396,271,969.737896
278.382585,286,977.065847
247.492616,238,978.847852
265.20896,258,980.918127
303.510729,233,982.519752
285.684909,240,988.375136
291.059456,207,989.659055
284.144882,218,991.07925
245.092414,278,992.986924
