#{"t_start": 1779570140.3976364, "env_id": "LunarLander-v3"}
r,l,t
-187.602229,76,0.312635
-123.18071,139,0.93587
-168.431678,64,1.255105
-125.140441,114,1.822387
-25.367293,110,2.317555
51.238574,79,2.648494
-80.104434,114,3.131984
-88.397818,98,3.511437
-97.789681,89,3.857933
-99.67718,71,4.240393
-115.480347,124,8.756346
-112.252401,78,9.146175
-161.016753,101,9.676538
-150.608953,136,10.422503
-123.831949,85,10.926834
-129.327861,84,11.424917
-295.360266,105,12.046573
-97.505667,66,12.392768
-83.769144,86,12.79183
-40.82711,109,13.267683
-116.514423,77,13.628404
-127.521388,80,17.634804
-71.446143,130,18.093265
-78.036648,70,18.351608
-133.414143,58,18.55368
-107.5897,76,18.837868
-93.593619,115,19.247042
32.582908,114,19.67459
-88.173381,66,19.979901
-217.870705,83,20.275619
-124.055985,67,20.510762
-109.239784,88,20.82854
-68.408291,108,21.237988
-80.781908,68,25.241637
-85.737669,71,25.60961
-83.589901,122,26.193698
-79.067162,68,26.417201
-102.011242,142,26.95884
-112.82926,91,27.295328
-67.473977,70,27.555054
-86.130635,110,27.979346
-73.562222,109,28.375911
-111.630606,94,28.90447
-49.843216,66,29.1982
-73.280316,115,34.328779
-73.690369,101,34.847951
-105.109576,108,35.363134
-117.908122,82,35.763844
-64.485579,74,36.111656
-100.8518,109,36.667996
-106.73618,93,37.112138
-50.840369,77,37.517213
-83.98288,78,37.921801
-72.314654,90,38.360489
-92.071239,116,39.562967
-46.164307,133,43.748687
-79.691258,97,44.152173
-33.820462,100,44.571804
-103.373235,92,44.929358
-67.189458,84,45.231805
-56.645262,106,45.601437
-97.038596,97,45.938441
-93.775099,118,46.395059
-199.677617,119,46.916813
-79.086254,110,50.67432
-33.251288,81,50.960154
-27.521086,105,51.352362
-21.440262,77,51.650279
-62.910699,97,52.083576
-49.823467,96,52.44435
-65.593734,73,52.733827
-48.642698,106,53.121505
-117.584123,93,53.515808
-10.071483,138,54.138682
-60.558372,108,54.711558
-51.797747,123,58.863159
-60.897813,112,59.266146
-18.510171,116,59.730065
-28.634009,105,60.167196
-19.312942,93,60.566564
-62.98686,105,61.028786
-38.425081,105,61.510454
-22.446798,85,61.90238
-21.394878,124,62.476922
-0.213877,143,66.963107
-16.515681,131,67.639731
-8.346716,142,68.226879
-51.312659,110,68.66221
-9.47767,136,69.266389
-46.522953,121,69.92644
4.595875,110,70.345757
-6.648201,84,70.660752
-64.9557,106,71.05581
-45.291568,153,75.436394
8.44513,145,76.112838
-3.972947,117,76.600784
12.688442,132,77.282639
-20.339774,169,78.300952
13.136155,163,80.444752
19.230185,114,81.170497
5.08592,138,85.499067
-21.275134,102,86.076067
-5.22571,135,86.850281
-19.141925,162,87.967929
30.621539,156,89.071317
12.969314,153,90.390347
-32.03181,130,91.973112
59.469388,110,97.287148
-95.25855,227,101.562531
-32.680253,172,104.48506
-44.878737,162,107.173656
18.895361,1000,127.247836
15.62251,1000,147.780787
74.324776,1000,170.860747
11.865015,181,175.784103
89.465728,1000,199.700236
58.294935,1000,224.232586
117.826274,1000,247.438166
106.547509,1000,272.226713
99.583914,1000,296.135937
93.808968,1000,319.663888
135.344403,1000,345.314528
118.502067,1000,368.249767
118.825128,1000,390.480807
135.47082,1000,413.412927
145.604267,1000,433.796846
97.91658,1000,454.741588
153.1893,1000,475.711588
155.928851,1000,498.245451
192.839238,1000,520.773137
136.709831,1000,541.71008
50.354691,245,545.691758
178.070265,1000,565.713745
181.045583,1000,585.791228
169.468896,1000,605.186237
154.739607,1000,627.126868
172.395708,1000,646.114008
53.977388,263,650.010892
145.495205,1000,668.01472
292.780055,496,679.254235
273.626642,430,684.727263
227.805077,599,696.700872
286.25666,296,700.39003
235.011725,287,703.483861
289.043311,447,713.634653
253.666709,569,718.728538
272.70028,431,726.134032
290.557491,286,728.752652
258.442291,328,731.454699
278.073371,296,738.681785
225.889207,245,740.583206
271.874491,305,743.200143
281.853378,449,747.272203
276.120813,275,753.66113
285.601444,302,755.89552
218.661748,256,757.915171
243.468844,340,765.198333
283.614633,264,767.506008
278.654071,302,770.444004
277.325988,280,773.383771
296.578041,319,780.502801
287.576898,303,782.870329
254.148606,433,786.472288
222.530866,372,795.019733
278.569438,294,797.878388
255.135432,314,800.363612
299.182122,256,806.218615
242.578862,254,808.713222
266.182744,316,810.992297
282.643998,273,817.385165
231.79508,263,819.705052
232.437111,291,822.282287
52.67971,215,824.002974
306.380031,334,831.709652
256.128724,272,833.813923
303.633538,263,836.090351
246.365285,278,839.182619
269.435682,354,845.792775
261.821081,264,848.230531
262.878911,303,851.155209
284.40033,257,857.733102
287.363156,246,859.492573
268.799024,304,861.967416
296.756879,451,869.674964
240.248067,264,871.74756
251.993132,251,873.866185
248.699541,271,875.836131
273.369419,296,881.91427
251.647549,332,884.694676
230.039595,261,886.769048
261.753733,245,888.623001
266.561296,258,894.682991
238.492175,249,896.273389
284.48382,259,898.053912
263.25285,353,901.359802
294.739433,300,907.72322
264.757503,259,910.323219
254.930608,223,911.806137
281.594663,217,913.345172
273.035855,543,921.946485
307.876631,236,923.563758
262.294763,226,925.137634
294.428443,404,932.169707
247.208455,233,933.712502
249.906668,651,942.101795
274.125341,230,943.708433
302.874106,272,945.644128
270.266241,302,947.760413
301.878384,229,953.073164
257.928514,235,954.847795
266.089667,246,957.188663
291.003762,270,959.214628
269.345708,264,964.806037
283.467365,241,966.347918
247.128504,248,968.183513
294.99535,212,969.832357
292.253396,355,977.753297
250.574008,241,979.596751
302.083289,247,981.554764
280.928118,228,982.996541
252.37002,220,988.71914
292.118662,219,989.980731
277.038002,217,991.440775
293.058107,237,993.092601
