#{"t_start": 1779570140.399636, "env_id": "LunarLander-v3"}
r,l,t
-330.664751,90,0.370425
-268.29184,72,0.660075
-84.419332,69,1.012894
-116.48624,75,1.388566
-101.808922,107,1.920208
-179.3509,79,2.262882
-352.191285,111,2.740795
-321.803314,84,3.093821
-164.736235,121,3.573938
-202.69192,62,3.797243
-144.717172,83,4.232323
-115.188074,68,4.605471
-73.981135,88,8.905166
-115.186027,76,9.280252
-277.485479,76,9.69457
-214.364042,103,10.220505
-222.198394,134,11.037639
-125.101799,101,11.647972
-66.585396,64,12.024173
-113.968443,103,12.561935
-202.071803,98,12.99076
-126.644492,128,13.57516
-336.397586,85,17.605524
-95.948171,87,17.901875
-144.410378,120,18.345815
-99.16005,136,18.840279
-138.555911,112,19.236532
-123.022126,95,19.585238
-152.585479,119,20.094334
-120.079635,87,20.394739
-130.887517,78,20.679335
-149.23956,87,20.987235
-147.499282,94,25.066831
-103.460433,130,25.736006
-81.240819,87,26.153694
-64.214579,63,26.356288
-72.841333,74,26.631516
-146.524136,133,27.139847
-122.280141,88,27.462214
-98.821575,98,27.834322
-64.743571,79,28.128256
-96.802755,83,28.436145
-92.618461,113,29.062701
-118.721776,95,34.055855
-86.758612,108,34.624856
-76.855738,74,34.962587
-76.405763,72,35.325237
-64.588354,81,35.725863
-70.941968,88,36.141267
-103.821103,123,36.771352
-60.798392,91,37.197683
-91.030752,102,37.742747
-53.836383,68,38.091608
-109.992245,72,39.110785
-143.935398,89,39.51646
-67.728249,71,43.488349
-65.255125,77,43.761629
-61.916843,122,44.273603
-14.603669,133,44.817492
-94.803586,76,45.084141
-86.058912,98,45.428303
-65.669302,88,45.742195
-101.391503,102,46.10172
-35.308186,131,46.630241
-26.688706,89,47.026216
-41.99849,98,50.732262
-25.475104,121,51.181412
-57.76218,96,51.539795
-85.954991,96,51.961493
-40.256651,98,52.34189
-93.012381,90,52.681783
-75.651006,98,53.050043
18.529732,91,53.437507
-77.149659,112,53.921169
-55.381237,111,54.470262
-51.382026,81,58.554448
-43.197859,107,58.943938
-3.052427,123,59.39377
-53.717137,78,59.708419
-44.138684,88,60.071512
-15.826444,100,60.498352
-94.362037,118,61.017434
-31.6811,95,61.457123
-32.108754,80,61.822006
33.884134,91,62.242132
-31.432058,125,62.845101
-57.370175,123,67.28298
-27.208966,120,67.826971
-19.500094,136,68.374316
-48.579834,91,68.740199
-28.405613,109,69.219667
-47.590904,86,69.724334
8.211866,91,70.120021
-21.827555,87,70.436854
-16.749327,125,70.908841
-25.134047,115,75.004359
-32.142337,115,75.647714
-38.492931,101,76.080093
-33.565339,118,76.572605
-34.032325,125,77.208077
-44.600894,115,77.880307
-75.750786,136,78.746769
-9.891858,148,80.821851
1.762733,140,85.13166
56.62545,127,85.928991
-64.429031,125,86.585557
-23.947366,137,87.466866
32.351358,136,88.456065
-39.522345,165,89.725712
21.093639,139,91.16903
-0.924594,158,93.332751
12.158004,232,101.30682
-30.395391,153,104.010361
85.189377,1000,124.448741
-22.713927,182,127.022738
-27.313893,144,128.991137
-68.378231,162,131.236449
0.092022,138,133.810337
21.263914,143,140.255508
80.846951,180,143.772438
