#{"t_start": 1779570140.3982394, "env_id": "LunarLander-v3"}
r,l,t
-129.068468,74,0.295084
-170.380997,76,0.59751
-67.142075,65,0.936408
-93.741833,90,1.384219
-315.149878,125,2.009263
-98.387137,106,2.461532
-114.768698,94,2.857773
-97.457753,98,3.262609
-137.365727,110,3.686798
-153.822332,105,4.177308
-356.583535,103,8.612821
-86.073202,91,9.050682
-90.781374,78,9.44386
-159.801596,120,10.043409
-143.404217,121,10.807658
-209.738739,104,11.410721
-162.344779,99,12.004
-82.588133,68,12.356902
-129.481919,107,12.858266
-184.668059,80,13.208051
-93.166009,106,13.683172
-102.011984,63,17.627581
-85.111979,117,18.04005
-106.249337,73,18.303721
-341.621486,128,18.772561
-183.909996,122,19.203927
-107.375395,86,19.521505
-34.825136,104,19.97279
-114.187296,92,20.302842
-88.019232,55,20.494217
-342.530689,87,20.810422
-89.71478,74,21.091241
-142.221199,67,25.047893
-107.607333,77,25.427281
-33.054931,74,25.838322
-121.08392,102,26.262135
-103.552502,84,26.557789
-74.575123,69,26.810488
-145.091989,147,27.371605
-98.386785,72,27.633612
-40.049199,62,27.875388
-71.519543,56,28.085564
-67.933234,59,28.293785
-98.614731,100,28.826514
-82.4977,75,29.17702
-98.911238,89,34.15468
-76.526448,120,34.788448
-91.06013,112,35.307346
-103.96653,85,35.732327
-89.185547,79,36.10545
-101.752984,70,36.473843
-61.23332,62,36.777596
-46.287761,74,37.127435
-109.067819,103,37.663798
-103.185084,99,38.196111
-59.306131,90,39.278877
-72.552286,135,43.523648
-76.048914,87,43.836335
-72.440719,75,44.155451
-92.948546,83,44.512589
-28.814015,88,44.858014
-59.510655,95,45.196497
-30.500713,85,45.487626
-105.332686,105,45.859349
-94.568998,160,46.472377
-83.198376,92,46.886953
-77.952689,86,47.241234
-20.274225,94,50.896924
-48.853701,71,51.160643
-45.678706,97,51.524149
-83.33531,86,51.903088
-49.611534,119,52.369177
-77.767518,148,52.931711
-34.954105,124,53.437533
-60.191554,75,53.754244
-68.96174,76,54.101797
-71.258615,95,54.600693
-93.614283,75,58.61539
-3.862183,93,58.954592
-21.4407,148,59.511938
-30.724976,116,59.982111
-93.589459,99,60.400157
-79.739415,114,60.902848
-21.962441,114,61.421816
-40.693569,67,61.726536
-41.500735,83,62.11219
-80.653111,114,62.643124
-26.1162,85,66.804604
-42.751064,123,67.506911
17.470451,132,68.04758
-42.002657,106,68.475761
-16.213594,107,68.918669
-59.095716,105,69.457714
-20.767478,134,70.104439
-15.277803,95,70.453347
-15.88879,131,70.949723
-23.896083,108,75.022042
5.632175,144,75.789594
13.417475,114,76.267372
-25.465411,116,76.762163
-26.109648,98,77.302642
-26.763762,111,77.95706
10.109067,147,80.011052
-8.755555,106,80.709518
-13.010049,140,85.015146
59.395487,120,85.784691
-10.215756,118,86.382492
-22.901118,145,87.287326
-15.819493,1000,103.878123
-0.712701,178,106.815638
6.980824,145,108.859844
-14.294804,1000,128.870803
-13.755911,135,130.609135
70.733254,1000,152.358904
50.043227,1000,177.364813
75.769895,1000,201.285777
-7.957824,194,204.827222
130.692387,1000,229.7069
93.686736,1000,253.053945
52.14386,186,260.671921
29.518743,212,265.389615
90.025971,1000,288.864603
132.195344,1000,313.563847
130.520248,1000,339.186029
-32.663982,240,343.821414
12.006267,216,347.345165
112.874443,1000,370.693579
125.252621,1000,392.305799
60.907831,1000,415.442975
140.76064,1000,435.96534
54.894462,263,440.615032
183.027224,1000,461.396632
144.818161,1000,482.566879
16.733937,237,486.655981
136.011775,1000,510.278509
121.716278,1000,531.550946
165.798044,1000,552.197695
141.626535,1000,572.180774
144.255507,1000,591.935053
131.399633,1000,611.806993
123.328139,1000,633.409214
291.615193,454,643.465942
181.243891,1000,661.986817
177.961731,1000,680.137053
148.970008,1000,697.127258
47.482889,229,700.072335
257.621483,447,705.282732
286.908011,594,716.042792
225.650002,300,718.827749
263.72633,323,725.403018
18.265491,224,727.53472
269.770464,364,730.537784
267.037334,281,732.935432
296.25637,324,740.196942
261.606666,294,742.738592
285.013244,293,745.069567
278.288118,305,751.986389
279.117607,295,754.450108
272.385031,267,756.356711
279.479218,669,766.40774
233.898301,418,770.353347
254.362705,264,772.586639
287.592448,274,779.960362
275.230825,224,781.682318
256.261685,290,784.14099
288.178092,314,791.395775
270.032607,322,794.716214
286.824888,443,798.769307
277.81437,263,804.784916
251.721548,320,807.353182
263.811029,276,809.757595
256.395752,272,811.880082
288.36018,271,818.236969
271.422266,263,820.805983
268.582374,304,823.352857
286.198341,293,826.048877
232.077799,279,832.772569
309.600832,241,834.818085
293.578324,260,837.040502
289.608842,492,845.569301
258.253268,282,848.151378
260.011891,283,850.88484
277.944489,346,858.057005
265.987187,296,860.34926
303.193383,256,862.455336
275.322411,300,864.710489
274.240155,277,871.168165
