#{"t_start": 1779570140.3959374, "env_id": "LunarLander-v3"}
r,l,t
-282.374469,94,0.389148
-174.355907,123,0.94802
-346.810932,85,1.367987
-155.655375,67,1.697756
-127.375487,93,2.143356
-382.916226,109,2.604759
-275.997338,96,3.006601
-74.413222,94,3.388797
-110.451509,75,3.681016
-164.996933,111,4.20372
-238.235681,75,4.613571
-209.069368,85,8.897512
-98.586046,76,9.270985
-80.321325,63,9.623272
-206.146728,85,10.026178
-116.247282,77,10.526774
-93.747343,73,10.945158
-137.999477,81,11.425114
-230.99421,120,12.124055
-118.240307,90,12.594309
-112.83368,89,12.979006
-201.153342,83,13.336508
-191.493513,85,13.714639
-91.652411,91,17.754605
-84.089192,86,18.06349
-196.888501,88,18.385413
-84.533588,66,18.617675
-117.533959,79,18.909112
-116.11999,112,19.307024
-379.270773,122,19.777552
-69.738587,74,20.101746
-148.497622,115,20.503008
-52.627342,94,20.842614
-192.94308,137,25.075536
-95.500238,73,25.434019
-64.704095,82,25.892037
-61.596517,102,26.293641
-84.444459,102,26.655569
-69.504437,82,26.972741
-52.510869,72,27.237446
-97.382183,91,27.575253
-175.619255,104,27.975811
-124.109044,108,28.370358
-84.367926,85,28.849508
-95.936568,133,34.016342
-101.233348,75,34.415182
-86.144395,64,34.7472
-126.70203,102,35.204771
-79.437059,122,35.829173
-90.989791,102,36.319389
-157.886101,104,36.847015
-120.056626,84,37.239049
-76.773822,59,37.564527
-31.75551,79,37.974078
-88.55167,125,39.253947
-62.809354,72,39.56929
-84.410326,70,43.532402
-38.238869,130,44.031611
-46.067763,130,44.577415
-59.082422,74,44.873786
-59.935484,120,45.302418
-42.112624,81,45.578355
-105.991735,84,45.873135
-94.786435,81,46.163608
-33.763584,83,46.499793
-81.203694,85,46.887867
-48.607037,112,50.65695
-72.438375,108,51.047895
-71.698016,72,51.313141
-78.398389,82,51.623603
-56.77785,118,52.142199
-36.459899,104,52.529131
-73.804877,85,52.862636
-13.589003,104,53.27825
-61.670593,91,53.652191
-93.418208,99,54.096435
-56.3576,74,54.480146
-40.682922,90,58.593064
-23.76559,78,58.87787
-51.962664,105,59.252564
-74.10502,71,59.538067
-9.814723,112,59.992409
-69.33303,93,60.383555
-60.79931,84,60.764452
-26.192613,79,61.104387
-18.916617,127,61.687057
-60.543524,77,62.04815
-20.483426,127,62.634275
-42.948244,74,66.719529
