#{"t_start": 1779570140.3970852, "env_id": "LunarLander-v3"}
r,l,t
-265.062491,99,0.408387
31.272712,136,1.033294
-234.542293,110,1.58158
-60.969911,88,2.025884
-301.324053,116,2.513204
-289.584629,131,3.068102
-98.253934,77,3.373078
-70.481576,65,3.626036
-287.036435,122,4.18578
-87.757515,87,8.557252
-75.70737,66,8.845779
-161.894868,90,9.296694
-306.433694,112,9.871537
-128.084862,88,10.377662
-130.008107,83,10.88516
-158.235234,95,11.44456
-108.587443,83,11.942969
-183.370991,86,12.398907
-69.074679,77,12.75696
-222.535709,109,13.234414
-76.460225,77,13.598913
-218.762329,70,17.565932
-231.815563,101,17.921079
-297.180971,72,18.177321
-60.60141,70,18.439234
-111.150466,91,18.772684
-92.754099,67,19.009289
-281.773727,113,19.408341
-126.674868,74,19.702181
-89.286667,107,20.15114
-89.895502,60,20.36246
-120.781002,76,20.631924
-82.229205,83,20.927572
-85.667702,78,21.233682
-185.050234,143,25.62705
-44.827234,117,26.18692
-208.490519,108,26.566704
-196.647929,93,26.913784
-99.88541,89,27.248123
-105.966845,135,27.751755
-104.517071,86,28.082374
-79.174053,112,28.509111
-144.170373,104,29.093663
-85.258887,117,34.203415
-65.445622,104,34.753381
-35.096169,75,35.069154
-73.833555,92,35.532866
-87.441297,73,35.91464
-113.739563,65,36.216935
-49.794536,76,36.600827
-64.092332,92,37.047322
-59.692466,73,37.424452
-117.261636,98,37.93698
-51.024557,80,38.33506
-61.911285,69,39.335832
-41.782759,58,39.581881
-25.226796,71,43.546336
-46.816355,138,44.085524
-54.190052,118,44.577199
-108.312679,100,44.961488
-38.436278,97,45.311037
-120.098466,97,45.649631
-113.641069,102,46.00472
-98.735601,86,46.332946
-117.478028,93,46.721949
-206.193476,99,47.14693
-53.789207,100,50.844145
-46.420418,92,51.191004
-74.095933,99,51.561222
-45.879183,115,52.063107
-41.405048,128,52.543246
2.510931,73,52.833214
-55.769892,112,53.278215
-55.230326,111,53.740532
-41.123536,67,54.03287
-22.030873,118,54.654609
-37.472735,138,58.885481
-17.641344,139,59.391432
-32.735091,92,59.763687
4.925238,104,60.196001
-52.039853,119,60.720954
-46.275387,108,61.204182
-7.590953,118,61.737526
12.906079,133,62.350835
-32.113218,111,66.572013
-6.889654,140,67.418247
-48.225092,97,67.841233
-35.482323,96,68.233279
-51.907563,116,68.692385
-89.386211,99,69.09602
10.685163,87,69.601044
-78.960014,113,70.126956
-36.593481,116,70.549848
-54.094333,137,71.065024
-8.591269,151,75.435627
-10.386093,95,75.899083
-14.01491,110,76.36036
4.98803,127,76.942458
-5.654088,180,77.986028
18.115491,92,78.570577
-34.018091,145,80.623846
15.558081,95,81.203572
-30.127484,116,85.382027
-7.003811,134,86.144503
-25.192856,102,86.753387
37.181161,156,87.733425
45.811421,133,88.742178
14.810584,169,90.100363
-39.476873,148,91.790403
-22.27796,145,97.675175
-6.840063,123,100.078399
12.255599,101,101.886348
-3.618896,118,103.959663
-36.182433,164,106.671119
4.941523,168,109.098246
-82.635421,501,121.424122
-70.183551,162,124.333178
6.437771,1000,144.492129
10.839669,216,148.012769
-47.952233,1000,171.129636
21.736662,215,176.803019
-1.204147,118,179.075931
71.205221,1000,202.982493
80.881495,1000,227.74543
131.33034,1000,250.679209
103.531533,1000,275.220414
103.75327,1000,299.270601
124.453699,1000,322.884528
137.421918,1000,348.13727
142.898598,1000,371.517845
141.406715,1000,392.977487
82.563249,1000,416.138112
133.962902,1000,436.726736
56.941367,1000,457.490758
118.438294,1000,478.672798
120.781094,1000,501.546461
156.483765,1000,523.619331
137.180466,1000,544.409057
126.111224,1000,564.413967
178.519448,1000,584.420108
172.781781,1000,603.925106
176.002342,1000,625.873357
247.107255,649,635.970282
176.544913,1000,654.355828
141.595691,1000,672.159405
18.051068,228,679.748161
231.314689,880,695.682781
256.517921,263,698.442878
33.720908,224,701.330575
47.759319,237,703.890513
264.688187,252,706.813789
267.531875,399,715.634521
273.467827,332,718.704112
257.389538,329,725.321574
281.665635,255,727.721916
285.397787,275,730.047449
302.102518,296,732.430592
282.517716,284,739.478298
266.735956,321,742.10881
89.936442,1000,754.758624
299.475693,250,756.536316
225.301885,265,758.716227
303.495906,330,765.951703
124.836495,1000,779.876048
268.796858,271,782.007433
268.750933,294,784.500777
279.293677,236,786.357187
275.038734,246,793.556937
249.51079,275,796.338341
269.302013,374,799.574155
226.151321,324,806.017268
265.965755,294,808.801137
262.404762,337,811.237324
254.13452,309,817.928142
303.528948,299,820.767395
297.484782,310,823.350616
284.385249,295,826.064576
270.732976,334,833.246264
296.164732,292,835.773873
248.527687,251,837.984153
290.970856,540,846.938553
235.293404,264,849.3798
236.708152,257,851.76688
255.665861,262,858.166682
286.107573,390,861.2366
276.988715,358,864.075188
296.886065,291,870.558788
224.02566,278,872.718276
236.90278,295,875.095488
305.135157,282,877.098572
301.755638,272,883.125762
289.40934,238,885.321522
270.845368,241,887.099324
291.098044,259,889.171149
276.864055,310,895.414546
264.738549,294,897.325577
269.858949,252,899.717486
276.353449,234,905.526702
298.749059,262,907.672689
263.833599,269,910.348948
264.04827,337,912.654953
251.086453,253,918.825764
284.335787,250,920.836188
259.069909,256,922.766895
237.502467,255,924.472624
245.912888,243,930.428043
266.256295,259,932.234523
307.034177,230,933.757829
285.731717,232,935.252229
276.833812,284,941.203711
288.101985,237,942.767988
298.332037,248,944.550265
278.701669,237,946.26744
255.407051,269,951.820413
283.031807,237,953.525704
297.430037,255,955.422054
267.799746,257,957.881057
306.103831,285,963.866791
276.569569,941,970.462215
272.869137,266,977.742033
276.23937,260,979.749818
250.021349,251,981.726211
248.633415,253,983.378181
310.98019,235,989.177263
263.951654,236,990.503983
291.430261,224,992.040919
270.568807,236,993.609001
