#{"t_start": 1779568914.9194412, "env_id": "LunarLander-v3"}
r,l,t
-115.344483,119,0.15249
-34.26916,85,0.260172
-364.165651,105,0.39228
-370.371079,97,0.516057
-292.172616,99,0.794069
-396.136421,160,1.044981
-421.68692,136,1.219838
-385.78027,130,1.380966
-162.393217,104,1.511698
20.849177,104,1.650621
-398.001366,98,1.82482
-278.030079,113,2.010535
-129.609306,109,2.183445
-107.860244,130,2.400094
-443.543806,177,2.671705
-302.823009,266,3.158849
-623.608146,175,3.46381
-483.153644,191,3.749743
-440.779485,243,4.091886
-453.393093,223,4.40047
-558.350202,245,4.726049
-455.643262,209,5.091117
-433.515293,190,5.367109
-283.626926,263,5.871722
-271.128898,179,6.181974
-67.635188,118,6.335598
-141.003169,224,6.629268
11.404812,128,6.789494
-216.426706,155,6.98092
-261.981906,269,7.345239
-219.552696,144,7.55514
-96.356128,263,7.963066
-48.280951,124,8.182874
-43.723609,124,8.359087
-112.363058,180,8.65643
-261.071663,147,8.865833
-107.799339,193,9.180361
-125.70003,209,9.520474
-285.073331,254,9.908192
99.914897,1000,11.725184
-91.39983,176,12.01948
-206.913981,226,12.359346
-201.117282,228,12.712599
-230.82965,191,12.981228
1.103879,112,13.147217
-33.883892,181,13.442229
-199.309986,308,13.988379
-220.436449,220,14.440537
-239.956515,150,14.77345
-75.071856,299,15.309056
-0.05147,177,15.635603
4.794946,214,16.000896
-194.959212,212,16.297062
-183.093001,254,16.617996
-154.783527,175,16.843581
-78.393594,179,17.072843
-113.278158,222,17.357229
-22.591009,238,17.674174
-28.064928,345,18.160315
-43.393809,239,18.475664
-207.606064,228,18.776593
-189.067286,357,19.23681
-25.125221,104,19.370625
-51.580463,311,19.76457
-270.242564,298,20.160483
60.187252,171,20.404727
-150.804907,134,20.585943
-201.522536,196,20.855036
-178.831766,198,21.142151
255.379863,639,21.978937
-88.757476,294,22.359583
-265.438917,309,22.761129
-215.339666,268,23.120485
-35.410259,218,23.42374
-57.008051,170,23.653749
-67.714726,219,23.937947
-44.631562,257,24.279647
-28.815819,177,24.510065
-215.298418,316,24.928083
-95.741668,252,25.25244
19.155127,196,25.506955
-150.005818,156,25.72144
-193.796904,206,25.992356
-219.377966,344,26.434815
-204.458431,231,26.732164
-222.134413,344,27.180016
-181.872795,259,27.529977
-193.201396,258,27.986347
-168.510538,208,28.372813
-149.247439,207,28.706592
-272.836917,382,29.298239
-153.448656,142,29.488513
-38.192646,233,29.90778
-261.746579,280,30.347126
1.970193,164,30.555844
-175.022729,295,30.956228
-35.208012,315,31.354601
-199.876997,248,31.699461
-56.045723,260,32.166348
127.347529,1000,33.735247
228.851662,690,34.886145
-53.917319,380,35.43578
-149.248465,482,36.066012
-15.055816,209,36.336128
-211.559989,271,36.677648
-138.549174,429,37.249744
-224.673441,221,37.618309
-261.2004,274,38.049874
-60.255249,188,38.340354
-187.805842,194,38.60078
-147.390201,178,38.850297
-52.706738,235,39.148498
-33.53472,244,39.455241
-177.19644,151,39.653897
-210.423802,227,39.964824
-97.785055,161,40.214682
-211.530715,216,40.553978
-77.128678,304,41.006667
-194.094421,268,41.422182
-64.860588,335,41.937865
-41.075289,297,42.493043
-40.193053,174,42.782682
-166.346745,205,43.094255
-174.885236,225,43.475065
-37.045601,173,43.796407
-228.507815,308,44.269746
-44.957311,242,44.719885
-64.477637,179,45.056952
-160.768971,208,45.45132
-262.662098,333,45.983898
-161.484142,159,46.334288
-245.869021,240,46.851294
-49.731359,171,47.244808
-231.594318,298,47.908297
-222.574214,221,48.379492
-235.790874,281,48.830006
-214.70954,218,49.17711
-192.34319,180,49.4793
-265.095476,439,50.278325
-0.305129,216,50.694668
-186.649082,154,50.969791
-74.109214,229,51.350717
-56.329004,373,51.847845
-253.088885,213,52.110257
-235.790377,327,52.532105
-223.931775,246,52.844572
-239.798722,252,53.166179
-51.61086,170,53.390828
193.58374,444,53.972542
-205.65604,247,54.293927
-109.165578,323,54.711607
254.205837,503,55.427451
276.140905,644,56.313084
212.400083,646,57.533483
-45.15619,220,57.92169
-185.488536,250,58.357396
6.025261,227,58.80866
-14.473249,216,59.2024
37.733889,262,59.581398
-142.335949,154,59.796214
-45.457016,182,60.045576
-206.946671,256,60.397905
-229.676315,354,60.877334
-52.221046,343,61.346136
264.08805,273,61.714474
-125.94141,208,62.007802
-178.70813,171,62.261577
-31.410438,168,62.543622
-32.748959,243,62.95849
-65.823127,389,63.562249
-10.982405,291,63.94286
-75.852822,229,64.243854
-205.110208,331,64.658506
-137.297174,246,64.967997
244.687799,378,65.439479
29.617243,171,65.65377
235.474091,525,66.327137
25.6809,261,66.656357
-154.435876,142,66.84017
19.908462,217,67.113584
-115.823692,197,67.360076
-42.710473,238,67.659946
-58.005241,238,67.961672
-260.984989,373,68.462685
202.489968,460,69.058088
-168.82483,149,69.2491
-209.366203,293,69.621063
169.436675,487,70.266689
15.539177,170,70.485319
75.624774,162,70.697571
-14.12014,247,71.006805
-233.740455,273,71.352828
-27.752155,205,71.620648
-213.069489,313,72.006229
-71.923515,282,72.380675
-159.873848,216,72.65231
-55.695186,287,73.021659
-40.219922,219,73.299685
-178.682778,165,73.51064
-219.652375,232,73.804697
18.385434,197,74.103307
-177.63072,236,74.510537
-181.275294,239,74.940228
-205.368225,269,75.520234
-247.916073,362,76.184899
-126.542879,256,76.625197
-168.98974,212,76.903277
-135.82617,152,77.14839
206.351062,399,77.782987
-183.623332,147,78.00899
-9.920826,312,78.513335
-28.260337,248,78.923629
-4.701216,178,79.205722
-206.935297,255,79.569437
242.420033,354,80.068715
-182.71481,212,80.36571
-78.785452,151,80.561944
-176.934478,249,81.06989
231.09812,399,81.877692
-240.716029,249,82.336844
-168.638835,199,82.623491
28.698287,165,82.905281
-226.182059,376,83.534584
-104.063601,285,84.016472
-226.363895,258,84.425605
-1.934729,262,84.825639
-103.824685,279,85.284531
11.781211,251,85.624192
-85.22667,175,85.905016
-19.46221,184,86.175558
24.086799,244,86.528587
-250.59547,279,86.971928
-201.075282,264,87.392745
-206.15932,267,87.755646
-163.854374,280,88.129037
-101.037143,273,88.62993
-45.82807,191,88.957465
-155.136757,139,89.143549
-46.514778,310,89.548619
-180.488382,198,89.79989
185.205192,633,90.625786
-166.253439,155,90.831738
-42.018652,237,91.138509
-23.442896,180,91.376614
235.613931,324,91.799475
-201.378834,317,92.205591
-207.720437,267,92.559243
264.273957,290,92.94365
-221.573256,290,93.325389
-279.20433,229,93.631479
-236.822373,317,94.06613
-167.818086,232,94.414473
-189.884429,159,94.615138
-186.708659,151,94.812789
-28.15334,166,95.015667
-187.180054,293,95.38579
-31.028241,181,95.622135
-157.810046,203,95.941444
-197.569413,138,96.151381
-11.597322,171,96.44879
-192.982404,219,96.789975
-47.036809,237,97.157477
-197.43208,223,97.490965
-38.145038,225,97.84045
46.581736,176,98.095698
33.016056,182,98.376852
-247.698946,277,98.802838
-231.745285,305,99.232371
214.717002,402,99.803184
-182.236047,212,100.088509
15.861406,167,100.29986
-92.231281,271,100.650764
222.073505,666,101.520949
-166.640088,229,101.823376
-5.065347,269,102.172717
-144.023232,136,102.351683
-11.727161,266,102.700763
-20.47976,174,102.935733
-141.928796,163,103.14883
-209.077198,368,103.636726
-207.576523,267,103.986644
-107.079189,260,104.322531
-209.992903,309,104.729722
-226.249769,220,105.01655
-161.385853,196,105.272455
296.288708,340,105.711639
-178.984807,213,105.987639
245.211645,442,106.566675
304.124445,305,106.955008
-59.046727,295,107.324607
80.8657,1000,108.616475
56.332766,194,108.875409
237.307625,466,109.480856
201.122777,347,109.928013
38.920104,244,110.24463
-207.287977,409,110.755188
-172.852947,219,111.041582
274.912205,353,111.638033
-20.841535,225,111.933134
265.928462,379,112.475614
277.147842,338,112.932475
33.784094,224,113.269823
-17.636912,233,113.670798
-58.610554,190,113.94605
-67.725847,165,114.173111
-210.934507,259,114.513371
-43.062629,331,114.95035
68.969239,198,115.203793
201.585628,610,115.983982
-32.764638,194,116.232832
-99.416094,142,116.463474
-153.644465,208,116.767193
-27.012285,249,117.133241
-174.324881,227,117.447359
-156.546592,268,117.870434
-9.196447,204,118.170217
-34.987326,176,118.397263
4.788213,312,118.939947
-80.450023,185,119.260998
252.02246,294,119.792517
-225.876176,286,120.246044
188.413012,387,120.873962
-35.6505,211,121.14441
-188.911109,198,121.405466
-128.236709,263,121.741475
-157.827881,217,122.018076
-77.867998,210,122.308546
-49.41321,223,122.673054
-233.641477,372,123.237097
226.674094,407,123.809406
-139.887589,145,124.009194
293.683867,346,124.585567
-63.019938,225,124.968235
260.424579,293,125.401542
-203.90873,216,125.756811
-56.285355,367,126.270923
88.565114,1000,128.117448
5.207702,218,128.417602
235.244788,389,129.01271
68.339756,128,129.192473
-42.334484,181,129.458893
4.663396,301,129.953867
262.577536,331,130.448993
193.772525,440,131.053619
-235.920738,210,131.326582
-56.034722,163,131.53614
197.151791,428,132.089279
210.705503,497,132.717703
279.940217,344,133.164179
-37.785811,210,133.434676
254.850293,412,133.956465
14.370623,232,134.242124
86.001697,1000,135.584499
-221.007996,312,136.103302
-249.055452,296,136.625755
264.692532,415,137.3563
36.583479,237,137.702202
-8.704105,245,138.102557
198.383167,523,138.846977
-157.825262,241,139.14928
-288.893393,307,139.549353
14.574629,305,139.939899
167.894892,641,140.951859
-157.803689,260,141.290873
-200.725141,264,141.641564
-227.409154,330,142.073717
-216.681759,310,142.461885
-29.675191,225,142.750049
-137.85102,265,143.088708
6.121128,171,143.307366
-46.076653,284,143.68446
-60.518962,171,143.988388
13.029299,282,144.488563
215.520906,503,145.206923
60.407354,195,145.450956
-198.579425,203,145.705416
-38.715281,178,145.93212
264.134606,369,146.404904
