#{"t_start": 1779567706.2443779, "env_id": "LunarLander-v3"}
r,l,t
-320.450966,132,5.738859
-334.557818,106,5.790266
-93.690127,72,6.042986
-101.514399,119,6.102212
-272.896675,124,6.16131
-126.884798,105,6.212768
-380.088773,87,6.253712
-114.925175,100,6.304303
-119.702709,69,6.340911
-514.288135,137,6.404809
-124.28932,118,6.465136
-145.818255,72,6.505102
-107.867388,119,6.813549
-140.055508,93,6.858483
-226.237583,106,6.914347
-101.625011,75,6.949594
-293.384707,102,6.997624
-86.524318,87,7.039317
-246.008141,108,7.092183
-121.762815,68,7.125842
-91.512549,62,7.154836
-105.401222,76,7.192679
-89.906517,104,7.240143
-183.929221,133,7.517449
-324.070109,102,7.566942
-106.196811,104,7.620973
-98.270977,84,7.670174
-181.575322,83,7.711982
-110.129723,81,7.750804
-200.222876,98,7.801471
-92.976906,72,7.834575
-234.61053,116,7.895176
-134.633016,119,7.94845
-81.969086,66,7.980736
-123.633983,82,8.249359
-80.300301,71,8.30513
-121.271122,83,8.371931
-131.043379,130,8.43648
-109.250461,93,8.477342
-65.676651,62,8.509579
-104.82736,74,8.543848
-87.530337,60,8.57513
-134.466202,89,8.621511
-161.743068,68,8.652401
-136.212529,69,8.693209
-262.719584,102,8.746336
-94.398748,93,8.792587
-31.542179,135,9.081367
-307.859468,111,9.134407
-232.714052,116,9.194703
-153.867904,93,9.237269
-402.486964,130,9.304497
-117.670776,77,9.341987
-134.317575,131,9.405101
-116.042169,67,9.435785
-142.967825,80,9.47646
-100.131664,65,9.508339
-80.453717,69,9.759841
-117.637473,76,9.801479
-129.132636,114,9.85464
-113.300346,101,9.901574
-126.282269,90,9.948488
-162.915453,98,9.9942
-133.373913,65,10.029455
-134.976771,68,10.060711
-286.592052,110,10.113898
-133.90678,103,10.171455
-83.102986,117,10.228429
-62.595947,92,10.488151
-85.585652,59,10.522238
-145.304459,99,10.569595
-153.196681,99,10.620782
-96.609183,64,10.660403
-154.868146,94,10.70703
-118.855131,106,10.760903
-94.691933,76,10.801184
-86.945301,68,10.837013
-172.894117,100,10.889727
-152.620932,101,10.937898
-231.560626,98,10.98255
-112.097671,123,11.285701
-27.148668,98,11.32846
-102.560467,83,11.37181
-139.468478,70,11.406149
-118.976119,102,11.460629
-101.761135,104,11.51072
-130.880514,70,11.550858
-81.113241,94,11.598821
-84.926925,71,11.636928
-83.607024,67,11.676046
-76.355049,109,11.725302
-165.526089,93,12.02428
-135.225553,95,12.073493
-205.963196,134,12.137651
-116.650894,129,12.199841
-319.849157,133,12.265383
-110.95172,72,12.300891
-102.340799,100,12.346716
-60.913449,82,12.392156
-67.954313,93,12.438474
-188.436134,116,12.49711
-125.462486,101,12.919329
9.14497,108,13.007608
-175.083601,133,13.118029
-60.127124,71,13.166423
-116.208855,66,13.198138
-185.252612,138,13.268534
-65.728536,83,13.309465
-101.516237,68,13.346453
-74.910229,72,13.385441
-60.768792,125,13.453582
-130.536414,106,13.739923
-152.401889,152,13.815896
-81.651904,88,13.861662
-212.795239,136,13.930352
-214.935134,102,13.982464
-73.806272,117,14.040799
-34.422613,86,14.084109
-87.968057,71,14.118346
-88.061894,94,14.167301
-186.356697,145,14.237043
-91.70685,133,14.546193
-83.748768,121,14.610134
-60.337316,80,14.64909
-74.40648,85,14.690717
-74.639103,133,14.754647
-109.024274,112,14.80956
-128.363041,86,14.850224
-72.977426,90,14.892708
-71.065959,128,14.954723
-28.285293,127,15.247779
-75.512278,125,15.307602
-100.362759,91,15.351584
-246.183888,140,15.419287
-22.823716,77,15.459772
-117.25265,109,15.514395
-87.940936,150,15.589786
-215.457033,108,15.644038
-134.915526,116,15.707662
-123.892618,184,16.027908
-81.472725,121,16.084552
-30.37717,85,16.125849
-77.324155,145,16.19782
-70.825387,197,16.302987
-85.980936,96,16.349413
-63.550432,122,16.40697
-133.971188,124,16.466206
-72.262472,99,16.742779
-95.506088,94,16.791075
-89.948348,94,16.838359
-266.205664,114,16.894278
-106.814941,98,16.943525
-118.077463,127,17.005355
-83.684665,74,17.04106
-117.582437,144,17.112755
-108.256009,100,17.157613
-66.215411,83,17.198107
-137.603762,194,17.515953
-51.651595,159,17.593552
-56.769405,95,17.644497
-140.205825,212,17.74871
-64.414602,111,17.804432
-78.347388,81,17.847641
-44.224264,128,17.904029
-154.70437,143,18.200756
-70.37899,118,18.257712
-64.144482,112,18.309349
-103.091255,145,18.382442
46.182293,87,18.428208
-121.474086,123,18.48705
-150.62824,158,18.56655
-95.822595,131,18.63274
-146.103655,216,18.967004
-96.342436,85,19.007687
-177.031706,135,19.072997
-53.61753,99,19.124105
-52.418324,89,19.171359
-36.784836,149,19.243457
-90.58607,132,19.309473
-9.897699,80,19.349993
-114.557879,98,19.398587
-38.512792,79,19.670394
-95.388152,102,19.724202
-147.449994,101,19.769852
-35.0801,164,19.854095
-82.971076,126,19.919318
-65.804463,142,19.992107
-53.574192,120,20.053072
-23.507748,122,20.11372
-62.900867,88,20.377604
-136.35278,89,20.424513
-165.772238,110,20.479602
-34.01735,113,20.536331
-56.984511,202,20.637336
-46.059929,125,20.69805
-90.903386,102,20.749137
-61.075932,152,20.817707
-53.724304,88,20.874457
-102.48678,141,21.175456
-21.368637,130,21.234774
-182.722052,211,21.341388
-27.900397,202,21.444693
-53.76812,200,21.543
-133.004381,129,21.607617
-63.326506,116,21.888893
-185.822324,222,22.000715
-88.249044,144,22.097592
-140.977783,188,22.197178
-55.812424,143,22.274758
-42.691989,139,22.347764
-257.352618,141,22.640572
-24.691323,99,22.686439
-85.534832,161,22.763458
-8.785189,168,22.84613
-79.051294,225,22.967797
-40.016319,204,23.070676
-113.457458,231,23.478034
2.195882,91,23.525096
-104.702252,204,23.638165
-49.730022,203,23.737236
-11.666171,162,23.816107
-21.625631,141,23.890429
-57.050937,120,23.948325
-64.872965,139,24.411636
-38.557486,114,24.469699
2.692518,98,24.521585
21.05476,158,24.600888
-222.131636,170,24.684583
-51.814225,181,24.778477
-57.703555,111,24.83152
-19.201362,177,25.173625
-55.645344,125,25.23743
20.986303,176,25.324699
-36.204796,91,25.372565
-41.465993,213,25.481442
-93.696791,165,25.559252
-31.873153,147,25.85483
99.088051,1000,26.395248
-33.878003,137,26.854846
-16.925562,111,26.922678
61.441669,138,27.00258
-144.984269,170,27.129518
-35.568385,199,27.234019
-43.784702,186,27.326015
-22.252723,156,27.628059
1.484449,125,27.688281
51.035345,1000,28.420278
-55.05405,194,28.518775
-21.474639,110,28.574208
4.802463,1000,29.319609
-20.851083,194,29.415758
90.290899,1000,30.148393
-47.229905,124,30.208944
-53.613144,151,30.283611
30.69552,124,30.346418
19.587811,243,30.844486
-44.591531,116,30.901096
-53.803379,182,30.987489
-37.276648,125,31.049108
-14.736455,198,31.147783
8.720594,129,31.206342
-26.666377,141,31.505424
-39.305393,221,31.615557
-5.315103,154,31.693029
-71.907473,96,31.744452
-3.938674,187,31.863358
-177.33644,280,32.244946
-85.062739,233,32.367979
-87.399493,215,32.479579
-26.809884,336,32.657485
-100.9014,198,32.762359
-135.405492,182,33.12935
-47.781604,159,33.266621
11.996847,188,33.391819
-32.139452,129,33.457817
-41.789293,126,33.523477
-24.155353,152,33.598836
20.22254,195,33.921334
-27.931319,136,33.985587
8.568029,1000,34.763804
-76.422802,227,34.890246
-102.634641,216,34.993969
-94.891131,337,35.161134
23.001808,1000,35.895728
-57.839049,135,36.181631
-90.560475,215,36.284918
0.8917,142,36.35469
-72.212103,237,36.470353
57.762198,134,36.534702
-65.493641,181,36.624776
-212.140696,300,37.013426
-5.945573,154,37.094362
-59.74313,192,37.192532
-25.056974,249,37.314056
-34.219966,188,37.411965
72.538019,165,37.732428
18.280092,1000,38.471702
30.641575,206,38.57338
-3.830728,233,38.689019
-5.251605,238,38.806129
-84.956641,208,39.141522
37.567278,208,39.25247
-96.66228,183,39.343656
-39.378466,220,39.454301
-43.155354,250,39.587157
-1.581541,142,39.665205
-108.035721,263,40.030524
-41.584668,131,40.099937
-9.707484,233,40.211539
37.70138,171,40.295588
48.909773,199,40.393146
-73.992375,163,40.698766
0.126877,123,40.762955
-115.413713,247,40.882045
-78.546013,493,41.124844
3.492348,299,41.503753
10.476081,268,41.632653
24.581596,192,41.736188
-129.890673,201,41.859549
7.027495,247,42.197514
-54.94141,291,42.343445
-174.119711,337,42.512543
-63.47639,207,42.62043
37.768977,1000,43.355562
-65.711944,161,43.659714
-11.377802,301,43.81251
-180.053388,243,43.944979
-132.238341,180,44.029863
-197.062093,242,44.372193
26.828329,1000,45.141425
-37.702804,152,45.220369
21.363794,104,45.271926
-32.529638,128,45.335124
-138.640037,340,45.495579
27.666791,1000,46.228794
4.723379,121,46.288312
21.187034,202,46.617284
-208.531633,274,46.752326
-112.596418,201,46.849799
-36.961433,1000,47.583974
11.134219,1000,48.308256
-86.656202,326,48.473699
-168.373081,453,48.949207
-6.895815,233,49.088987
-32.658758,1000,49.853593
41.567007,244,49.981652
78.082077,1000,50.751613
-95.519515,230,50.867753
-2.077111,193,51.194377
-20.710425,189,51.293461
-18.316802,123,51.3557
26.828811,123,51.420847
28.678052,210,51.529713
-34.044709,176,51.614212
11.647742,160,51.698341
-38.940262,161,52.02396
12.593952,1000,52.884878
-41.825742,1000,53.697803
-56.586504,209,53.802441
36.463277,1000,54.541635
-21.378471,248,54.669837
-141.183196,235,54.793657
1.361129,143,54.866008
-33.155921,161,55.172895
11.619592,1000,56.00813
-36.977939,163,56.102734
-1.262489,1000,56.863003
-20.754384,248,56.986751
4.422918,155,57.062246
31.501609,164,57.157198
-9.292351,225,57.268257
8.635202,1000,57.988846
-12.582744,164,58.29109
8.616658,1000,59.016358
34.747542,243,59.137239
-26.535129,195,59.229564
-1.861513,341,59.390569
-77.793572,300,59.746603
12.35522,159,59.82958
-45.642729,225,59.938387
66.507594,1000,60.702969
-72.943971,198,60.806355
-43.938756,195,60.906888
75.717086,1000,61.666636
32.368037,191,61.765876
-28.371216,145,62.0733
-6.037083,211,62.176232
9.699971,220,62.279711
14.452132,279,62.418499
-86.480028,193,62.77272
-80.827282,181,62.861707
21.520909,182,62.954056
-44.261233,1000,63.947083
47.943991,1000,64.742277
32.398358,155,64.821093
-28.873782,193,64.918323
15.916552,155,64.993433
72.506012,1000,65.764086
-11.314848,219,65.866179
15.374562,205,66.176428
-11.081625,114,66.236868
82.444122,1000,66.978753
56.067642,1000,67.773404
31.247791,176,67.860654
-148.779508,280,68.009711
13.466272,1000,68.788432
7.834652,173,68.868938
-55.834862,279,69.22863
-50.785629,190,69.32216
13.944922,181,69.41739
-52.564547,173,69.502797
54.625792,1000,70.272818
31.796653,162,70.351122
-165.211347,270,70.730597
-9.048547,187,70.82097
-6.002164,194,70.927094
-1.018007,1000,71.675673
4.992018,127,71.739938
39.943694,1000,72.476994
-18.356286,199,72.572383
6.823108,142,72.647962
-20.732756,242,72.994222
-17.17402,255,73.125421
-17.689612,155,73.19879
-21.058419,258,73.331913
109.523756,1000,74.075917
-26.131919,293,74.225845
-0.111088,244,74.640404
2.873602,316,74.855855
-52.783646,249,74.979007
5.417496,168,75.058855
