#{"t_start": 1779567938.2016456, "env_id": "LunarLander-v3"}
r,l,t
-145.580753,61,0.106921
6.844363,86,0.234302
-294.858955,107,0.45216
-188.10862,75,0.561652
-274.994466,94,0.691525
-290.264216,168,0.936246
-277.94993,95,1.069761
-256.507828,128,1.249582
-485.657,89,1.371043
-359.220323,90,1.515304
-92.871357,81,1.629045
-383.872033,151,1.833434
-380.544718,98,1.967325
-619.797805,149,2.157445
-272.88923,127,2.324377
-472.709551,93,2.450084
-644.988752,159,2.700178
-322.110218,123,2.913527
-585.284709,138,3.119123
-531.794214,81,3.236833
-685.122457,155,3.461866
-579.037126,94,3.623967
-539.920063,94,3.761332
-512.578977,175,3.980512
-450.538374,75,4.077769
-362.573187,105,4.213384
-436.648957,87,4.320454
-39.031071,98,4.444372
-331.967946,90,4.558166
-448.88685,81,4.669189
-602.178212,163,4.913108
-505.583421,80,5.069438
-628.177554,123,5.313605
-468.91667,233,5.773434
-685.979094,114,5.987368
-451.299947,92,6.170337
-462.362076,93,6.352603
-452.239426,83,6.519076
-653.383214,143,6.811905
-444.625053,94,7.002041
-493.383183,130,7.314835
-444.442957,90,7.452635
-547.658815,118,7.617903
-460.787404,117,7.77738
-276.019304,96,7.901618
-688.490409,129,8.052613
-700.381338,125,8.203333
-563.140839,143,8.379045
-342.942763,75,8.469499
-558.911299,140,8.682214
-512.386237,88,8.859957
-484.415515,108,9.062835
-572.987746,103,9.185709
-500.896566,160,9.385584
-400.868743,93,9.541114
-556.775823,102,9.744998
-409.771525,90,9.927213
-602.615854,147,10.225725
-358.63651,121,10.394092
-524.535767,96,10.52135
-630.374233,129,10.678513
-579.378464,133,10.852399
-426.31684,88,10.965036
-480.055292,94,11.096194
-454.178348,84,11.203858
-586.49179,112,11.35227
-436.603297,78,11.448955
-457.586824,81,11.599458
-522.699131,163,11.938346
-314.439383,85,12.120321
-690.406606,121,12.369281
-589.94374,118,12.52979
-569.87483,156,12.733029
-459.240281,96,12.856914
-481.883157,85,12.973104
-534.034492,153,13.194175
-649.722483,123,13.392466
-522.181404,162,13.61265
-454.378459,118,13.769246
-434.000376,113,13.920254
-358.33101,86,14.035418
-201.895207,159,14.246414
-428.033732,171,14.471725
-390.397219,109,14.617909
-219.987148,102,14.74825
-266.335219,115,14.901642
-427.372455,135,15.081445
-159.167334,90,15.201351
-510.793442,140,15.387424
-385.57917,148,15.584702
-521.433704,141,15.769346
-273.497319,90,15.893438
-207.771751,87,16.009084
-218.715525,163,16.228565
-159.779266,95,16.36996
-333.948745,160,16.594248
-435.31163,134,16.793989
-274.728964,107,16.934547
-484.17694,160,17.158362
-88.926071,160,17.394267
-3.670105,113,17.547482
-51.763924,195,17.818067
-396.489054,138,18.043165
-788.654436,228,18.495676
-155.05541,154,18.721753
-283.775267,168,18.928839
-70.030092,159,19.130373
-503.851827,255,19.462038
-142.05155,139,19.651716
-227.780624,208,20.008098
-258.558024,204,20.416595
-349.819515,192,20.750138
-209.953209,162,20.985677
-448.41715,171,21.212603
-120.713018,110,21.372042
-223.723801,167,21.616615
-206.354761,249,21.979838
-155.823088,223,22.273188
-97.213634,139,22.456324
-231.799793,199,22.703286
-285.709104,302,23.086488
-332.524201,206,23.352525
-142.694681,196,23.601682
-199.453351,151,23.791468
-75.322501,117,23.936975
-117.861885,169,24.153084
142.906834,1000,25.45272
-247.915667,175,25.674098
-188.363661,231,25.96626
-163.684025,141,26.145074
-218.207091,149,26.331678
-169.486681,156,26.529937
-194.861434,284,26.893937
-103.211301,176,27.120545
-211.707539,159,27.321252
-198.086431,136,27.497769
-108.99358,241,27.802337
-68.426416,169,28.019468
5.687087,111,28.161903
-106.038963,186,28.401274
-86.464246,234,28.694683
-242.305868,211,28.95911
-63.660401,178,29.18717
-288.019607,261,29.525165
-214.911839,329,29.945196
89.58894,1000,31.262135
-176.619179,220,31.540927
-130.245636,180,31.771774
-185.902439,255,32.098845
251.142958,569,32.829153
-203.638904,200,33.080295
-172.443037,145,33.263572
-68.615149,232,33.554761
-183.341116,256,33.889262
45.833467,191,34.257188
-82.014997,244,34.671086
-175.574515,147,34.854095
-166.982663,157,35.073036
-166.344709,245,35.515795
-100.031422,389,36.177675
-223.281243,262,36.537126
-101.792984,330,37.030151
-188.232098,198,37.294399
-98.193383,273,37.64549
-52.718102,169,37.863438
-154.610218,174,38.0877
-11.682666,181,38.327974
-13.38193,249,38.6435
-90.281667,294,39.030143
-239.319777,257,39.364722
-37.28464,199,39.61803
-230.946787,265,39.949477
-62.966132,248,40.26093
-231.984433,225,40.542829
-178.83663,248,40.862189
38.737447,178,41.087821
-229.081973,225,41.380245
-171.577143,216,41.64835
-22.50626,303,42.027676
-17.845094,345,42.462478
-10.859841,169,42.673162
-184.283205,240,42.973164
-234.138275,263,43.313863
-239.472022,372,43.777664
-136.905642,180,44.007317
-118.628651,307,44.391994
-56.750469,246,44.709888
-4.103676,172,45.058626
-19.800876,213,45.354113
11.902915,321,45.835989
-229.477924,308,46.25224
-20.465624,241,46.571711
-91.411212,339,46.979308
-13.164473,336,47.442609
-243.510188,216,47.71808
-207.572276,175,47.943901
148.283277,1000,49.443058
-284.693634,184,49.678019
-230.266927,309,50.083668
-116.463666,223,50.370215
-186.37842,239,50.702819
260.905879,795,51.806621
-136.417863,298,52.190712
-18.491389,243,52.492849
-169.183658,151,52.687331
-160.302371,177,52.915929
-205.048074,236,53.21771
-226.261006,246,53.549499
-144.262755,207,53.810241
-228.69968,199,54.066064
-202.936773,210,54.316506
-72.324341,239,54.603769
-174.920341,220,54.871309
17.724821,256,55.202026
-49.780786,181,55.433612
-240.034647,339,55.858937
-114.088233,322,56.495394
-75.558527,293,57.078793
-250.952943,257,57.58963
20.769987,215,58.018199
-46.229371,177,58.363881
-32.404125,182,58.719994
-148.730221,160,59.038619
5.408633,172,59.380112
-195.401802,133,59.638226
-18.613065,246,60.123631
-83.097359,408,60.922544
-73.71387,175,61.266068
-57.638009,162,61.562613
-62.265092,434,62.138099
-166.585681,213,62.394006
-155.201817,165,62.604057
-25.997739,200,62.895675
-230.256378,264,63.278337
-29.299638,274,63.670367
-8.19646,229,64.015671
-33.026109,248,64.349483
10.311505,235,64.65379
-203.434296,278,65.047294
-49.357058,174,65.280135
245.306915,483,66.080026
-127.275717,173,66.299516
-160.340103,173,66.516975
-171.128233,221,66.80387
-274.934475,347,67.271559
290.542025,506,67.961963
-51.945903,233,68.268198
-225.970148,229,68.567564
-192.309815,214,68.842294
-44.171994,266,69.202584
-86.575875,276,69.58099
0.259837,211,69.855772
217.262941,514,70.604292
-245.840043,246,70.946738
22.454938,224,71.28024
38.314367,220,71.604397
-62.617927,453,72.354855
-38.430259,179,72.6268
-180.158773,222,72.929302
-244.590877,205,73.202439
-209.537691,268,73.561463
-85.893719,320,74.058673
211.953121,356,74.679414
-163.473503,302,75.09023
-29.179798,378,75.613353
-26.795647,166,75.854521
150.194873,475,76.662798
-133.360213,236,77.143422
-177.177785,257,77.673459
