#{"t_start": 1779553582.159205, "env_id": "LunarLander-v3"}
r,l,t
-142.749673,64,0.057418
-182.773027,111,0.141563
-432.287999,189,0.306719
-533.793332,119,0.406198
-476.900305,100,0.481459
-467.548756,189,0.621242
-261.374826,100,0.69609
-349.573368,209,0.862061
-98.636636,73,0.921575
-424.182929,79,0.986894
-717.398057,227,1.169787
-91.324495,103,1.256771
-391.39112,159,1.389412
-305.834301,89,1.458226
-80.430994,108,1.546553
-257.270144,127,1.646478
-357.17739,178,1.798804
-212.511585,131,1.917784
-410.931714,123,2.037002
22.51446,138,2.180455
-269.864316,110,2.301486
-553.230523,149,2.408091
-288.272654,161,2.525718
-26.883646,166,2.645614
-494.639763,132,2.744376
-87.490138,118,2.833366
-279.600824,139,2.936444
-74.509621,178,3.069161
-183.479547,178,3.201084
44.202648,165,3.323891
171.980398,891,3.997762
-134.806063,324,4.234842
-238.821436,224,4.400781
-259.068969,271,4.599065
-206.401043,225,4.761761
-110.856757,206,4.913084
-106.227032,244,5.09403
-227.713188,182,5.224439
-238.015318,161,5.343308
-251.701248,207,5.496961
235.650795,791,6.080035
-31.626296,101,6.152422
-225.665368,206,6.305739
-167.377051,141,6.411235
-99.567216,219,6.570193
-95.479742,168,6.694364
-89.518771,204,6.842717
-275.455634,417,7.140983
-8.5034,289,7.35236
-226.171427,247,7.533609
-77.304102,219,7.696205
-253.55561,288,7.908729
-109.682267,165,8.030154
-103.878643,206,8.182482
-207.811357,203,8.333254
12.417648,166,8.456673
-87.660969,238,8.632022
-45.80476,186,8.772701
-221.486177,245,8.955134
-244.346156,312,9.184985
-231.841068,326,9.428983
-65.861834,401,9.730171
-256.967088,323,9.970533
-62.226114,164,10.096517
-199.900336,163,10.220542
239.697724,644,10.70524
-24.857312,280,10.916757
-235.245887,336,11.166886
-179.653078,364,11.446144
-25.092053,488,11.793866
-255.311093,327,12.021073
-219.189695,363,12.277034
7.228903,274,12.470482
-54.238762,400,12.758057
-233.694696,276,12.956169
-173.373544,155,13.067568
-32.622766,346,13.317587
-181.076856,215,13.470284
-122.836196,149,13.582113
-207.962271,356,13.842031
-7.133364,306,14.068119
-271.690816,360,14.335988
-13.619595,255,14.525215
-227.004545,369,14.800225
-52.08733,199,14.944551
-91.03948,605,15.394471
-222.737052,429,15.712073
-43.030216,180,15.845418
-41.495033,309,16.067688
-179.177091,150,16.174795
82.963081,181,16.310343
51.740983,243,16.483574
59.761172,236,16.655667
1.985321,93,16.725731
237.78623,401,17.018435
-24.431127,152,17.129294
-54.142696,293,17.350124
10.605518,162,17.474303
-175.334407,249,17.65768
219.184996,322,17.897707
-66.932356,144,18.001971
-37.909359,155,18.116356
-149.631454,135,18.215911
-194.408452,219,18.378426
249.632662,321,18.619665
-183.616344,132,18.71472
21.725787,152,18.825578
222.264127,700,19.342584
277.493747,474,19.690713
-37.909283,80,19.749444
-28.820823,87,19.814494
199.40305,503,20.178201
25.190206,146,20.290943
-204.633646,246,20.473972
-43.273068,379,20.756432
19.309243,204,20.90977
-46.661052,368,21.183761
-23.343185,267,21.379349
-179.982896,142,21.483533
-213.733283,340,21.734682
26.686473,128,21.826196
-144.295484,146,21.935174
-211.948539,288,22.149832
-161.434039,201,22.300556
-215.859507,194,22.448724
-70.92938,311,22.677994
-169.142725,133,22.776503
-26.320685,209,22.98557
-203.126374,82,23.048242
-12.399108,160,23.16963
-44.315995,96,23.240412
-196.074718,134,23.342153
238.940023,304,23.565694
-10.407696,144,23.66708
-57.532284,296,23.879447
7.403548,179,24.005611
-44.944729,261,24.1941
179.802697,626,24.641898
-158.502248,156,24.754682
-40.324399,329,24.991287
-44.905648,239,25.16384
232.113046,495,25.529159
-40.146384,158,25.642824
-116.027153,125,25.735821
-131.850015,142,25.841447
30.954862,195,25.985914
-7.145215,164,26.105753
-25.87812,243,26.282857
-155.609265,139,26.386504
-144.164078,96,26.456332
6.183092,150,26.568535
243.08999,466,26.913111
242.964615,337,27.163639
3.816392,151,27.274992
-153.305741,132,27.373073
204.982039,365,27.64383
260.494588,330,27.888809
281.432805,294,28.105896
6.029637,98,28.179866
19.743957,192,28.3204
209.637213,373,28.600196
-41.774226,403,28.899913
228.596888,512,29.280276
21.219178,184,29.414521
-53.559404,279,29.621046
-124.433775,146,29.731608
28.018745,212,29.888785
10.066346,143,29.997674
25.80747,195,30.146856
65.688087,194,30.288667
4.785099,213,30.444773
-23.880215,278,30.648487
264.26379,598,31.097149
-154.169257,147,31.206473
64.925023,126,31.300854
-38.379802,326,31.547734
11.19602,145,31.657575
5.441638,293,31.869881
13.183481,147,31.974786
25.054551,173,32.099209
277.904968,388,32.381416
221.182511,418,32.684438
44.828164,227,32.851439
287.18814,405,33.152452
196.400777,512,33.527597
-129.409897,152,33.636518
236.959351,653,34.115659
-144.067079,141,34.219374
296.741295,369,34.495641
297.239587,427,34.806329
215.183822,431,35.121061
10.329442,248,35.302191
-57.870523,184,35.437454
-23.421479,204,35.586753
-45.767823,221,35.744042
-26.695359,216,35.897479
-17.424659,304,36.121651
-66.326323,241,36.299972
