#{"t_start": 1779569205.449833, "env_id": "LunarLander-v3"}
r,l,t
-187.841797,272,89.584364
228.042156,325,90.152615
-192.390631,162,90.433796
-194.691248,242,90.814822
254.826106,352,91.358947
17.404656,256,91.771458
-35.141548,220,92.125717
69.233023,172,92.436339
-5.217974,204,92.754123
0.587872,232,93.11
16.483841,213,93.388455
28.921904,188,93.644115
-142.345859,171,93.85549
-62.88501,344,94.289601
-202.534844,277,94.633183
272.321538,297,95.004134
-243.066925,248,95.308569
-19.792564,226,95.593062
-187.432994,256,95.91762
-33.625161,262,96.244997
-3.642839,168,96.452374
212.468645,540,97.153064
-134.441434,149,97.340276
-154.872741,183,97.592787
-29.026145,171,97.869741
136.712176,1000,99.405791
-11.994845,160,99.605493
-118.789046,139,99.78669
-17.460887,147,99.971438
11.014846,183,100.21831
266.223152,430,100.770429
-175.852084,198,101.020509
8.414349,219,101.285321
-151.269282,241,101.586878
-57.075846,331,102.008363
-5.751676,172,102.226038
-186.782685,253,102.548704
-17.33932,150,102.735534
-156.115457,131,102.897987
4.447692,218,103.166885
-6.76165,171,103.383213
-111.877135,144,103.608463
-11.442239,275,103.990251
234.087179,409,104.657596
-154.998773,149,104.940275
-171.463077,209,105.292803
241.160447,385,105.919865
-178.854063,264,106.311239
-24.52701,107,106.44207
220.813977,406,107.049468
-178.38338,190,107.451822
8.289061,234,107.780666
17.224668,186,108.072775
-190.958481,270,108.518899
-27.484381,345,109.077167
-191.655512,190,109.391964
60.848091,163,109.603356
36.118257,223,109.892259
-12.442401,225,110.177721
-22.873274,222,110.456642
50.332378,196,110.700035
-80.67033,253,111.025662
-24.99162,177,111.265559
10.003404,181,111.509554
228.575366,367,112.09368
36.484985,239,112.449747
-166.199114,197,112.826322
-22.904118,160,113.082841
-53.791197,209,113.440147
-148.740225,142,113.671839
0.796175,218,114.014816
-178.657859,311,114.475008
37.670961,189,114.732888
-119.380582,238,115.045624
-205.45274,247,115.36105
259.357967,301,115.76124
-179.955486,205,116.029031
24.915586,162,116.232588
-246.802547,213,116.528211
-49.376545,246,116.849959
-240.759238,389,117.344354
129.222843,1000,118.880918
-1.935551,227,119.218109
236.186861,384,119.862823
251.386359,354,120.512076
-140.259591,148,120.817935
220.494339,290,121.335742
-6.54923,223,121.714719
-55.076322,257,122.141341
-2.245678,189,122.543341
-156.223048,145,122.813
-143.517626,143,123.030751
287.191686,347,123.482205
260.40948,464,124.114663
260.117606,367,124.624334
11.238739,164,124.854961
103.487729,1000,126.27002
-54.816975,230,126.577106
-166.119065,226,126.871655
202.223098,380,127.367903
248.04147,355,127.854208
-55.196897,215,128.192343
250.853406,470,128.934811
-173.567202,296,129.408326
-14.091074,215,129.735823
-220.618155,290,130.205316
-53.433121,217,130.510687
-182.228313,279,130.923307
-21.778813,244,131.366044
-19.330565,223,131.760843
246.256761,541,132.572219
-202.646023,170,132.945413
-188.492227,256,133.501867
0.961221,207,133.857214
66.134043,216,134.277128
-191.515901,311,134.722641
-92.559104,217,135.030449
138.496289,1000,136.849244
-41.261863,219,137.172676
-198.896505,213,137.446638
-186.432899,220,137.736991
-206.271404,270,138.080778
237.452149,354,138.528184
-75.529104,306,138.915087
243.263634,369,139.389443
-160.986715,134,139.561288
-206.428074,210,139.826648
-223.827954,329,140.247787
-212.00007,377,140.72279
224.419349,323,141.154873
-172.228942,222,141.441526
15.537944,156,141.652311
-199.465931,163,141.882928
-172.781429,144,142.075952
-195.994704,290,142.440364
5.324184,226,142.741459
-30.189981,215,143.015772
-171.177255,158,143.229334
-5.685968,204,143.491989
-213.360436,266,143.835665
-9.335799,166,144.055048
-200.442386,314,144.461954
