#{"t_start": 1779568083.6464303, "env_id": "LunarLander-v3"}
r,l,t
-171.140903,119,0.173044
-78.812218,72,0.272427
-199.447417,183,0.50603
-180.724555,128,0.669275
-300.006611,135,0.840473
-289.239974,97,0.961848
-157.704632,142,1.154024
-123.090096,104,1.286714
-193.16235,140,1.46911
-399.17465,99,1.597249
-571.090717,208,1.857847
-271.200334,113,2.009954
-529.460381,186,2.26547
57.355327,1000,3.596098
-637.989908,137,3.777914
-407.988107,100,3.91994
-284.226268,96,4.057653
-307.558743,80,4.159979
-433.276778,197,4.411287
-245.924701,87,4.528794
-267.404745,98,4.662321
-252.291572,121,4.825236
-702.10881,242,5.148129
-176.434079,108,5.293742
-424.105974,134,5.47619
-178.372942,118,5.632911
-442.145836,182,5.859438
-229.791775,117,6.008487
-369.279758,199,6.260424
-320.79751,150,6.460551
-326.161759,110,6.601839
-190.347404,123,6.753613
-567.088113,138,6.928865
-437.868096,150,7.11919
-364.258017,154,7.311068
-265.870929,158,7.506888
-209.105195,182,7.746896
-495.69481,110,7.890345
-188.175905,310,8.303182
-213.780826,205,8.557978
-407.554868,299,8.949631
-425.770564,307,9.338845
-126.696053,222,9.619096
-446.983873,218,9.89804
-508.919621,188,10.2649
-218.925796,123,10.478776
-299.091326,161,10.684403
-327.641545,170,10.912966
-432.584338,193,11.16514
-261.099053,175,11.42
-407.966093,169,11.652596
-278.304819,210,11.946666
-142.838947,133,12.126086
-375.550017,190,12.39904
-91.832409,269,12.780342
-262.507641,214,13.084879
-200.599805,170,13.32084
-382.644399,264,13.691207
-43.337562,147,13.977356
-235.238539,173,14.338893
-303.732624,274,14.828079
-275.679201,163,15.05717
-280.063102,167,15.293842
-203.534334,185,15.542452
-248.162904,198,15.803874
-36.147422,205,16.073074
-56.032035,125,16.241444
-262.002394,184,16.493789
-168.728954,213,16.83848
-336.363138,142,17.048697
-199.719554,136,17.252849
-39.454928,182,17.525351
-203.151659,203,17.821332
-218.188647,135,18.015612
-95.366606,176,18.258917
-226.210152,276,18.671122
-251.293311,225,19.054264
87.5229,141,19.243623
-294.843119,227,19.546013
-289.780736,227,19.849348
-210.970064,243,20.143148
-244.317046,295,20.50648
-272.426415,219,20.79289
-254.927329,209,21.072099
-74.720933,178,21.285444
-69.689552,220,21.56031
-231.318111,170,21.781921
69.740356,169,22.024593
-27.606974,179,22.364189
-39.02774,184,22.636024
-133.165334,303,23.032939
-148.155548,161,23.241138
-50.092216,178,23.472109
-241.657995,195,23.717483
-135.897805,155,23.912235
-225.804268,198,24.170363
-247.49197,276,24.516476
10.107139,197,24.765039
-178.596307,139,24.942948
-5.104298,172,25.150685
-222.425064,222,25.445287
-272.618411,208,25.705156
-94.5206,289,26.068691
-97.2862,321,26.496047
-109.188966,154,26.700901
-169.136263,148,26.89686
-224.39379,333,27.303703
-42.316248,157,27.50252
-147.884114,143,27.682071
284.888207,746,28.632718
-71.50696,271,29.006951
-2.481566,177,29.256411
-57.914477,307,29.676681
-49.892319,323,30.233649
-239.666835,342,30.750219
316.410023,358,31.405368
-13.285315,219,31.733117
-210.096359,253,32.091467
-255.747573,324,32.539664
-226.554521,219,32.859585
-93.050554,374,33.406359
-51.276151,173,33.800915
-191.501278,149,34.160952
10.390743,161,34.527396
-238.664577,335,35.191656
63.549133,222,35.567764
-203.627528,204,35.953017
-162.967027,155,36.195394
-60.908623,175,36.484084
-187.457008,245,36.922897
71.119295,178,37.215823
-66.723668,332,37.839115
-159.111873,150,38.106675
219.178078,694,39.494194
-145.815204,190,39.817469
-72.920989,170,40.178701
-35.756368,199,40.572442
-256.900892,273,40.98431
-24.881251,242,41.297354
-198.856948,450,42.032454
-35.245844,175,42.407772
-208.123302,338,43.133449
-90.763738,273,43.766047
-42.875753,167,44.035658
-166.24191,183,44.377054
-52.891806,166,44.614078
-32.066465,189,44.881134
-93.126484,187,45.143866
-228.815023,222,45.493332
-92.180201,277,45.965682
-29.931377,243,46.436413
-5.881963,246,46.816814
-196.186624,212,47.209538
-17.082372,207,47.662714
-213.796768,247,48.064905
-109.068628,161,48.359571
-219.153102,328,48.965044
-121.219315,164,49.340795
-190.031874,267,49.905575
-187.000281,231,50.221888
-66.439175,317,50.677194
-15.776534,189,51.051978
-223.245194,245,51.490712
-76.441177,231,51.925199
-79.027172,160,52.22576
-11.814595,170,52.504401
-145.521752,208,52.768664
64.20259,259,53.130931
-31.099523,439,53.781077
-54.850584,346,54.254972
-232.78072,334,54.694038
-60.783724,387,55.241114
-14.645385,310,55.665883
-92.786104,301,56.067404
-12.488693,184,56.311942
-67.231044,322,56.745979
-28.007587,295,57.182334
-11.173149,241,57.55759
-162.05775,207,57.947564
-217.916655,389,58.6256
-151.692404,158,58.951691
-38.271057,163,59.277722
-13.43223,199,59.582692
-53.453751,342,60.049091
235.364629,505,60.75334
-256.457732,177,60.997046
-287.14039,512,61.688444
-163.414779,165,61.909025
-187.680389,270,62.27872
-254.758169,247,62.646394
-220.471462,168,62.891455
-41.835636,245,63.229878
-189.918705,212,63.515158
-96.731705,170,63.771464
-156.24747,233,64.157707
-236.263773,189,64.48841
-177.906264,198,64.937297
-172.534828,225,65.279425
-70.547474,190,65.53952
-149.410337,181,65.805309
-67.58673,301,66.234697
-50.008611,250,66.678777
-31.346605,171,67.062716
136.986048,970,68.489093
-213.489062,289,68.860571
-38.70226,185,69.110523
-55.797546,188,69.460634
-190.715478,276,69.936605
-223.546073,283,70.576172
31.738859,180,71.056806
-81.532361,239,71.533505
-86.041607,425,72.054669
-29.098009,229,72.336427
41.501958,248,72.772584
-223.50993,396,73.445146
-51.123396,269,73.928527
-229.824662,329,74.354622
203.894219,777,75.661962
-46.863619,257,75.968311
-9.147087,187,76.184573
-103.817515,162,76.387992
-78.898658,430,77.018313
-193.963267,274,77.428032
-167.560278,227,77.720599
-249.191228,235,78.035435
-144.885871,289,78.427838
-54.248438,234,78.776687
-232.27301,206,79.054651
94.630371,1000,80.642792
-207.233284,255,80.954099
26.239459,242,81.230553
0.678901,236,81.451231
207.276259,768,82.354492
-34.495318,259,82.635788
-232.547588,248,82.905892
-36.929294,244,83.263768
-285.044776,286,83.583285
-46.989438,353,84.062091
-179.339791,230,84.304815
-224.194225,301,84.601417
-268.84387,340,85.005638
-40.958041,179,85.183717
-206.720438,263,85.437295
-59.948061,380,85.854062
-220.011338,213,86.049207
-164.755574,147,86.192918
-109.361329,288,86.483913
-27.860748,372,86.933392
-60.285836,192,87.215203
-49.307157,248,87.540527
-40.821197,264,87.807431
-243.021812,181,87.988478
221.053875,670,88.683452
-203.42377,267,88.938905
194.251735,644,89.544973
-205.172587,290,89.820725
-247.2295,341,90.187288
-168.674954,223,90.462932
-161.917611,278,90.720102
-56.331837,168,90.892601
-288.005895,354,91.289827
-205.820911,237,91.694917
-54.692103,178,91.935697
-125.644936,333,92.353047
231.789398,432,92.956122
-147.858675,234,93.213473
-137.293533,231,93.511693
194.87024,372,94.105851
-50.111932,333,94.588503
-222.262964,257,94.943523
-37.680249,209,95.370505
-22.726906,160,95.55689
-161.934488,138,95.764564
-28.237084,421,96.409402
-218.867236,287,96.746527
7.833892,191,96.996004
11.354347,231,97.281412
-5.929364,324,97.657918
-199.283928,235,97.939372
274.594545,347,98.363972
44.032679,208,98.694534
-169.220417,170,99.054044
237.772845,987,100.692374
-241.070189,244,101.078274
-2.20642,168,101.419774
-184.755046,196,101.819456
201.122025,388,102.571483
-12.406996,376,103.159063
-219.808733,382,103.756803
-37.664616,351,104.437921
-89.52756,262,104.902971
237.362536,751,106.19284
-20.339557,227,106.550014
-186.15624,196,106.843205
217.819883,491,107.649062
-154.910488,196,107.88035
-18.875437,164,108.077671
-213.695679,208,108.320334
232.585547,564,109.047001
-7.995435,233,109.374989
9.993043,173,109.642253
-30.495921,229,109.956851
-213.419176,228,110.248831
-248.757159,286,110.732698
-39.023833,285,111.278079
-39.752065,192,111.596787
-237.59673,229,111.964241
-37.904706,184,112.174323
-247.921848,290,112.544683
8.171417,256,112.899696
34.480733,177,113.151817
10.907683,227,113.432273
-2.125386,237,113.730002
-188.589744,274,114.109771
-21.136458,235,114.482337
-195.832616,302,114.90679
-263.757945,389,115.367117
240.649337,709,116.228248
287.348432,374,116.688085
127.357493,889,117.795633
-16.191367,245,118.099161
-211.38776,233,118.385003
-250.96295,328,118.924823
-161.882976,235,119.249076
-27.042526,238,119.877616
-71.780292,171,120.226717
-192.911844,222,120.622331
-184.414571,258,121.07315
-32.009094,171,121.405178
-218.102463,214,121.793995
-17.522374,175,122.037862
-63.023772,223,122.340531
1.776296,251,122.706362
1.861623,189,122.941003
263.423522,626,123.824643
-244.234592,287,124.285319
45.143647,176,124.626371
-64.182776,292,125.031815
-30.361467,238,125.425255
183.562494,519,126.138503
10.807271,277,126.524297
248.173132,516,127.229245
-182.686394,295,127.639044
-167.97137,202,127.916729
-91.351043,336,128.463725
-211.168141,247,128.845431
-50.311119,202,129.19837
-236.275056,278,129.62594
-77.202921,168,129.863904
-69.806279,259,130.20872
-192.79205,242,130.532295
-191.34213,214,130.862582
-190.510618,216,131.233312
-221.819478,252,131.59604
-137.390091,172,131.910894
-16.371303,168,132.229049
-180.531283,205,132.565121
-73.648164,179,132.924694
-23.181378,238,133.306511
10.574327,201,133.71454
-137.190804,226,134.023521
-27.663919,245,134.371576
-43.484115,301,134.748776
-58.758567,197,134.968274
-116.337856,365,135.378864
-70.548937,273,135.642765
-190.546485,223,135.932323
-32.461464,256,136.203059
-206.592106,223,136.415396
-41.811958,237,136.64391
260.111597,344,136.994614
-82.853328,298,137.312007
-256.030597,348,137.722953
-10.639845,234,138.044666
-168.540118,241,138.383654
-68.887382,220,138.602501
-57.649751,222,138.810357
-38.282317,176,138.983299
-184.679734,244,139.216511
-195.493815,208,139.42024
-185.637613,209,139.623647
-221.489357,261,139.872391
203.71638,530,140.586322
-165.121523,144,140.725722
-262.129424,426,141.116981
-228.924555,230,141.330211
-65.096957,231,141.562593
15.559877,270,141.884789
180.803571,463,142.376791
-188.183213,212,142.599226
-212.324863,273,142.870264
