#{"t_start": 1779566412.5884776, "env_id": "LunarLander-v3"}
r,l,t
-285.696752,108,0.402743
-277.912256,131,0.86132
-398.796497,96,1.201232
-73.321145,62,1.430958
21.534918,73,1.678439
-91.547373,127,2.138553
-157.476319,74,2.407686
-424.807345,111,2.8634
-125.02321,148,3.485126
-63.482567,76,3.782743
-123.560907,89,4.12465
-200.677419,127,4.679574
-18.105226,170,5.438609
-220.198526,114,5.938854
-83.66832,112,6.433557
-94.155395,98,6.808757
-5.428791,105,7.215596
-99.52511,168,7.854406
-64.34431,123,8.311802
-101.895144,56,8.528035
-45.680781,84,8.860663
-75.871127,101,9.294893
-61.052625,114,9.789347
-80.540718,134,10.473427
-55.548416,211,11.497868
20.328654,119,12.000683
-21.301385,180,12.784549
-55.427068,135,13.488661
20.181807,147,14.249363
0.633969,101,14.704318
-76.182905,227,15.723458
-33.444408,538,18.189297
-67.990874,1000,22.168141
162.103635,571,24.397919
-83.58362,1000,28.774818
-6.193263,371,30.429441
-18.370368,265,31.663299
-11.569101,1000,36.067819
-59.669828,1000,40.393675
29.883905,1000,44.590807
186.951311,999,48.547294
-5.18016,1000,53.136528
22.136658,1000,57.136667
-51.009702,1000,61.365136
-87.777256,750,64.37941
31.582376,371,65.940891
-20.496114,385,67.53164
209.660644,793,70.819128
232.95674,631,73.207055
236.496937,668,75.783653
-43.893036,1000,80.115191
-50.226478,1000,84.368846
-71.068555,1000,88.409276
-16.861158,1000,92.503703
-28.317858,1000,96.603411
-72.923344,1000,100.948964
-71.237723,1000,105.35951
-41.500956,1000,109.398195
-35.744383,1000,113.184893
-26.87873,1000,117.63118
-63.436508,1000,121.615222
211.871774,836,124.839712
-4.585947,1000,128.859857
183.839239,578,131.121878
48.131856,1000,135.231765
-12.88633,1000,139.193778
-9.024618,298,140.329416
-22.452187,1000,144.300958
-6.247654,1000,148.179551
-10.834591,1000,152.308072
162.999278,548,154.669527
82.200404,1000,158.710715
47.746647,1000,162.703104
80.878297,1000,167.313019
-2.599179,132,167.824087
34.263577,1000,172.064004
263.964286,724,175.394464
248.273945,445,177.589389
280.231902,399,179.459284
232.96321,561,182.083549
237.913804,552,184.25792
97.614772,1000,188.1783
301.01643,245,189.144401
95.196708,1000,193.322632
-27.450544,1000,197.213516
-11.066598,1000,201.138383
50.341189,1000,205.335223
