#{"t_start": 1779553805.2966352, "env_id": "LunarLander-v3"}
r,l,t
-62.573053,103,0.088458
-489.682653,212,0.254776
-663.866431,154,0.375782
-211.023386,86,0.439628
-525.48134,106,0.521679
-467.80716,87,0.586325
-451.852668,87,0.653435
-443.367289,191,0.798095
-276.093075,120,0.886859
-497.578837,124,0.979789
-234.852969,107,1.062176
-353.026586,90,1.129466
-373.171094,109,1.211036
-361.992551,79,1.272466
-338.017656,127,1.366902
-202.937195,181,1.500422
-299.727911,123,1.59306
-486.256468,130,1.690484
-392.077984,238,1.867268
-368.068928,297,2.090242
-491.172011,243,2.269891
-438.730536,155,2.384398
-668.610829,126,2.477504
-583.045513,134,2.576106
-351.436842,93,2.642963
-272.464558,232,2.811456
-590.449961,215,2.971041
-512.833727,195,3.112073
-285.179884,205,3.265057
-83.145449,120,3.356981
150.905117,508,3.732985
-176.034056,171,3.864653
-64.706433,266,4.056075
-89.743693,239,4.227384
-66.17457,186,4.36526
-152.124536,194,4.507874
-140.050365,216,4.667308
-56.95057,267,4.871114
-28.098021,234,5.0448
-206.197665,254,5.238759
-179.247076,329,5.482619
-173.002245,246,5.669114
-224.868172,304,5.893418
-88.54924,364,6.166729
-27.345593,171,6.291723
-145.827131,215,6.453724
-192.058673,285,6.660682
19.691438,231,6.830241
242.384016,413,7.131141
-166.317348,341,7.377437
-2.240045,224,7.539077
-60.419729,240,7.712113
-186.702283,250,7.897689
-30.96556,223,8.058447
-274.107797,224,8.220561
235.572678,639,8.687188
-63.151954,220,8.846826
-155.613357,152,8.954775
230.062899,576,9.373238
11.836891,233,9.537829
-284.824637,364,9.79777
-204.476197,280,10.002889
141.937659,668,10.49456
-233.210869,221,10.654874
-86.5181,388,10.936977
-120.710059,161,11.057648
-198.968314,151,11.166484
-193.747863,336,11.411403
-141.900459,135,11.510678
-62.937566,399,11.794569
0.541118,98,11.863417
214.423597,319,12.095772
70.591157,125,12.185326
45.627994,241,12.357786
-25.424224,208,12.506679
-30.65126,94,12.57402
-202.842056,260,12.758159
-181.84839,143,12.862182
-52.565705,107,12.939693
-182.879576,196,13.085615
240.360737,401,13.38466
294.656785,245,13.564754
236.711095,427,13.877275
236.49693,388,14.15617
-124.613871,135,14.25346
244.907678,376,14.538321
-9.460727,103,14.614494
247.422329,342,14.869549
-9.385663,118,14.956948
19.150474,174,15.08416
282.681829,261,15.273708
-139.95248,150,15.385728
-59.225007,148,15.496315
-46.963192,104,15.56903
13.539643,392,15.854672
247.335528,272,16.053484
269.538995,254,16.240157
196.241904,392,16.52313
-29.410219,316,16.75037
-121.269026,91,16.816905
236.503579,314,17.050374
243.119596,238,17.223451
-7.763705,319,17.453964
-8.386969,195,17.59284
224.203727,299,17.806461
19.845692,124,17.896469
84.564202,152,18.003891
-17.637496,102,18.074951
-0.111509,91,18.14312
-13.645815,98,18.211491
49.044933,140,18.314646
