#{"t_start": 1779568360.648426, "env_id": "LunarLander-v3"}
r,l,t
-115.344483,119,0.123165
-34.26916,85,0.211001
-364.165651,105,0.322173
-370.371079,97,0.426618
-217.760063,104,0.541659
-298.310413,140,0.685761
-376.445163,134,0.816782
-365.479208,98,0.91544
-197.663633,125,1.150234
-305.782734,171,1.396591
-484.367475,161,1.585771
-331.690712,105,1.699158
-265.312746,147,1.858139
-308.133656,157,2.01513
-159.236896,141,2.144012
-141.842057,175,2.315546
-574.028683,170,2.486424
-458.761892,194,2.707898
-545.076663,222,2.98096
-325.752859,188,3.149776
-377.816316,201,3.338932
-569.243711,148,3.481651
-205.223642,153,3.6259
-354.404936,165,3.782758
-20.346071,164,3.931283
-304.787186,169,4.094682
-486.570681,209,4.301769
-256.942445,141,4.455344
-304.123051,174,4.621446
-167.316448,180,4.784808
-209.900619,160,4.941699
-32.378143,126,5.078039
-247.331782,174,5.271209
-253.580359,318,5.566522
-226.335558,104,5.671025
-206.663813,145,5.818273
41.804772,1000,6.809245
-291.924744,236,7.037339
-29.990178,152,7.182764
-239.900422,256,7.432212
-120.253085,225,7.643505
34.576247,176,7.81532
-238.501085,191,8.003261
7.503369,219,8.216932
-210.02887,155,8.362165
283.820853,517,8.882499
-233.535506,331,9.210148
-110.904588,166,9.368238
-197.163948,206,9.566257
-80.571759,276,9.830894
-83.874661,301,10.128775
26.481377,238,10.360229
41.462532,166,10.524004
32.572596,160,10.672639
-238.700623,301,10.989377
-219.942331,196,11.163683
-225.504909,196,11.470818
-201.088789,325,11.85079
-117.438212,167,12.103558
-195.784108,341,12.574212
-99.921299,299,12.856641
-9.932875,155,13.008175
33.576808,1000,14.139225
-129.450699,405,14.544074
227.291997,809,15.347296
20.743652,226,15.603982
-228.692139,294,15.887288
-238.484118,160,16.038845
-243.746425,197,16.228528
8.061268,186,16.430443
-21.445134,248,16.693461
-96.312624,167,16.856095
-230.723686,283,17.114717
-35.382992,496,17.584544
-234.200514,226,17.830641
-157.918635,386,18.261585
-161.93358,247,18.509638
-122.243111,286,18.802059
-64.908263,166,18.954741
-90.295797,331,19.274301
-208.570454,239,19.499938
-263.236768,250,19.736728
-245.176253,242,19.966923
16.977025,225,20.175957
-107.318152,256,20.480289
246.822841,661,21.316354
-45.700447,334,21.708744
-24.688454,277,21.98364
-216.612811,282,22.244366
13.597015,178,22.416503
-197.259882,370,22.926574
-125.506972,254,23.217072
-206.188698,258,23.459447
-153.909023,166,23.618437
-254.628163,371,23.969133
-67.545601,306,24.276289
-159.191905,256,24.527712
-140.577717,175,24.700567
-86.596508,257,24.946577
-46.243033,254,25.190574
-110.973401,343,25.537449
-48.080551,289,25.813879
-252.895531,393,26.186999
-228.126365,276,26.459172
-82.2441,300,26.742227
-6.994379,267,27.005941
-76.12773,325,27.315933
-273.282512,319,27.616776
-46.895447,187,27.790134
-71.936495,254,28.0272
-16.569253,198,28.247448
-118.945681,233,28.488211
-276.41013,217,28.737136
-173.223275,244,28.980557
19.654587,230,29.373407
-42.968408,231,29.85941
-198.042074,270,30.216617
-169.351814,242,30.67522
-25.380773,282,31.129869
-62.484721,245,31.467679
-236.668674,263,31.815384
-220.590532,336,32.386428
-60.002071,286,32.82039
-198.412205,168,33.020762
-238.655458,259,33.470916
-27.468848,304,33.888081
-51.734887,286,34.249654
-222.975743,252,34.692864
-218.624631,270,35.199455
-36.4209,178,35.409087
191.629175,485,36.110209
-103.895709,269,36.6724
-181.796071,276,37.359237
-211.082083,274,37.95567
263.29991,254,38.390678
-56.419349,276,38.982556
-39.227127,225,39.429339
-168.578195,220,39.921039
-186.272676,274,40.491184
274.298108,333,41.175677
-196.003114,309,41.880768
-208.830016,222,42.253304
-38.925611,308,42.683231
53.281201,198,42.924196
-242.282481,229,43.190373
247.441649,345,43.647408
-228.034193,291,43.995305
-201.651622,281,44.33534
-77.975853,242,44.626233
-181.491519,152,44.801626
-194.013165,291,45.126005
-214.458734,268,45.426579
196.437658,453,45.945222
-38.777988,169,46.130302
240.657332,524,46.817583
54.00887,167,46.986281
-220.562617,325,47.292505
-73.359053,321,47.689239
159.378774,557,48.39723
231.798887,559,49.069031
-181.603366,146,49.229541
243.625573,453,49.678277
-171.365691,280,50.008684
-192.05098,207,50.260618
-143.059899,237,50.503859
-106.64913,312,50.814303
-239.230088,430,51.26797
-190.579386,201,51.470095
-92.683385,331,51.824068
-62.491803,247,52.065935
-173.942565,226,52.287335
-230.978895,340,52.650453
-224.168805,333,53.000443
-206.287404,268,53.341756
-169.882077,225,53.621299
-159.001379,317,53.965823
-6.781305,209,54.199756
-54.394127,230,54.512666
-127.026736,158,54.80968
-202.133477,394,55.419011
-168.931976,152,55.63499
-113.430238,372,56.037528
-92.219754,298,56.330792
-180.498297,142,56.481924
-173.851987,188,56.670851
-222.260266,222,56.891938
-169.20542,221,57.105782
7.329593,219,57.322902
224.182519,333,57.658103
-211.63383,266,57.940828
-16.661432,314,58.396359
-59.049079,215,58.633397
-19.988249,234,58.904949
-114.800193,186,59.0813
-41.36061,235,59.32054
239.531315,384,59.692262
-42.054391,258,59.939047
-191.123015,220,60.144091
-45.082705,237,60.425376
206.281282,467,61.28334
-9.724067,220,61.520158
-44.084513,179,61.718372
-49.718109,277,62.088452
-221.829595,310,62.530855
-207.740509,244,62.79049
65.271535,912,63.845815
-101.864915,111,63.960641
-172.004444,138,64.092292
-43.189075,217,64.30009
-134.615015,162,64.472902
221.256189,409,64.95533
173.314865,452,65.610352
-139.494908,171,65.872165
-39.984965,202,66.080831
175.276774,562,66.736619
-153.635501,166,66.905416
-26.369688,292,67.234955
-226.180907,207,67.468444
83.322489,189,67.715798
-37.068308,182,67.955683
241.644855,361,68.441387
195.083428,421,69.460191
-39.553096,346,70.123368
-151.150209,281,70.572741
116.403723,861,71.968632
-2.598786,173,72.376844
170.752896,499,73.408207
247.700696,568,74.236065
27.041881,319,74.678003
222.567238,530,75.525147
-69.416778,292,76.007645
-205.841858,296,76.468414
-65.045835,323,77.200252
-22.38745,225,77.554859
265.643157,277,78.023849
-26.911896,277,78.415566
-28.95256,254,78.78565
-83.88779,333,79.309798
-38.602635,273,79.753412
-196.716138,199,80.062291
-41.724068,227,80.508315
-179.576456,264,80.94647
-181.384055,232,81.328903
-67.129183,272,81.831643
-19.635523,171,82.078496
47.640731,173,82.309968
-193.595824,211,82.73606
-26.111459,289,83.143815
-202.822418,261,83.5313
-184.517863,272,84.063426
248.927864,340,84.883508
236.96043,359,85.599347
48.001328,183,85.89864
-64.524347,366,86.477527
-211.21372,271,86.894826
-200.913043,287,87.408458
56.897953,164,87.725278
-164.263806,213,88.077788
317.434469,218,88.416872
-23.021606,354,89.026417
-20.077738,274,89.403109
-180.288758,217,89.642782
-13.505969,279,89.94752
168.304863,537,90.565742
204.454024,394,91.095586
235.995263,376,91.603605
214.430123,405,92.156146
-12.920518,236,92.481944
-23.930369,302,92.894397
-26.242114,233,93.205138
-38.884287,341,93.68284
-157.664201,207,93.961715
-120.128626,148,94.173354
-194.821546,275,94.553756
-133.233963,260,94.913831
-48.268338,166,95.151716
-72.420536,208,95.407096
-215.39523,335,95.773842
-28.449234,244,96.036347
40.487405,228,96.279187
-209.985138,261,96.52788
-65.810267,286,96.79157
250.37929,398,97.206688
-42.770198,90,97.330704
-135.334428,165,97.544779
-73.9575,298,97.817215
281.917364,283,98.21838
-233.548879,332,98.595377
-130.023694,88,98.701809
-207.939036,289,99.111607
21.333356,155,99.273934
-26.465596,262,99.591471
-50.141113,279,99.929037
-197.329434,262,100.178246
35.286202,152,100.397265
-20.193345,215,100.681897
-61.087298,166,100.894308
6.932799,239,101.221615
-77.435761,171,101.411527
232.57252,337,101.721593
-164.761277,260,101.957796
35.364416,209,102.146535
-201.426013,217,102.361399
-3.263481,286,102.736492
238.418035,429,103.237869
-19.771475,236,103.496673
-90.770079,219,103.745961
-28.815739,267,104.073284
5.463559,243,104.284641
4.019691,159,104.525653
-84.917096,212,104.851371
-60.709032,166,105.003436
243.035801,369,105.352757
-161.487261,262,105.601399
-191.286725,286,105.857658
-184.015009,150,105.995942
23.486065,182,106.165466
42.761549,119,106.271527
-184.310613,162,106.446918
-96.094573,412,106.823812
7.541464,170,106.981474
-43.296452,273,107.264262
185.742697,405,107.841607
-180.527153,145,108.073034
-11.182679,224,108.288486
-194.325103,276,108.57737
-13.554788,184,108.756277
-165.650775,243,108.986412
-24.861264,289,109.259214
-45.357042,314,109.578713
239.565643,305,109.855549
273.876731,224,110.068075
-69.257455,310,110.34684
204.871577,401,110.770094
-12.688289,157,110.910264
-40.229899,240,111.151459
201.580025,368,111.568373
-181.468469,142,111.752681
203.801692,383,112.22022
291.332454,304,112.557395
-140.088318,148,112.695318
-5.84151,256,112.980146
-33.039415,157,113.116185
-8.683784,293,113.382204
211.168083,326,113.675863
202.933654,369,114.011311
-239.180344,101,114.103767
244.903335,415,114.495092
-217.656412,322,115.032355
