#{"t_start": 1779571140.622517, "env_id": "LunarLander-v3"}
r,l,t
-108.9256,63,0.301922
-73.538852,121,0.842833
-71.038309,179,1.670913
-190.1612,126,2.132134
0.873274,126,2.729633
-96.833846,65,3.075499
-494.953552,187,4.09467
-237.997783,189,4.886845
-262.163974,90,5.30843
-5.164188,148,6.180293
-94.236542,141,6.864132
-281.048416,188,8.158199
-325.635343,173,9.302242
-336.556948,262,10.879587
-70.846611,138,11.651499
-17.655036,132,12.375708
-82.161417,207,13.511988
-273.18963,235,14.68722
-154.546032,187,15.822603
-30.461982,94,16.407328
-237.431069,199,17.621243
-162.182124,196,19.200937
-141.339171,175,20.703412
-126.251322,391,23.870786
-32.663559,207,25.26039
-104.519529,286,26.994631
-27.128018,219,28.430608
-222.410652,323,31.93782
-191.716695,165,32.86845
-109.815831,320,34.776666
-54.35632,307,36.579864
-176.824767,140,37.383086
-8.043646,243,38.851586
-251.35201,223,40.342547
-146.126434,157,41.251866
-206.857951,277,42.811942
-158.222255,199,43.859379
-60.658139,268,45.569947
-23.640449,196,46.852834
-243.910977,223,48.514406
-36.312511,171,49.716824
-252.604679,318,51.685649
-72.206987,185,52.638417
-167.593276,249,54.096193
-173.024909,157,54.822322
-260.875676,272,56.292821
-37.742012,234,57.930834
-55.685251,173,59.053442
-0.061096,221,60.796235
-173.262565,217,62.714206
-70.599003,227,66.439975
-212.326783,279,68.582514
-186.026205,366,70.754564
-51.088451,267,72.048459
-36.858198,224,73.456188
-170.466581,261,75.557718
-215.172606,272,77.38481
-163.142537,149,78.496645
-137.206279,179,79.58231
118.670853,1000,86.356013
-34.299955,200,87.583759
-135.374918,223,88.977409
-69.654855,265,90.661379
167.09138,1000,98.022342
-207.795731,284,101.396144
-200.389024,329,103.57345
-48.384239,275,105.437078
128.172145,1000,113.110827
-67.896161,263,115.007094
14.623258,250,116.950397
-156.101563,166,118.276977
34.125471,209,119.869573
-277.255499,395,123.315307
-223.420018,245,124.904699
-22.568763,387,127.075283
70.889344,1000,135.146083
-78.742436,377,139.010007
-43.070644,238,140.636487
-52.720017,230,141.914572
-328.451621,512,146.120392
156.144679,1000,153.140232
-25.340898,168,154.349282
-146.442179,148,155.266998
-145.516049,144,156.038752
-268.336272,399,158.785105
-48.779574,175,159.84532
30.920623,270,161.497198
-278.164583,203,163.078773
-81.71469,285,165.000584
158.100996,1000,171.511668
