#{"t_start": 1779571140.6232302, "env_id": "LunarLander-v3"}
r,l,t
-119.140613,130,0.583766
-509.618198,128,1.22366
-176.403929,107,1.677356
-199.738779,183,2.366734
-394.070972,86,2.835599
-332.64856,207,3.944907
-213.007936,109,4.466454
47.469883,1000,10.337655
-296.6223,208,11.375125
-38.428396,290,13.10835
-268.920855,173,13.897899
-189.97362,160,14.750885
-113.946227,205,16.057121
-63.594169,259,17.58651
46.082089,146,18.693903
62.3624,136,19.917748
-302.578668,209,21.770233
-87.768326,164,23.040792
-31.308974,116,23.901239
-101.060312,232,25.418875
-184.705373,279,27.211093
-52.728801,116,27.819645
-146.195668,155,28.91205
-32.7499,167,29.822828
-120.008733,270,33.017859
-162.351785,156,34.005404
-174.231512,141,34.777197
-65.490137,295,36.508502
-263.245962,243,38.002042
-0.189292,170,38.989199
-27.674704,317,40.971853
-221.552437,229,42.324787
-249.393708,316,43.978468
-127.903666,336,46.169127
-38.316176,197,47.56866
-93.672156,181,48.839819
-147.07494,147,49.900848
-74.76515,166,50.891567
-174.948508,154,51.848534
-176.219198,216,52.952061
-37.351358,227,54.287046
-54.27889,196,55.246243
119.195456,1000,62.408073
-5.109413,324,66.999623
-112.065408,309,69.141091
-164.422926,206,70.397962
-247.090588,245,71.57267
135.207518,1000,78.489083
-173.743915,305,80.300251
-10.0348,196,81.459466
-192.774873,239,83.121716
-199.587322,239,84.937775
-60.803291,169,86.153873
-247.949161,385,88.554829
32.421214,269,90.193703
-52.167532,183,91.542995
-219.205811,214,92.934104
-271.032885,230,94.582699
58.996569,235,96.386615
-32.057417,298,98.532671
-238.381007,310,102.231258
-159.415736,390,104.821608
-85.009005,667,109.859336
101.868766,1000,117.467093
153.403823,1000,125.13878
-68.269926,220,126.167811
25.832846,198,127.55073
-170.078393,277,129.351848
-104.712116,272,131.620924
-187.228767,301,134.462784
-16.46992,189,135.822386
-173.34057,164,136.927386
-89.426237,307,140.458893
-19.819036,195,141.506511
-82.46435,229,142.938478
-174.513462,206,144.808106
-188.775507,208,146.620284
-44.243492,223,148.139175
-202.811366,135,149.038524
-173.745696,227,150.708872
-6.445618,194,152.044811
157.410498,1000,158.679439
24.841128,1000,165.379261
-133.863683,162,166.468317
-83.428994,334,168.687504
