#{"t_start": 1779554399.6366932, "env_id": "LunarLander-v3"}
r,l,t
254.212689,615,53.193928
-242.745245,304,53.413668
-24.336627,168,53.533128
16.120688,270,53.723883
220.996131,367,53.984092
-116.305092,309,54.208409
-168.073508,217,54.36911
-186.230616,210,54.523246
-212.939977,214,54.676113
-80.118791,346,54.923641
-225.893616,353,55.172132
-228.778984,218,55.32934
-1.597002,182,55.456714
1.141426,175,55.580452
-195.732696,327,55.816182
-51.883187,221,55.976778
231.580869,465,56.30388
5.201063,333,56.543766
-35.680965,268,57.085909
-159.559665,176,57.210763
-207.783612,307,57.428697
-3.24315,230,57.594333
-169.697087,228,57.755535
-70.120544,216,57.913454
-266.661833,275,58.112696
220.148746,494,58.472961
-197.237382,282,58.675428
-29.135595,243,58.84927
-59.432017,173,58.975757
268.23126,497,59.333548
256.897419,749,59.86239
-183.853328,218,60.017362
-216.989165,215,60.167191
-182.050881,282,60.362557
-152.133942,162,60.475707
19.321861,180,61.167055
-14.164227,163,61.284967
-21.721006,288,61.489019
-273.089146,251,61.664852
-64.091879,252,61.846086
-9.17501,163,61.963727
-11.528994,160,62.075023
-68.653257,331,62.309547
-35.43544,151,62.418249
43.923839,157,62.533455
-43.712267,252,62.716449
-51.97138,162,62.833329
-233.152551,300,63.047459
215.274854,634,63.502592
235.518024,478,63.845828
-192.34285,217,64.002017
-152.665041,137,64.097852
239.71576,349,64.407655
-180.650166,197,64.551939
-119.002,214,64.707287
-183.182616,173,65.153097
-77.383636,284,65.362189
-47.006574,113,65.446353
-5.11165,171,65.570675
31.285156,183,65.701652
-69.450013,198,65.847059
253.219463,322,66.081801
-151.487838,131,66.181321
45.41585,162,66.302395
252.353152,335,66.547494
11.194523,228,66.716727
45.834415,186,66.852943
273.906042,315,67.08297
-223.253226,273,67.27723
-219.111152,244,67.451363
26.883816,108,67.530537
48.466302,181,67.661742
-203.264469,279,67.862568
5.186903,227,68.029113
203.370964,695,68.53757
-15.692098,115,68.619573
-208.861206,204,69.27979
55.41615,225,69.44322
-229.742156,247,69.622532
-33.055435,170,69.743434
-73.193004,361,70.007265
-161.943553,155,70.119876
-222.823913,292,70.330853
6.888448,277,70.530634
-203.414934,281,70.735689
-51.898721,291,70.945337
-191.113531,234,71.116732
218.187808,443,71.437655
-199.76137,259,71.62611
-140.633751,185,71.762322
-169.000732,204,71.91038
-234.137974,360,72.170725
-28.017206,396,72.449616
-44.998537,313,72.671265
-52.668417,196,72.812194
-11.540824,281,73.635429
8.428073,370,73.905543
0.583505,222,74.067338
-257.408645,478,74.414129
-51.114616,210,74.56615
-175.957061,212,74.7208
-20.408995,225,74.884401
217.30609,484,75.237206
30.209451,228,75.403606
227.90024,481,75.755381
-19.569177,197,75.897174
-50.338491,238,76.071619
-221.87204,428,76.377736
-239.154083,412,76.675493
-207.833481,222,76.841782
1.17421,212,76.995667
-189.557363,285,78.024708
-79.371944,359,78.282564
-48.369511,326,78.515175
2.616938,337,78.756713
226.630625,612,79.198564
-13.531384,221,79.357102
13.595649,178,79.485785
231.002688,441,79.812212
-180.354319,210,79.963451
194.25757,596,80.397078
-204.087725,214,80.552813
36.24979,141,80.655156
19.567144,306,80.872115
230.772204,418,81.169475
-22.92495,223,81.326976
28.647849,171,81.447508
-23.986219,436,82.341977
-165.079341,230,82.50664
38.611079,217,82.660395
-194.276657,198,82.802703
22.411769,218,82.957297
272.762967,289,83.164622
10.042273,246,83.341374
265.170512,322,83.570187
254.28669,307,83.789754
-4.008894,253,83.973842
-155.85788,143,84.0707
-40.070522,198,84.213017
-58.655848,383,84.486265
3.468913,225,84.649403
-63.359112,300,84.865392
-52.027593,334,85.105527
-35.80046,183,85.238769
-43.663613,272,85.435084
35.066598,225,85.598763
-44.482869,151,86.150841
-2.03038,429,86.458274
17.124513,221,86.6157
31.508807,283,86.823391
-183.840559,266,87.013642
