#{"t_start": 1779571140.6210327, "env_id": "LunarLander-v3"}
r,l,t
-254.453775,136,0.612125
-451.642818,95,1.103578
-39.676817,89,1.453024
-435.683956,119,1.943743
-160.562115,113,2.391274
-391.91272,144,3.165134
-108.03483,135,3.895318
-77.542102,145,4.57549
-257.661958,160,5.2576
-200.479451,146,6.110645
-223.330302,194,7.110092
-56.088465,141,8.125162
-70.643041,266,9.921739
-158.179598,335,11.804403
-216.486295,156,12.633891
-330.371599,162,13.521275
-296.329044,230,14.662257
-146.34834,209,15.970259
-101.64399,186,17.017843
-20.715979,164,18.145557
-153.893508,161,19.583626
-171.653051,303,22.292381
-71.920922,165,23.39475
13.454118,268,25.282026
-27.703343,299,27.174536
16.009569,249,28.752354
-49.211652,178,29.735791
-64.121352,178,32.330633
-183.986063,293,34.159303
-226.301262,277,35.765386
-205.733512,324,37.67664
-50.290343,187,38.76372
160.372452,1000,44.508905
-9.744254,171,45.765043
-226.148555,229,47.362239
-22.359862,198,48.770327
-233.899177,233,50.378079
-189.346321,218,51.700526
24.66568,335,53.509977
-318.763988,337,55.280406
124.89585,1000,62.46933
-2.758235,224,66.098647
-211.594711,301,68.484206
-265.527249,198,69.810335
-39.414053,271,71.143715
-60.283956,279,72.527836
-137.605649,171,73.842113
-54.942867,325,76.360457
-53.959146,274,78.18461
-191.820582,239,79.721337
-208.510745,270,81.285396
1.740267,350,83.764048
-93.400926,225,85.396862
-224.740601,392,88.000857
10.013497,239,89.415896
-240.669055,200,90.749795
-113.877988,272,92.682722
-284.907043,470,96.024742
-150.7636,154,97.390308
-15.396689,239,100.504548
-215.935482,274,102.325296
5.529394,227,103.798243
-38.239536,259,105.572467
-17.302724,201,107.081705
-42.781522,199,108.631397
-7.189119,185,110.124275
-223.278316,191,111.405183
-157.010429,230,113.345882
-157.375186,210,114.758612
-249.038547,529,118.927934
-157.315344,137,119.976998
28.657838,180,121.515391
-289.287917,291,123.972607
-163.531631,147,124.853772
-3.127229,286,126.258341
5.829821,218,127.742632
-196.203175,264,129.485604
-56.44974,215,131.257599
-189.970515,254,133.55731
-32.834509,184,135.319465
-98.590589,279,137.103251
-30.842501,235,140.107386
-186.694171,215,141.322683
14.592407,170,142.360779
-22.708842,174,143.632012
-253.607789,332,146.664677
-107.264217,224,148.183076
21.567226,177,149.379766
-33.490926,194,150.803899
-177.653818,216,152.34612
-43.184453,235,154.018342
-231.992171,210,155.336565
-171.944312,224,156.63619
127.049132,1000,163.466556
29.848614,169,164.506689
-78.225,169,165.657172
-35.029264,182,167.092108
-162.826873,158,167.973127
-177.078527,223,169.319351
32.001188,261,170.971626
-66.018588,171,172.236329
