#{"t_start": 1779569503.4948282, "env_id": "LunarLander-v3"}
r,l,t
-62.573053,103,0.183393
-522.01826,309,0.66424
-235.920008,93,0.819269
-330.971977,105,0.977096
-416.28917,134,1.148989
-329.491592,199,1.428606
-631.925431,194,1.846342
-589.663171,129,2.157898
-595.059262,165,2.568897
-472.36273,105,2.838748
-493.258209,110,3.053271
-257.417351,138,3.277576
-308.234699,253,3.665457
-573.105849,231,3.992586
-164.802845,162,4.200441
-450.23811,201,4.455606
-323.528797,185,4.694313
-117.647475,193,4.942787
-278.98456,203,5.308779
-72.222071,261,5.801953
-266.579765,341,6.263457
-108.374991,171,6.583031
-85.97591,226,6.996681
-276.812604,238,7.309205
67.070771,1000,8.882789
-77.113292,251,9.209324
-177.616943,294,9.59384
-181.909207,152,9.850354
185.870346,795,11.026208
284.48098,561,11.900872
-21.737474,152,12.171978
-16.082991,289,12.779737
276.369978,373,13.55941
-228.199117,343,14.138815
-168.097142,243,14.485189
-56.118485,257,14.860683
-162.16565,145,15.115369
-158.870726,132,15.368105
-69.03655,311,15.827025
-11.103079,212,16.110078
-21.697817,564,17.003879
-111.006107,300,17.596985
-76.757433,255,18.035692
-218.870915,146,18.279718
-79.379443,250,18.751031
-168.458543,190,19.116573
-63.459029,324,19.626276
-233.177196,369,20.107478
-1.917232,110,20.249302
180.593349,554,20.968083
-222.721977,227,21.271517
-195.736645,166,21.489325
-262.790031,413,22.046458
-106.497618,368,22.537859
-62.440833,172,22.758565
-236.663973,235,23.061317
-4.270321,160,23.272724
-70.02427,276,23.635419
-15.690941,301,24.028966
-241.310227,341,24.496955
-78.838835,441,25.096674
-60.223948,165,25.309464
-197.838594,191,25.55682
-10.855673,159,25.791562
-6.785204,167,26.007964
-43.929798,152,26.215695
-214.764607,381,26.850551
276.492779,393,27.493611
-165.592272,223,27.848757
-230.506469,214,28.218305
210.445105,533,29.119498
209.123603,383,29.732077
-229.897974,454,30.543378
-244.691145,236,30.925848
-178.081675,156,31.236548
-160.339916,162,31.5507
-239.56935,220,31.970579
-10.854865,164,32.265092
300.639366,250,32.690005
-260.017784,427,33.313018
-16.466976,251,33.641355
-9.010052,95,33.76671
-45.539803,312,34.168525
-96.838683,212,34.442487
-17.091834,265,34.790694
-136.105327,154,34.986571
-6.70543,261,35.370251
-176.831668,141,35.574876
-56.577589,157,35.799897
-86.155317,274,36.188388
-35.836308,347,36.806605
290.455091,241,37.155974
-210.718638,214,37.471435
-53.672633,199,37.804101
-142.659358,597,38.746362
-54.955969,157,38.950231
-209.609459,197,39.216922
-72.697089,193,39.470748
-187.83851,217,39.757003
-65.068723,187,40.202581
-238.142949,94,40.358365
231.196041,395,41.082573
-178.24842,270,41.433444
-52.834575,292,41.827685
-176.9843,136,42.004492
-283.27294,363,42.488268
-115.481943,85,42.603019
12.690399,263,42.96194
-167.603682,149,43.208601
-58.618762,102,43.348221
15.620089,152,43.554294
7.249499,154,43.751302
-56.068546,273,44.097222
-90.221248,94,44.221472
-209.981305,212,44.494489
-131.011058,137,44.66441
-24.32718,221,44.978045
-9.029668,468,45.675772
