#{"t_start": 1779569352.2198894, "env_id": "LunarLander-v3"}
r,l,t
-18.148494,82,0.146508
-415.046659,126,0.315483
-374.995735,89,0.433771
-612.90199,90,0.576419
-238.261788,95,0.744854
-135.817901,113,0.898165
-470.425992,194,1.152354
-136.138842,306,1.563208
-747.516594,138,1.743861
-654.655465,90,1.862619
-656.057622,105,1.998781
-674.606764,103,2.137027
-602.844621,112,2.277965
-688.802687,150,2.472046
-658.324968,106,2.606779
-200.013002,234,2.904623
-279.810803,155,3.10472
-270.042299,246,3.42532
-381.546769,173,3.652794
-595.611908,182,3.888216
-332.898163,151,4.082522
-79.053273,259,4.422197
-534.047608,191,4.675032
-126.835338,258,5.018903
-254.171133,155,5.288193
-211.750969,149,5.615844
-198.147151,143,5.894491
-190.537819,148,6.140336
-90.2778,127,6.35518
-319.0452,187,6.642983
-249.642762,205,7.007936
-224.151512,247,7.441597
-203.024839,268,7.928034
-51.543586,247,8.338068
-236.102097,238,8.638724
-303.452883,166,8.855488
-205.066554,233,9.156801
-237.26233,244,9.468476
-150.269585,151,9.663436
-124.854902,160,9.863573
-17.12095,167,10.085696
-36.424576,239,10.419559
-210.629202,264,10.800834
-209.046566,167,11.026606
-43.461806,267,11.536731
-229.303351,219,11.889293
186.573319,595,12.694649
-273.707598,196,12.948009
-22.126624,311,13.36436
-58.814235,234,13.663892
-11.563683,157,13.873127
-75.198097,221,14.182843
14.631561,189,14.445947
-63.864265,176,14.685409
-216.569268,227,15.013501
-36.281078,235,15.456296
126.060935,1000,17.240276
-172.082041,252,17.772596
-4.464734,142,18.067796
-17.716685,138,18.359955
-19.803956,274,18.81672
-70.472312,433,19.547724
-194.103246,235,19.922749
-22.999675,234,20.223606
251.84587,603,21.022229
-68.351203,201,21.34147
-55.610496,158,21.552759
-33.783053,299,22.013784
276.564047,378,22.801319
-118.108873,583,23.734865
256.832565,318,24.156887
15.836017,201,24.516895
-69.936055,153,24.776907
265.106019,293,25.287405
-166.262001,174,25.614326
-3.597163,169,25.87255
36.818497,269,26.22415
-18.873173,190,26.462673
-23.418261,207,26.724354
37.223726,168,26.940699
-172.073967,283,27.389829
-179.480676,148,27.647449
253.306199,372,28.235394
-60.862424,85,28.37541
43.639541,159,28.639714
23.538058,166,28.905589
227.470608,366,29.486421
4.868666,260,29.89249
-18.578233,251,30.281053
4.63553,167,30.541216
-35.565825,200,30.889762
-163.007158,136,31.120815
-172.079802,135,31.36357
221.410574,340,31.837052
29.433359,311,32.30636
26.854241,141,32.507409
36.376941,182,32.759856
-99.51738,83,32.875899
-115.14285,134,33.061247
-25.642641,135,33.247422
-71.440881,93,33.375684
-48.655172,119,33.53545
7.449245,153,33.73541
-90.528616,129,33.929922
19.456498,220,34.304414
194.560355,770,35.355126
269.120358,351,35.821192
19.516221,196,36.079064
256.542049,381,36.579904
236.923412,493,37.232293
-61.313778,301,37.623637
214.398397,395,38.158196
-146.182761,130,38.38948
-40.564916,107,38.545921
-20.747861,190,38.827695
222.11334,375,39.408843
-29.213515,274,39.791904
-0.68124,149,40.014174
218.053994,331,40.440579
-196.035752,150,40.663796
228.098188,325,41.260874
-183.972622,169,41.602245
-224.556914,88,41.794287
-16.839447,153,42.071235
57.47873,243,42.471377
55.517736,210,42.849467
-101.058021,146,43.061641
44.148961,203,43.367806
-129.266548,135,43.602417
258.369654,298,44.118244
-134.260122,135,44.321203
199.449939,385,44.97541
311.845725,240,45.395168
-44.551031,251,45.809587
-11.174935,210,46.102179
-25.650445,154,46.298755
42.751768,216,46.580774
6.14951,169,46.802072
-173.828962,135,46.975771
256.243624,366,47.4716
235.749586,400,48.000282
-143.014187,131,48.173204
272.220089,304,48.571277
211.126645,413,49.113435
10.282782,118,49.267842
7.70559,207,49.547683
-39.987689,167,49.768094
291.854163,379,50.412711
262.190871,324,50.891086
-28.694717,294,51.288022
-175.181031,211,51.57688
212.750058,358,52.108784
-12.613084,173,52.380111
232.851507,416,53.106729
60.226813,133,53.307886
69.720665,117,53.45882
-139.334109,138,53.63627
226.800465,340,54.091278
228.56233,330,54.527464
-73.817683,116,54.673498
218.094664,366,55.175673
-20.434616,251,55.6855
242.784516,312,56.2317
245.98811,325,56.641248
221.168284,366,57.125381
15.861927,207,57.396903
20.618609,149,57.600959
246.487073,344,58.057607
-105.143619,157,58.261633
49.114773,208,58.543897
239.27059,389,59.04282
50.311399,164,59.252708
69.674506,146,59.43896
-21.665043,268,59.776141
-2.476214,244,60.096114
206.65639,375,60.587055
21.665863,188,60.841288
35.663105,227,61.148176
-43.36503,228,61.489298
-6.736617,231,61.894715
-8.676048,229,62.272772
12.689764,209,62.585726
12.334217,223,62.905973
-6.257953,219,63.264649
-21.836618,175,63.538819
229.678107,323,64.039584
6.300531,196,64.360435
37.349576,220,64.761219
3.371698,162,65.022675
-13.595123,165,65.286908
12.460004,185,65.568156
-8.499152,175,65.88078
-56.175606,194,66.196404
-74.802774,181,66.446279
-6.202828,182,66.700016
-22.471881,219,66.998329
-22.481879,167,67.23824
-46.611378,211,67.531642
-15.593792,137,67.711999
-55.20432,160,67.923952
-32.744925,220,68.227134
-65.151098,186,68.472541
-75.329587,159,68.680972
-5.051247,198,68.979693
-11.135215,210,69.270962
-38.511506,198,69.521602
-68.02352,214,69.796125
-26.896086,216,70.078564
5.105386,209,70.337524
-57.606702,287,70.831002
24.540215,281,71.277892
26.098569,307,71.831842
-174.759186,1000,73.318899
-174.180527,572,74.105566
-130.765396,383,74.586646
8.684041,159,74.785665
57.888398,179,75.047046
-186.376753,461,76.082133
-139.993155,427,76.91484
-107.495966,361,77.404354
-65.879218,281,77.806185
-222.988356,661,78.784756
-158.14623,723,79.706816
276.528316,284,80.064754
20.469588,251,80.488977
225.129862,400,81.14584
-16.030451,245,81.601507
-50.154967,346,82.263076
-13.314704,303,82.776014
-71.831745,206,83.082571
56.326022,233,83.520189
-14.04581,290,84.153672
-24.226467,263,84.716278
1.465053,294,85.338686
-124.216658,265,85.899161
-79.512024,327,86.583645
146.378969,600,87.638039
-124.186977,1000,89.051306
-32.409819,1000,90.319085
-225.942054,1000,91.613996
-17.994694,1000,92.946521
-97.727577,1000,94.553673
-68.224496,1000,95.966913
-69.600584,1000,97.313698
-68.121232,1000,98.647397
223.682451,565,99.410989
-89.035171,1000,100.725882
-46.604597,1000,102.18808
-62.472829,1000,103.791272
106.725756,829,105.230239
-42.689187,1000,106.622175
-6.829571,322,107.024461
243.728516,424,107.582265
-63.332933,1000,108.868864
96.966701,632,109.67934
143.692895,609,110.470679
122.706464,513,111.137922
-137.885557,173,111.366349
157.311962,980,112.654554
190.68151,618,113.44874
94.550098,1000,114.766714
-11.191433,188,115.054822
170.843444,792,116.399071
179.712147,594,117.510136
-75.176403,553,118.253355
-13.359847,185,118.500233
270.449339,365,118.986869
155.186899,661,119.907743
256.807021,357,120.437817
-178.194312,206,120.732042
199.912733,588,121.623886
204.458789,596,122.578542
-8.017521,225,122.949401
-208.399487,251,123.401454
-159.522342,236,123.76316
280.366001,378,124.278095
206.783666,607,125.074483
227.110866,448,125.670507
151.408523,878,126.923477
-52.643708,312,127.603692
-17.86397,1000,129.440701
-23.257193,1000,131.013727
-191.936878,343,131.520153
-76.96474,1000,133.063532
24.303669,224,133.446792
-217.123536,319,133.867025
-126.249496,1000,135.346248
-45.084252,426,135.941054
-115.831954,247,136.266806
-55.108171,1000,137.962295
28.999291,290,138.353624
283.917044,361,138.826003
-21.018281,225,139.116835
-220.895327,343,139.645465
-30.125496,274,140.025195
239.264738,433,140.638337
226.868126,371,141.185277
-112.326895,1000,142.678522
-35.477527,263,143.128774
-200.176647,309,143.648534
-68.281643,359,144.131415
-127.154749,1000,145.417322
-284.401023,575,146.151031
-16.746354,381,146.632469
-203.095178,337,147.080711
-104.529679,1000,148.401386
