#{"t_start": 1779568678.1499498, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
290.0,652,3467.025713
315.0,815,3473.259718
285.0,944,3480.735281
165.0,454,3484.053543
205.0,471,3488.466396
340.0,773,3493.813772
370.0,703,3499.514941
215.0,493,3503.023383
330.0,682,3507.657916
275.0,551,3512.490606
165.0,483,3515.82662
200.0,709,3520.607682
230.0,700,3526.610377
280.0,612,3534.292018
720.0,926,3542.109234
225.0,576,3545.863616
170.0,507,3550.079972
435.0,978,3557.104243
485.0,843,3563.978105
350.0,867,3569.951438
290.0,733,3576.09345
365.0,794,3581.628608
160.0,483,3584.809218
110.0,329,3587.7953
35.0,299,3590.032861
395.0,888,3596.252932
440.0,1660,3608.959644
255.0,712,3614.953398
55.0,370,3617.46449
190.0,384,3620.209979
425.0,920,3627.545302
305.0,701,3632.517431
140.0,478,3635.878636
30.0,477,3640.068367
170.0,478,3643.321981
370.0,700,3648.224022
65.0,531,3652.922972
450.0,872,3659.007855
195.0,501,3662.776807
180.0,465,3666.374491
265.0,629,3670.892296
255.0,701,3676.803451
110.0,480,3680.125758
215.0,566,3684.22544
195.0,715,3690.440093
320.0,948,3697.155524
215.0,573,3701.99282
350.0,687,3706.762918
495.0,761,3712.136498
225.0,657,3717.613246
70.0,440,3720.510967
50.0,525,3724.059897
275.0,1001,3732.109038
275.0,743,3737.147092
180.0,468,3741.357319
185.0,738,3746.555541
330.0,587,3751.547954
290.0,816,3757.656118
260.0,670,3762.545972
150.0,481,3766.778111
605.0,1241,3776.208431
210.0,641,3781.126809
645.0,1078,3789.215218
205.0,501,3793.166209
200.0,621,3797.410268
345.0,658,3803.317061
255.0,591,3807.292319
460.0,711,3812.164122
235.0,491,3816.580716
370.0,719,3821.664024
220.0,491,3824.944026
175.0,499,3829.098904
360.0,717,3834.048385
135.0,380,3836.357017
325.0,707,3842.228171
185.0,609,3846.31912
105.0,493,3849.545825
440.0,1063,3861.138634
110.0,495,3865.157665
55.0,402,3868.20583
330.0,942,3875.008388
280.0,842,3881.750194
185.0,462,3884.925064
340.0,817,3891.397726
180.0,524,3894.790798
560.0,824,3900.381046
445.0,993,3908.234388
90.0,415,3910.871466
170.0,518,3914.682478
240.0,559,3919.203974
15.0,322,3921.234597
520.0,1356,3931.845884
280.0,639,3936.117371
335.0,943,3943.411019
110.0,296,3945.242385
285.0,675,3949.76973
135.0,393,3952.849648
260.0,737,3958.350887
315.0,620,3962.693974
490.0,782,3969.112494
260.0,798,3974.690421
45.0,298,3976.540399
260.0,616,3981.759032
40.0,284,3983.646426
165.0,491,3986.934367
350.0,851,3993.887391
540.0,841,3999.881033
355.0,921,4007.417262
120.0,457,4010.591179
395.0,647,4015.381524
