#{"t_start": 1779568677.324923, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
30.0,293,1292.171939
200.0,693,1298.065489
615.0,946,1304.477875
510.0,994,1312.460966
625.0,1109,1320.981544
495.0,1055,1328.477142
190.0,589,1332.587324
295.0,616,1337.467653
110.0,287,1339.256862
500.0,1014,1347.080529
280.0,748,1352.284029
220.0,764,1357.414554
525.0,1228,1366.935472
220.0,738,1373.094633
115.0,482,1376.496473
140.0,494,1379.799578
115.0,909,1387.132277
130.0,475,1390.205787
195.0,515,1393.612355
115.0,484,1397.478271
365.0,966,1404.526965
485.0,871,1411.814137
215.0,498,1414.928092
80.0,257,1416.359606
275.0,700,1421.092241
190.0,753,1427.173344
275.0,623,1431.195808
170.0,448,1434.267279
140.0,384,1437.910836
510.0,942,1444.070613
425.0,911,1451.515994
155.0,291,1453.317967
380.0,816,1458.966147
110.0,600,1464.179389
125.0,706,1468.966639
115.0,538,1472.514172
70.0,387,1476.270268
255.0,754,1481.434171
800.0,1164,1490.513258
415.0,1247,1499.506458
215.0,479,1503.414372
410.0,840,1509.013608
520.0,933,1516.538008
415.0,679,1520.946221
370.0,811,1527.500772
295.0,1070,1534.733825
350.0,883,1541.814792
170.0,582,1545.803555
215.0,510,1549.174507
205.0,439,1553.129295
290.0,941,1559.584954
275.0,726,1565.750279
295.0,771,1570.961239
190.0,650,1575.458308
200.0,662,1584.786015
385.0,867,1591.910995
200.0,483,1595.003467
250.0,481,1598.133001
335.0,710,1604.134838
135.0,467,1607.108892
210.0,641,1611.371595
160.0,515,1615.585045
55.0,517,1619.380987
395.0,620,1623.442992
220.0,1061,1631.82141
125.0,403,1634.403371
155.0,483,1637.46218
470.0,820,1644.000003
460.0,611,1647.94194
300.0,884,1655.055627
230.0,615,1659.348719
210.0,477,1662.566383
125.0,528,1666.995214
240.0,684,1671.938923
140.0,730,1676.94652
275.0,673,1682.834561
240.0,562,1686.576523
605.0,1454,1698.019597
190.0,612,1702.169942
345.0,912,1709.634614
250.0,854,1715.698599
200.0,619,1721.002861
175.0,722,1725.90136
210.0,623,1731.00874
245.0,633,1735.829496
225.0,553,1739.648712
410.0,1038,1748.008002
105.0,628,1752.354826
290.0,662,1758.018788
160.0,492,1761.47787
125.0,307,1763.373874
195.0,477,1766.540948
160.0,517,1771.136662
240.0,821,1776.930152
110.0,354,1779.213075
600.0,732,1785.345288
450.0,611,1789.483492
285.0,896,1796.915598
270.0,692,1801.555735
355.0,564,1805.339144
490.0,654,1810.864285
240.0,538,1814.656976
645.0,1002,1822.736833
205.0,515,1826.352472
185.0,470,1829.504288
115.0,556,1833.963253
185.0,493,1837.485076
75.0,341,1839.586383
210.0,626,1843.844044
225.0,562,1848.78666
325.0,718,1853.759244
375.0,520,1857.214087
315.0,659,1862.713616
350.0,749,1867.926078
110.0,496,1871.679138
205.0,492,1875.704376
120.0,458,1878.84869
115.0,279,1880.544935
110.0,355,1883.028731
655.0,1200,1892.604089
160.0,299,1894.537531
510.0,809,1901.337957
305.0,793,1911.277672
270.0,767,1917.065015
145.0,464,1920.083011
200.0,622,1925.534227
280.0,557,1929.379543
270.0,490,1932.630607
425.0,877,1939.875768
455.0,800,1945.324163
230.0,627,1950.785419
135.0,393,1953.342251
90.0,269,1955.046417
495.0,969,1962.423151
135.0,286,1964.788579
205.0,471,1967.900264
150.0,528,1971.364041
590.0,881,1978.591391
270.0,564,1982.35159
255.0,704,1987.764004
470.0,1017,1995.719772
195.0,491,1998.939055
230.0,638,2004.449977
435.0,618,2008.785981
305.0,614,2013.464276
215.0,518,2017.560605
320.0,694,2022.230299
105.0,399,2024.793967
120.0,597,2029.925032
350.0,899,2035.971672
