#{"t_start": 1779568676.7312365, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
130.0,880,510.245937
140.0,515,514.756532
85.0,504,518.266701
50.0,283,519.912989
525.0,861,526.566088
420.0,700,531.795351
220.0,967,539.197079
95.0,260,541.372325
305.0,809,546.887167
35.0,279,548.589937
225.0,778,554.955493
205.0,973,561.695383
75.0,278,563.378437
360.0,725,569.37004
85.0,527,572.873582
385.0,1486,584.63457
125.0,487,587.929425
185.0,496,592.561735
230.0,775,597.903809
155.0,515,601.508217
45.0,390,605.192631
425.0,694,609.909127
210.0,626,614.056758
230.0,806,620.791461
155.0,520,628.070236
510.0,1136,636.819309
170.0,725,642.694812
70.0,504,646.191265
230.0,659,650.494469
240.0,718,656.302095
105.0,481,659.61143
310.0,813,665.041896
260.0,823,671.834955
140.0,687,676.36363
200.0,859,683.49265
450.0,998,690.403902
205.0,634,695.71089
215.0,723,700.467972
290.0,808,707.076952
180.0,831,712.980291
155.0,602,717.029894
175.0,636,722.357207
225.0,470,725.480372
430.0,1196,735.129171
420.0,778,740.587971
325.0,576,745.325845
105.0,379,748.110902
290.0,624,752.374357
580.0,1315,762.674888
190.0,593,766.73872
125.0,504,770.787558
115.0,777,776.412405
225.0,625,780.538733
420.0,539,785.106909
115.0,557,788.728355
50.0,264,790.217656
130.0,706,795.356243
700.0,968,802.561446
255.0,934,810.063365
235.0,642,814.19729
260.0,772,819.375094
180.0,683,824.872592
130.0,738,829.870645
430.0,1135,838.803303
180.0,538,842.198325
225.0,728,848.107339
180.0,515,851.45848
215.0,968,857.93047
340.0,540,862.717674
230.0,1167,870.766651
220.0,519,875.265339
145.0,768,880.469665
365.0,1155,889.770845
185.0,740,894.818249
205.0,578,899.75013
130.0,483,902.862294
125.0,513,906.098875
215.0,616,910.517814
250.0,949,917.511789
95.0,468,920.524683
440.0,940,928.058144
185.0,773,933.146545
270.0,950,940.480915
165.0,646,948.426184
215.0,934,955.709716
80.0,463,958.815513
440.0,870,965.739701
315.0,1237,974.730776
180.0,604,979.308084
510.0,1046,986.623541
535.0,1227,996.051853
185.0,645,1001.03184
270.0,702,1006.188727
505.0,833,1011.757091
415.0,747,1018.164309
185.0,702,1022.839754
65.0,503,1026.828689
85.0,292,1028.937849
165.0,537,1032.560785
160.0,610,1036.610235
185.0,728,1042.579669
545.0,711,1047.59129
240.0,876,1054.602303
70.0,513,1058.125871
185.0,394,1060.787333
160.0,481,1064.390957
235.0,594,1069.029818
165.0,468,1072.0749
145.0,719,1077.555145
345.0,830,1083.819223
100.0,505,1087.042532
185.0,566,1091.784028
240.0,619,1096.013904
330.0,902,1102.365649
250.0,609,1107.26531
420.0,722,1112.234853
760.0,1191,1121.597951
220.0,584,1125.467366
105.0,465,1129.364969
225.0,470,1132.726784
255.0,474,1135.91704
490.0,1026,1144.165599
115.0,494,1147.531492
440.0,855,1153.132034
250.0,538,1157.699721
100.0,505,1160.992836
215.0,492,1164.153262
385.0,825,1170.971587
560.0,907,1177.322964
325.0,923,1184.709498
210.0,648,1189.03968
285.0,639,1194.415967
250.0,659,1198.787106
335.0,1021,1207.251342
205.0,649,1211.651104
75.0,267,1213.243383
305.0,812,1219.724305
105.0,499,1223.003633
420.0,835,1228.720197
225.0,1094,1237.397315
235.0,578,1241.218751
410.0,1327,1251.547663
110.0,481,1254.770779
210.0,504,1259.289683
450.0,1002,1269.522201
175.0,537,1273.68248
420.0,898,1279.929985
415.0,691,1285.831189
95.0,373,1288.263062
290.0,756,1293.403642
225.0,750,1299.755075
415.0,1119,1307.919585
220.0,749,1313.685485
220.0,502,1316.984241
485.0,1044,1325.363837
160.0,699,1329.949194
295.0,1118,1338.537627
235.0,594,1342.548864
485.0,730,1348.442941
575.0,1339,1357.68677
85.0,532,1362.404185
210.0,609,1366.296565
245.0,974,1374.19127
310.0,1117,1382.160166
75.0,307,1384.031479
205.0,687,1389.641987
385.0,807,1395.160616
180.0,609,1400.319243
225.0,622,1404.369522
205.0,525,1407.919125
315.0,790,1414.517525
130.0,492,1417.724194
285.0,698,1422.793287
530.0,739,1428.617919
320.0,962,1435.346242
165.0,597,1440.342384
260.0,790,1445.474405
265.0,528,1449.623185
215.0,746,1455.084383
200.0,769,1460.500452
215.0,827,1467.394331
215.0,446,1470.410566
110.0,511,1474.060863
170.0,528,1478.351637
220.0,756,1483.392257
80.0,519,1487.233781
270.0,505,1491.204253
95.0,489,1494.211892
205.0,742,1499.450023
170.0,697,1505.186559
370.0,833,1510.742309
570.0,1229,1520.321479
315.0,800,1526.265887
325.0,827,1532.221112
185.0,497,1535.387812
150.0,531,1539.759766
205.0,472,1543.106802
160.0,520,1546.550805
225.0,460,1549.61025
150.0,484,1553.955457
385.0,825,1559.608606
105.0,426,1562.327138
165.0,695,1568.108852
160.0,520,1571.520261
65.0,464,1574.581614
130.0,544,1579.26901
120.0,478,1586.21139
60.0,289,1588.129484
100.0,329,1591.053079
205.0,722,1596.147841
140.0,452,1599.157923
160.0,476,1602.536997
275.0,1030,1610.302874
110.0,414,1613.057933
155.0,689,1618.789909
245.0,833,1624.449754
185.0,717,1630.189865
185.0,471,1633.531121
150.0,490,1636.675403
205.0,500,1639.865889
355.0,886,1646.802128
850.0,1293,1656.647414
240.0,725,1661.68248
120.0,624,1666.092789
390.0,821,1672.628891
265.0,939,1679.468411
160.0,587,1684.253277
270.0,612,1688.461172
315.0,664,1694.030687
245.0,968,1700.816969
180.0,473,1703.904252
340.0,670,1709.481396
595.0,989,1716.485075
675.0,1256,1726.426137
365.0,630,1731.28328
480.0,1025,1739.106781
120.0,508,1742.58128
180.0,690,1748.294423
350.0,624,1752.690859
245.0,1075,1761.556056
110.0,361,1763.900728
120.0,806,1770.215989
320.0,1135,1778.657018
380.0,789,1785.302373
240.0,621,1789.606425
75.0,500,1792.973262
240.0,531,1797.692879
230.0,675,1802.201175
440.0,775,1807.661423
215.0,748,1813.718925
105.0,280,1815.42993
370.0,938,1823.010075
465.0,1609,1835.66458
300.0,745,1840.720566
180.0,605,1844.914204
60.0,377,1848.472802
80.0,330,1850.537625
180.0,493,1853.719775
275.0,736,1859.225172
195.0,548,1863.550667
190.0,542,1867.385162
110.0,268,1869.118285
140.0,568,1873.979409
265.0,781,1879.353106
130.0,506,1882.91242
265.0,752,1889.173445
255.0,680,1893.785486
545.0,899,1901.300635
210.0,735,1910.253532
435.0,653,1915.651397
405.0,854,1921.638912
285.0,672,1927.398166
255.0,601,1931.622379
225.0,621,1935.703926
160.0,501,1940.213559
190.0,493,1943.43893
195.0,472,1946.334894
375.0,633,1951.902248
155.0,528,1955.456027
475.0,831,1961.201102
180.0,645,1966.810873
295.0,754,1972.098676
485.0,1111,1980.841334
205.0,770,1986.192941
480.0,731,1992.429526
260.0,600,1996.725215
295.0,688,2002.552925
210.0,647,2007.232924
340.0,846,2013.147186
530.0,1055,2021.265414
390.0,728,2027.081263
315.0,727,2032.635744
185.0,518,2036.004951
155.0,434,2039.09057
120.0,395,2042.466801
235.0,709,2047.355699
210.0,476,2050.550356
160.0,533,2055.528602
210.0,635,2060.000986
110.0,523,2063.395635
55.0,357,2066.800385
315.0,806,2072.588902
345.0,930,2080.062747
220.0,786,2085.438668
50.0,394,2088.101631
170.0,429,2091.546098
305.0,794,2097.602609
80.0,465,2100.658062
460.0,757,2107.006125
485.0,1213,2115.492096
305.0,711,2121.45642
160.0,1163,2130.566818
430.0,881,2137.058019
255.0,680,2142.272002
215.0,470,2146.218735
520.0,870,2152.237157
385.0,693,2158.06916
140.0,528,2161.609531
325.0,875,2168.074037
455.0,1069,2176.047543
225.0,640,2180.395671
210.0,617,2185.517165
200.0,474,2188.805844
410.0,664,2193.618253
165.0,486,2197.417616
525.0,834,2203.09286
210.0,711,2208.998018
210.0,611,2213.0193
345.0,797,2218.331654
330.0,1185,2227.664911
170.0,487,2234.671795
335.0,614,2238.693746
360.0,773,2244.013468
155.0,419,2247.849143
240.0,635,2252.186682
245.0,848,2258.630065
155.0,608,2263.089581
75.0,299,2264.856462
240.0,690,2269.454374
160.0,523,2273.903663
505.0,784,2279.132012
170.0,495,2282.605863
370.0,983,2290.247661
185.0,606,2294.299406
300.0,767,2300.489192
10.0,374,2303.011562
665.0,876,2309.427113
235.0,506,2313.4257
350.0,1002,2320.506723
110.0,489,2324.679965
255.0,676,2329.057183
260.0,733,2334.274623
230.0,634,2339.440876
140.0,420,2342.252968
50.0,505,2345.537775
110.0,387,2348.89543
285.0,426,2351.844898
115.0,483,2355.042233
240.0,752,2360.800484
105.0,357,2363.491828
215.0,597,2367.516239
295.0,627,2371.748142
685.0,1134,2380.720071
175.0,481,2383.862106
225.0,805,2390.432819
285.0,850,2396.301639
425.0,1015,2404.381632
295.0,884,2410.502675
355.0,595,2415.55321
235.0,617,2419.802769
125.0,311,2421.680274
250.0,767,2428.211361
130.0,384,2430.868116
495.0,924,2438.022959
250.0,695,2443.146577
130.0,501,2446.425912
105.0,504,2450.186058
135.0,538,2454.497088
345.0,1017,2461.429281
355.0,1141,2470.284219
550.0,900,2477.435306
615.0,986,2484.234215
275.0,720,2489.686902
215.0,612,2494.13189
220.0,637,2498.554658
90.0,391,2501.378433
235.0,816,2507.732134
110.0,329,2509.904095
330.0,766,2516.087977
385.0,1190,2524.669808
545.0,700,2530.52794
295.0,743,2535.614257
190.0,511,2539.375706
165.0,496,2543.583057
245.0,644,2548.074935
235.0,659,2556.599093
295.0,652,2561.124926
245.0,721,2567.021948
190.0,619,2571.438362
405.0,902,2578.427898
310.0,961,2585.379525
175.0,501,2588.821926
295.0,601,2593.961071
330.0,699,2598.759248
335.0,783,2605.012666
310.0,918,2611.244543
270.0,761,2617.565247
240.0,621,2621.770661
280.0,646,2626.107421
250.0,860,2633.321912
300.0,620,2637.513527
235.0,609,2642.71033
165.0,482,2645.761348
55.0,380,2648.130887
220.0,697,2653.05402
225.0,505,2657.207302
355.0,803,2662.664781
480.0,759,2668.682143
410.0,1004,2675.627446
540.0,1070,2683.796959
420.0,775,2689.04645
235.0,742,2695.078189
215.0,474,2698.122469
325.0,665,2702.780693
180.0,506,2707.215964
615.0,987,2714.070885
215.0,632,2719.439505
355.0,1028,2726.717033
155.0,480,2730.777757
160.0,721,2735.643635
225.0,697,2740.594107
310.0,710,2746.534992
315.0,773,2752.110734
290.0,752,2758.338946
140.0,488,2761.743552
150.0,483,2765.017664
195.0,489,2769.342132
210.0,635,2773.728181
470.0,1013,2781.922106
120.0,493,2785.214349
560.0,1003,2793.300796
335.0,906,2799.686398
300.0,815,2806.408561
225.0,593,2810.515011
205.0,489,2813.920785
180.0,542,2818.624561
60.0,287,2820.591925
345.0,733,2825.667764
180.0,460,2828.850188
415.0,874,2835.857411
290.0,702,2840.552773
300.0,646,2846.108417
210.0,468,2849.322112
85.0,374,2851.941543
270.0,975,2859.79693
445.0,1127,2868.266369
125.0,487,2871.662085
395.0,966,2883.093004
110.0,320,2885.211994
355.0,796,2890.785129
195.0,636,2896.129948
440.0,803,2901.775881
135.0,495,2905.647852
330.0,817,2912.026452
425.0,605,2916.087286
155.0,517,2920.551111
155.0,617,2924.866228
130.0,509,2928.4873
185.0,510,2932.957788
170.0,500,2936.276089
130.0,616,2940.460126
130.0,504,2944.839285
90.0,351,2947.13996
210.0,409,2949.806869
260.0,901,2956.822607
275.0,747,2962.026887
60.0,384,2964.440745
435.0,876,2971.621439
295.0,736,2976.752494
140.0,495,2980.12204
165.0,513,2984.620387
220.0,586,2988.806191
330.0,949,2996.533293
280.0,801,3002.125397
235.0,582,3006.588368
385.0,696,3012.010135
205.0,516,3015.548339
290.0,755,3021.691942
190.0,505,3025.148875
170.0,466,3028.392616
375.0,771,3034.877127
430.0,856,3040.68079
395.0,823,3047.459512
240.0,591,3051.494373
210.0,638,3056.066142
190.0,597,3061.405424
175.0,628,3065.853123
160.0,581,3070.663911
345.0,962,3077.984619
215.0,575,3082.319847
435.0,577,3087.090315
235.0,604,3091.178684
85.0,288,3093.022457
330.0,756,3099.281087
320.0,710,3104.411012
280.0,595,3109.617646
260.0,746,3115.016527
45.0,365,3117.409146
255.0,645,3123.088554
185.0,694,3127.885689
260.0,712,3133.178335
270.0,699,3138.830121
335.0,801,3144.379374
420.0,811,3151.219352
155.0,515,3154.718013
110.0,434,3157.93353
35.0,391,3161.549902
300.0,686,3166.476534
90.0,375,3168.982241
485.0,833,3176.105493
510.0,1137,3185.086517
350.0,773,3190.522772
380.0,840,3196.921986
165.0,488,3200.583908
120.0,517,3207.794376
245.0,583,3212.860174
400.0,936,3219.506346
510.0,814,3226.238359
120.0,454,3229.341804
400.0,852,3236.242589
130.0,696,3241.224056
140.0,560,3245.139736
465.0,837,3252.262647
75.0,482,3255.497392
305.0,675,3261.002404
450.0,1018,3268.396501
225.0,742,3274.734346
155.0,481,3277.862043
200.0,529,3281.39879
410.0,610,3286.485099
645.0,806,3292.084686
290.0,792,3298.307486
555.0,901,3305.074914
435.0,901,3312.256659
435.0,928,3318.610773
435.0,975,3326.410707
220.0,696,3331.126155
330.0,722,3336.994813
605.0,875,3343.038667
140.0,809,3349.685192
275.0,818,3355.444118
105.0,525,3359.046592
585.0,923,3366.461635
155.0,514,3369.986047
290.0,877,3377.088633
25.0,373,3379.537072
490.0,682,3384.204123
260.0,665,3389.75509
195.0,514,3393.238201
590.0,803,3399.515562
260.0,659,3404.228065
135.0,520,3407.678722
140.0,522,3411.941671
140.0,481,3415.319925
185.0,479,3418.51003
240.0,650,3423.000705
70.0,383,3426.37312
210.0,705,3431.177986
220.0,686,3436.386985
175.0,508,3440.394095
355.0,656,3444.83268
325.0,847,3451.975594
190.0,492,3455.362041
145.0,517,3459.095212
335.0,709,3465.207945
390.0,731,3470.199727
210.0,641,3475.425029
145.0,499,3479.260756
180.0,607,3483.660085
240.0,660,3489.367257
65.0,284,3491.358463
255.0,578,3495.166843
255.0,603,3499.664731
320.0,927,3506.75684
490.0,1050,3515.214637
435.0,829,3520.908478
295.0,521,3524.49876
275.0,824,3534.711988
260.0,554,3539.693851
295.0,721,3544.70863
725.0,1246,3554.436079
165.0,841,3560.312468
360.0,793,3566.912719
370.0,913,3573.191265
135.0,499,3577.720873
355.0,875,3583.899568
260.0,669,3589.798772
175.0,565,3593.833647
305.0,722,3598.875799
500.0,1085,3607.470747
445.0,1084,3615.917267
245.0,773,3621.569854
400.0,906,3628.796997
455.0,1094,3636.832572
50.0,487,3641.208272
270.0,714,3646.247694
170.0,493,3649.608294
645.0,991,3657.659901
475.0,962,3665.541653
340.0,656,3670.006141
100.0,409,3672.778112
150.0,299,3674.700551
370.0,774,3681.42671
125.0,395,3684.225338
205.0,640,3689.243516
185.0,580,3693.893545
555.0,1244,3703.608787
335.0,777,3709.068885
285.0,628,3713.663204
285.0,559,3718.38706
245.0,542,3722.078475
195.0,746,3728.121454
345.0,922,3734.944727
110.0,370,3737.240338
80.0,252,3738.851592
180.0,629,3744.0442
210.0,638,3748.532305
240.0,474,3751.965513
120.0,489,3756.03624
265.0,660,3760.700763
145.0,506,3764.472787
220.0,512,3768.703608
125.0,534,3772.306221
575.0,912,3779.675125
160.0,515,3783.046405
170.0,530,3786.659888
200.0,764,3792.700541
295.0,893,3798.987946
150.0,532,3803.182409
355.0,678,3808.202932
525.0,824,3813.930214
875.0,846,3820.946561
200.0,517,3824.512112
525.0,906,3831.679475
95.0,267,3833.337403
375.0,1124,3842.32068
160.0,503,3845.685642
220.0,647,3850.096102
490.0,823,3856.65068
210.0,627,3864.214067
145.0,474,3868.479691
120.0,638,3873.103224
75.0,494,3876.390775
30.0,399,3879.98732
80.0,290,3881.68275
365.0,810,3887.302389
175.0,528,3891.305598
420.0,854,3897.69137
195.0,750,3902.975929
700.0,1477,3914.16094
275.0,688,3919.90305
40.0,382,3922.532882
1170.0,2331,3940.193739
485.0,974,3947.810161
365.0,836,3953.914622
280.0,724,3959.428498
210.0,472,3962.586032
705.0,1157,3971.842218
230.0,479,3975.076126
65.0,370,3977.507743
180.0,493,3981.839928
515.0,858,3987.812598
640.0,1104,3996.557598
210.0,541,4000.236415
400.0,990,4008.332512
645.0,889,4014.547863
