#{"t_start": 1779568677.6077173, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
205.0,608,1975.346593
245.0,610,1979.789415
210.0,719,1984.71191
195.0,646,1990.191181
185.0,384,1992.782746
85.0,289,1994.530413
250.0,578,1998.529184
295.0,754,2004.885711
350.0,928,2011.441299
125.0,616,2016.716868
305.0,634,2021.076265
350.0,787,2027.7395
305.0,676,2032.348729
190.0,659,2036.885241
465.0,687,2042.692725
125.0,383,2045.205938
205.0,738,2050.442168
90.0,274,2053.160892
210.0,307,2055.169214
870.0,1098,2062.908468
395.0,1060,2071.559907
420.0,986,2079.420337
80.0,380,2081.895906
225.0,543,2085.578132
310.0,656,2091.03255
160.0,477,2094.586204
210.0,588,2098.428253
380.0,1004,2106.533881
80.0,515,2109.863703
455.0,653,2114.301764
250.0,889,2121.559924
155.0,749,2126.872531
420.0,898,2134.163697
75.0,583,2138.358398
210.0,525,2142.97577
215.0,552,2147.020936
120.0,353,2149.354856
380.0,827,2156.11435
230.0,803,2161.626707
285.0,794,2167.604845
280.0,774,2173.314533
340.0,1028,2181.235057
125.0,474,2184.711926
140.0,455,2187.723301
545.0,965,2195.389515
160.0,474,2198.546145
150.0,495,2201.664459
290.0,906,2208.968448
210.0,611,2213.087641
90.0,290,2214.790432
225.0,780,2221.16084
530.0,1274,2233.663323
360.0,741,2238.719473
105.0,373,2240.957108
220.0,500,2245.096853
465.0,1149,2253.448005
245.0,823,2260.275223
130.0,483,2263.384945
230.0,642,2267.615747
130.0,370,2270.741542
180.0,614,2275.036579
350.0,1193,2284.312389
135.0,526,2287.711258
80.0,497,2290.860474
430.0,825,2297.457688
575.0,943,2303.928624
205.0,766,2310.207764
275.0,556,2313.99427
130.0,387,2316.417669
440.0,852,2323.463685
185.0,513,2326.860384
400.0,1094,2335.665616
255.0,725,2340.506039
155.0,498,2343.888471
120.0,482,2347.873061
270.0,788,2353.59326
345.0,881,2360.486916
185.0,461,2363.810847
235.0,403,2366.366587
140.0,502,2369.663921
530.0,1278,2379.689265
110.0,494,2382.79544
75.0,284,2384.78035
80.0,371,2387.798617
225.0,620,2391.847551
190.0,528,2395.314067
180.0,655,2400.796716
335.0,611,2404.903749
320.0,772,2410.45681
355.0,596,2415.256936
500.0,1163,2424.307973
160.0,529,2428.131288
185.0,549,2431.895701
210.0,713,2437.799251
200.0,694,2442.864763
225.0,501,2446.32931
470.0,878,2453.513339
160.0,688,2458.041635
195.0,533,2461.994912
415.0,638,2466.840457
135.0,692,2471.529482
430.0,667,2477.099153
190.0,505,2480.401709
905.0,1296,2490.315074
160.0,712,2495.144413
235.0,616,2499.208992
60.0,507,2503.711183
420.0,912,2510.240342
510.0,801,2516.790485
270.0,835,2522.719718
425.0,576,2527.379201
265.0,687,2532.231278
130.0,505,2535.730415
210.0,573,2540.655331
400.0,756,2546.044275
255.0,535,2553.776464
235.0,725,2558.691127
225.0,636,2562.890505
290.0,687,2568.603775
220.0,566,2572.567935
255.0,607,2577.054769
225.0,605,2581.511354
345.0,761,2586.640609
180.0,715,2592.669412
155.0,712,2597.472577
645.0,1361,2607.885024
165.0,519,2611.330705
140.0,697,2617.198114
650.0,1185,2625.436487
285.0,736,2631.634929
285.0,757,2636.826584
490.0,1271,2646.605621
385.0,1014,2654.610142
180.0,474,2657.82279
500.0,1678,2670.568131
250.0,642,2674.877995
725.0,1109,2683.26595
235.0,616,2687.427901
245.0,917,2694.763165
435.0,607,2698.610283
215.0,469,2701.83307
465.0,1010,2709.869909
195.0,643,2714.299643
260.0,806,2720.99652
235.0,588,2725.016352
510.0,675,2730.649947
310.0,711,2735.514913
310.0,657,2740.48099
260.0,554,2744.899169
170.0,469,2748.290812
475.0,884,2755.62682
320.0,701,2760.61887
505.0,661,2765.656436
510.0,1496,2777.228325
360.0,616,2782.297247
380.0,882,2788.477911
5.0,438,2792.346256
255.0,785,2797.900927
155.0,466,2801.016175
275.0,997,2809.043047
210.0,517,2812.573343
270.0,540,2817.044539
475.0,858,2823.347392
530.0,740,2828.885189
505.0,1535,2840.314371
65.0,280,2842.927371
445.0,868,2849.198646
175.0,286,2851.210357
175.0,737,2857.280338
185.0,506,2860.560355
120.0,319,2862.60981
375.0,733,2868.505907
205.0,603,2876.256088
210.0,624,2881.518394
125.0,476,2884.730715
595.0,919,2891.631929
270.0,661,2896.827624
45.0,532,2900.366137
150.0,505,2904.152782
545.0,914,2911.378873
205.0,489,2914.716836
315.0,784,2921.157314
195.0,519,2924.798259
170.0,623,2929.364195
180.0,726,2935.137249
325.0,827,2940.77649
185.0,634,2946.010581
155.0,492,2949.430433
705.0,1200,2958.90238
310.0,817,2964.625597
400.0,632,2970.007277
65.0,297,2971.752166
325.0,696,2976.698398
125.0,480,2980.310357
215.0,746,2986.349424
110.0,353,2988.723047
365.0,734,2994.984046
230.0,737,3000.110423
205.0,500,3003.434407
120.0,519,3008.137971
225.0,618,3012.327528
260.0,792,3018.117116
295.0,679,3023.522789
525.0,671,3028.453121
135.0,500,3032.734416
295.0,809,3038.254871
235.0,594,3042.23423
305.0,779,3048.694345
245.0,634,3053.153177
135.0,393,3056.232613
365.0,895,3063.472172
230.0,913,3070.939797
110.0,417,3073.794356
135.0,695,3078.580147
170.0,463,3082.407562
385.0,807,3088.359135
275.0,813,3094.693748
185.0,620,3099.276203
205.0,608,3103.565912
295.0,613,3109.016491
215.0,580,3113.048703
310.0,728,3118.370376
440.0,698,3124.275079
295.0,968,3130.98644
110.0,492,3135.268161
50.0,281,3137.056082
265.0,612,3141.216348
540.0,811,3147.836004
120.0,490,3151.283658
115.0,488,3154.612655
220.0,495,3159.018398
335.0,751,3164.592734
195.0,471,3167.880868
265.0,574,3172.863891
360.0,716,3177.830866
210.0,596,3181.993863
185.0,527,3186.762175
420.0,963,3193.431007
515.0,1195,3206.740913
250.0,587,3211.804098
620.0,769,3217.260013
385.0,962,3225.054083
395.0,648,3229.568033
185.0,697,3235.303249
5.0,382,3237.756443
330.0,593,3242.080029
235.0,703,3248.323478
90.0,363,3250.772423
125.0,301,3252.751111
150.0,479,3255.999046
215.0,601,3261.094654
265.0,579,3265.250538
220.0,527,3268.755046
540.0,896,3275.964821
125.0,857,3281.929107
65.0,406,3285.294252
345.0,747,3290.500176
205.0,520,3294.162564
355.0,807,3300.938224
270.0,589,3305.079259
425.0,974,3312.829802
120.0,554,3316.369542
205.0,524,3319.838637
105.0,485,3323.922558
250.0,767,3329.211597
375.0,983,3336.930748
240.0,672,3341.469889
140.0,511,3344.847537
905.0,1263,3355.051069
180.0,611,3359.829836
285.0,649,3364.918112
590.0,931,3371.584871
415.0,763,3377.762928
415.0,860,3383.897659
480.0,854,3390.810168
400.0,972,3398.143122
585.0,892,3404.878536
340.0,663,3409.699395
375.0,1104,3418.222783
255.0,580,3422.291642
240.0,616,3427.350176
345.0,932,3433.948271
600.0,1306,3444.446079
260.0,751,3450.770407
385.0,694,3455.672065
220.0,503,3459.236533
120.0,482,3463.463734
460.0,891,3469.610643
210.0,557,3474.164747
180.0,505,3478.199844
230.0,650,3482.745192
220.0,716,3489.124471
165.0,538,3492.71498
320.0,828,3499.051373
360.0,741,3504.699688
230.0,612,3509.090085
855.0,961,3517.046999
250.0,628,3521.250582
225.0,622,3526.60953
375.0,940,3537.701611
275.0,619,3542.39119
245.0,722,3547.302599
445.0,992,3555.22528
200.0,503,3558.564752
385.0,794,3565.082979
495.0,1162,3573.373991
215.0,745,3579.644324
410.0,723,3584.718957
110.0,413,3588.288131
280.0,618,3593.057544
380.0,806,3598.590467
275.0,818,3605.149131
355.0,680,3609.643841
255.0,712,3615.460841
75.0,485,3618.777354
340.0,799,3624.770335
345.0,767,3630.742399
155.0,606,3635.066021
310.0,1168,3644.662604
260.0,525,3648.33322
115.0,698,3654.078592
245.0,764,3659.40847
895.0,928,3667.036307
515.0,1013,3674.446046
110.0,373,3677.992373
70.0,258,3679.713409
105.0,522,3683.573716
150.0,512,3687.040506
210.0,504,3691.574169
325.0,733,3696.664169
250.0,717,3702.421813
355.0,876,3708.609313
175.0,499,3712.046435
225.0,618,3717.212543
50.0,375,3719.614647
75.0,506,3723.078777
45.0,710,3729.058592
185.0,491,3732.313685
170.0,885,3738.90289
540.0,810,3745.257486
95.0,309,3747.32376
285.0,645,3752.629335
215.0,646,3757.299447
215.0,473,3760.52515
200.0,559,3765.437224
365.0,761,3770.774283
235.0,511,3774.190212
110.0,525,3778.722312
345.0,775,3784.25333
160.0,646,3788.92536
135.0,320,3791.676204
475.0,965,3798.755126
190.0,392,3801.766788
500.0,859,3808.491897
300.0,677,3813.01289
490.0,971,3820.952498
300.0,1364,3831.740014
420.0,631,3835.871194
130.0,461,3839.192504
70.0,280,3841.694425
105.0,277,3843.3122
320.0,618,3847.567173
215.0,662,3852.511006
655.0,947,3862.70684
110.0,371,3866.310459
220.0,572,3870.534847
330.0,685,3875.333753
230.0,1064,3883.657133
455.0,900,3890.18113
140.0,514,3894.099208
455.0,1131,3902.367021
445.0,653,3907.424173
210.0,845,3913.08769
145.0,393,3916.663526
410.0,835,3922.701739
180.0,463,3925.681038
215.0,566,3930.503729
360.0,824,3936.246549
345.0,632,3941.078986
425.0,913,3947.746377
475.0,1126,3956.515869
140.0,525,3960.116507
175.0,514,3963.576164
865.0,983,3971.51031
220.0,767,3976.936045
515.0,664,3982.614652
60.0,284,3984.522623
500.0,912,3991.210706
275.0,579,3995.598194
390.0,725,4000.643658
205.0,574,4005.456358
215.0,556,4009.326414
110.0,432,4012.293262
