#{"t_start": 1779568677.8927784, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
255.0,684,7.475659
90.0,393,9.85656
330.0,982,17.416868
40.0,442,20.175569
60.0,297,21.889371
310.0,1027,29.734869
150.0,512,32.911734
70.0,378,35.118689
10.0,391,38.578681
240.0,688,42.987341
85.0,409,45.444671
10.0,443,48.494978
150.0,567,53.041088
30.0,485,56.0454
55.0,720,60.395599
145.0,584,65.13958
135.0,413,67.603508
35.0,264,69.087381
185.0,673,73.230618
35.0,418,76.778287
180.0,709,81.218181
110.0,520,84.350764
145.0,545,88.376983
120.0,460,91.61977
220.0,907,97.404918
175.0,510,101.013159
90.0,440,104.278636
30.0,273,105.723822
355.0,647,109.643315
225.0,577,113.898621
205.0,594,118.255242
195.0,702,122.669367
50.0,434,125.220056
50.0,572,129.887646
385.0,825,135.272307
110.0,536,139.131669
335.0,854,145.461245
455.0,746,150.114108
250.0,727,155.89964
365.0,711,160.193446
35.0,270,161.784635
90.0,493,165.2795
0.0,347,168.120338
45.0,308,169.745752
170.0,679,173.899487
135.0,426,176.397098
180.0,534,180.959228
25.0,361,183.272357
95.0,459,186.202702
30.0,261,187.684572
140.0,712,193.355852
140.0,499,196.580116
25.0,373,198.711082
150.0,569,202.203231
80.0,520,206.672446
210.0,713,211.1945
180.0,526,214.413832
205.0,680,219.766162
275.0,725,224.250462
30.0,418,226.899059
445.0,701,232.503439
110.0,473,235.418977
210.0,539,238.690936
330.0,481,241.820068
55.0,542,246.217251
140.0,485,249.254019
40.0,424,251.803655
115.0,520,255.585599
200.0,620,259.982691
295.0,933,266.277822
405.0,1069,274.393827
230.0,863,280.059663
55.0,398,283.507435
130.0,566,287.127725
130.0,441,289.844671
150.0,699,295.175131
315.0,940,305.481595
85.0,460,309.412941
120.0,504,312.563717
70.0,399,314.998044
50.0,390,317.29057
325.0,656,322.543066
410.0,763,327.295064
90.0,476,330.15087
160.0,628,335.036599
155.0,676,339.223499
100.0,357,341.128587
140.0,660,346.302957
40.0,277,348.123326
135.0,493,351.324131
45.0,302,353.091466
125.0,442,355.831726
130.0,530,360.200036
235.0,761,365.10636
55.0,288,366.880409
300.0,749,372.686856
230.0,559,376.078342
105.0,440,378.695216
5.0,277,380.70752
10.0,509,384.904892
15.0,481,388.477343
0.0,455,391.459986
105.0,538,394.944831
240.0,581,399.877497
45.0,367,402.240623
260.0,726,407.170828
0.0,475,411.622277
80.0,509,414.940502
240.0,725,419.926065
90.0,536,424.733008
130.0,620,428.87966
380.0,994,436.512382
175.0,735,441.729408
85.0,479,445.026656
40.0,597,450.329388
455.0,1067,457.684222
120.0,373,460.490772
205.0,476,464.351719
110.0,354,466.627817
115.0,517,470.081407
105.0,791,476.813552
210.0,848,482.793787
335.0,1003,490.702708
110.0,490,493.97042
160.0,500,497.436962
210.0,625,502.725627
305.0,1189,511.173931
130.0,459,515.283699
65.0,490,518.511326
220.0,845,524.655738
165.0,520,528.82096
310.0,941,535.453202
45.0,313,537.803728
525.0,840,544.350234
190.0,728,549.424268
240.0,677,555.160292
185.0,493,558.360402
120.0,493,561.66086
215.0,612,566.802314
220.0,622,571.090983
335.0,936,578.650654
160.0,834,584.371007
285.0,766,590.828544
190.0,741,595.97986
465.0,915,603.778414
150.0,405,606.473123
410.0,641,610.889961
190.0,740,617.144132
210.0,656,625.322215
285.0,995,633.162979
185.0,703,637.829573
145.0,574,642.802807
275.0,711,647.521495
190.0,779,653.033946
410.0,1238,662.491222
250.0,795,668.916955
420.0,939,675.507861
210.0,521,679.651718
220.0,816,685.814001
160.0,394,688.308994
205.0,953,695.922976
425.0,1028,703.046153
220.0,700,708.828215
205.0,664,713.464871
485.0,1369,724.145677
135.0,702,728.94384
120.0,628,734.355563
