#{"t_start": 1779568676.4346786, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
30.0,325,6.65369
105.0,480,9.50456
50.0,282,11.061088
240.0,684,16.656375
110.0,490,19.646945
45.0,378,22.016018
80.0,351,24.177442
80.0,411,27.692484
175.0,627,31.674783
70.0,502,34.910524
480.0,781,41.0609
100.0,520,44.351734
60.0,297,46.081076
190.0,729,51.448588
20.0,296,53.715393
215.0,943,59.634578
325.0,623,63.872226
120.0,505,67.689002
80.0,528,70.907889
150.0,595,74.438222
390.0,966,81.615109
355.0,927,87.543025
305.0,959,94.789864
125.0,579,98.216641
80.0,404,100.735021
35.0,298,102.927119
130.0,649,107.450654
290.0,509,110.48262
180.0,486,113.59327
205.0,708,119.114093
105.0,511,122.208816
30.0,260,123.759887
120.0,569,127.740518
165.0,565,132.189398
140.0,531,135.510313
110.0,478,138.527106
80.0,475,142.54784
145.0,511,145.729677
125.0,460,148.518033
80.0,642,152.419178
80.0,330,155.604397
240.0,597,159.194022
50.0,295,160.772371
60.0,295,162.469007
195.0,668,167.578483
195.0,659,171.912903
95.0,434,174.58636
75.0,466,177.43399
10.0,257,179.181947
135.0,672,184.264853
130.0,490,187.292381
185.0,708,192.147545
195.0,712,197.416201
90.0,501,200.463901
125.0,502,203.593621
110.0,423,207.268246
180.0,636,211.269155
105.0,561,214.836403
160.0,481,218.096412
20.0,439,221.464135
255.0,952,227.673198
345.0,603,232.698973
205.0,567,236.281914
110.0,481,239.234496
90.0,289,240.910386
30.0,308,242.667565
80.0,578,247.451607
105.0,479,250.409411
135.0,612,254.020502
105.0,734,259.879958
270.0,751,264.708789
30.0,337,266.730021
125.0,545,271.286276
225.0,689,275.742985
120.0,524,279.145567
80.0,319,280.970134
45.0,372,284.438605
50.0,269,286.130689
105.0,399,288.471521
45.0,398,291.048329
100.0,491,293.96845
115.0,460,298.0363
140.0,513,301.102396
45.0,273,306.668536
45.0,265,308.908562
85.0,535,312.580876
265.0,878,318.245377
140.0,755,324.304107
30.0,298,326.080662
260.0,563,329.598542
100.0,524,332.87285
130.0,620,337.845824
80.0,387,340.137705
80.0,519,343.290025
100.0,492,346.885472
120.0,482,350.402369
80.0,359,352.586083
235.0,849,358.058079
90.0,492,362.230369
95.0,488,365.228657
90.0,285,366.903717
435.0,623,370.806125
395.0,727,376.432251
