#{"t_start": 1779568676.1233144, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
120.0,429,7.633979
225.0,759,12.607287
190.0,741,18.161736
40.0,426,20.660461
190.0,687,25.50816
245.0,766,31.180402
110.0,416,33.779684
20.0,297,35.526985
130.0,479,39.15829
85.0,515,42.833553
255.0,773,48.037246
30.0,427,50.889333
110.0,504,54.933005
155.0,496,57.994795
60.0,378,60.12657
195.0,694,65.232355
170.0,650,69.660701
70.0,466,72.420724
140.0,604,76.454713
15.0,315,79.173261
80.0,395,81.449268
265.0,948,87.368965
25.0,252,88.734865
120.0,520,92.964145
250.0,710,97.359786
110.0,501,100.472865
85.0,557,105.031609
250.0,870,110.585639
140.0,527,114.030535
30.0,397,117.45634
135.0,484,120.540133
95.0,597,124.312322
50.0,351,126.457963
205.0,748,132.275993
185.0,683,136.53693
75.0,362,138.816308
35.0,363,141.639615
360.0,754,146.832656
60.0,373,149.033379
375.0,715,153.865564
115.0,677,158.830049
135.0,545,162.180143
75.0,444,164.994754
185.0,578,169.704862
200.0,581,173.160308
80.0,314,174.964997
125.0,568,178.544339
60.0,392,182.133069
75.0,382,184.455566
35.0,299,186.410167
35.0,348,188.434828
305.0,830,194.779148
115.0,433,197.444875
165.0,626,201.473017
105.0,535,205.17988
100.0,403,208.525961
415.0,868,214.13446
230.0,755,219.934502
75.0,469,222.965435
85.0,428,225.404438
75.0,318,227.192831
30.0,377,229.504577
155.0,485,233.590976
155.0,484,236.67607
55.0,518,239.896282
110.0,383,242.164905
165.0,592,247.059192
185.0,806,252.062973
50.0,450,254.734878
200.0,610,259.630364
330.0,651,263.648697
45.0,376,265.975552
140.0,512,269.662048
130.0,464,273.214622
225.0,674,277.443856
155.0,626,281.463315
60.0,367,284.848343
60.0,343,286.935331
15.0,348,289.061118
75.0,389,291.496152
210.0,884,298.305329
165.0,599,301.959635
140.0,641,311.126065
245.0,659,315.370649
80.0,479,318.341448
85.0,377,321.066041
110.0,480,324.808695
110.0,495,327.777812
70.0,274,329.378732
125.0,425,331.984044
160.0,678,337.279605
170.0,663,341.443506
120.0,537,344.657156
140.0,539,349.192186
10.0,233,350.49012
55.0,311,352.387152
50.0,301,354.129423
105.0,478,357.012392
110.0,513,361.171163
75.0,519,364.489968
35.0,397,366.824929
105.0,507,369.889398
65.0,612,374.761673
380.0,550,378.146101
35.0,485,381.225574
0.0,693,387.370322
50.0,926,393.767268
300.0,1127,402.486942
75.0,698,407.16906
105.0,948,415.005132
255.0,705,419.954392
130.0,392,422.522118
75.0,500,427.012779
460.0,1153,434.991913
365.0,1209,444.4808
65.0,511,448.144774
320.0,930,455.666255
80.0,298,457.524771
280.0,968,465.492792
115.0,498,468.718683
260.0,827,474.782261
395.0,853,481.708662
535.0,1205,491.074679
110.0,512,494.35716
135.0,514,497.901247
105.0,636,503.328126
185.0,695,508.069413
105.0,503,511.412101
200.0,578,516.278623
165.0,942,522.9915
150.0,516,526.988865
125.0,525,531.074075
185.0,609,535.311352
45.0,385,537.75815
445.0,858,544.905226
150.0,504,548.221099
35.0,461,551.373281
145.0,528,555.944655
105.0,377,558.415601
120.0,492,561.558331
175.0,1122,570.531184
245.0,785,575.962268
210.0,782,582.325306
240.0,739,587.504882
585.0,1432,598.972122
295.0,774,605.639102
300.0,768,610.906808
110.0,597,614.975856
160.0,524,619.719907
105.0,492,626.530207
130.0,498,630.594292
180.0,614,634.84663
190.0,766,640.037942
200.0,782,646.521656
285.0,1421,657.293026
325.0,922,663.645782
210.0,619,668.561921
305.0,861,674.755196
115.0,509,678.228967
120.0,542,683.055036
480.0,1058,690.529602
125.0,469,694.071635
115.0,357,696.856605
280.0,836,702.497079
145.0,513,706.189143
245.0,706,711.794984
160.0,631,716.089001
105.0,392,718.854672
540.0,959,726.370326
185.0,609,730.4628
195.0,649,735.96166
215.0,512,739.304539
215.0,482,742.377065
305.0,608,747.617138
130.0,495,750.910519
125.0,457,754.022096
395.0,764,760.321261
200.0,607,764.471352
215.0,565,768.339432
210.0,763,774.728816
220.0,1081,782.251199
225.0,470,786.442255
215.0,708,791.213522
75.0,266,792.74588
105.0,373,795.226962
260.0,681,800.803283
290.0,698,805.37862
315.0,799,812.046892
105.0,518,815.527008
485.0,1295,825.3028
165.0,802,830.788194
235.0,594,835.773294
195.0,489,839.079589
330.0,835,844.916782
50.0,483,849.205302
170.0,534,852.533635
350.0,724,857.223596
210.0,1346,867.769504
460.0,806,874.193567
180.0,614,878.519801
165.0,675,882.960333
105.0,421,886.635881
210.0,1191,895.130295
265.0,605,900.303299
105.0,289,901.949462
335.0,753,907.063276
105.0,383,909.452399
275.0,750,915.504803
210.0,645,919.684765
155.0,482,922.864833
275.0,886,929.777976
925.0,1469,940.728268
140.0,486,947.414782
75.0,266,949.501881
80.0,469,953.258101
475.0,1012,960.371946
210.0,646,965.829809
320.0,966,972.408982
155.0,459,976.34018
220.0,611,980.511899
115.0,781,985.67481
320.0,883,992.699724
85.0,396,995.188911
390.0,990,1002.888106
140.0,494,1006.192164
745.0,927,1012.408717
125.0,485,1016.7841
170.0,718,1021.702764
105.0,474,1024.724243
205.0,537,1029.339542
125.0,439,1032.102995
180.0,502,1035.416346
440.0,918,1042.767724
170.0,487,1046.036786
250.0,862,1052.213014
105.0,273,1054.613914
130.0,623,1058.831279
230.0,608,1062.920563
155.0,572,1067.740738
190.0,522,1070.974124
330.0,1103,1079.782981
130.0,488,1082.772148
405.0,1179,1091.845732
65.0,435,1094.939085
195.0,637,1099.125673
210.0,638,1103.902931
115.0,745,1109.567846
185.0,493,1112.767104
400.0,783,1119.236964
370.0,984,1126.03244
210.0,650,1131.576057
230.0,484,1134.726271
470.0,1101,1143.643441
130.0,506,1147.016729
275.0,891,1152.903989
270.0,538,1157.674489
110.0,498,1160.966937
175.0,711,1165.737198
255.0,601,1170.938914
245.0,823,1176.720214
195.0,578,1181.317511
115.0,460,1184.681773
365.0,727,1189.555601
580.0,832,1196.374814
155.0,548,1200.001472
125.0,379,1202.374069
190.0,981,1210.552591
335.0,614,1214.45181
425.0,952,1221.95279
210.0,794,1227.316696
430.0,687,1232.814417
260.0,614,1237.139863
240.0,907,1243.759089
230.0,614,1248.727272
135.0,500,1251.957043
335.0,749,1257.806593
200.0,642,1265.472325
110.0,469,1268.645233
160.0,606,1273.908848
180.0,527,1277.454927
90.0,283,1279.052742
440.0,678,1284.683498
250.0,632,1288.943981
300.0,831,1294.626304
155.0,770,1301.106
165.0,379,1303.467643
435.0,588,1307.269487
285.0,705,1313.118836
140.0,487,1316.277266
120.0,490,1319.541441
210.0,672,1325.222697
425.0,1151,1333.088298
395.0,937,1340.669798
495.0,752,1345.525512
170.0,607,1350.74258
240.0,803,1356.021412
330.0,878,1363.147414
220.0,488,1366.286492
220.0,778,1371.540432
25.0,512,1376.204274
235.0,669,1380.725293
170.0,750,1386.520117
165.0,484,1390.01377
230.0,636,1394.293702
105.0,276,1396.023482
105.0,525,1400.59969
545.0,896,1406.712775
135.0,508,1410.106127
230.0,816,1416.769767
135.0,372,1419.233109
235.0,539,1422.941433
135.0,524,1427.205521
240.0,781,1432.42831
165.0,698,1438.428403
735.0,1111,1445.82044
265.0,674,1451.611189
305.0,742,1456.658675
200.0,647,1461.054654
270.0,820,1467.755244
110.0,528,1471.330518
180.0,620,1476.18169
200.0,536,1479.94618
155.0,899,1486.011128
215.0,1181,1495.018867
165.0,487,1498.034715
15.0,388,1501.091187
210.0,619,1505.7307
395.0,828,1511.24412
400.0,780,1517.785819
330.0,731,1522.565074
170.0,368,1524.812393
175.0,635,1530.006877
440.0,1047,1537.224428
450.0,775,1543.602578
270.0,816,1549.131807
140.0,475,1553.315275
280.0,745,1558.542358
150.0,502,1561.955516
170.0,949,1569.655355
125.0,459,1572.735194
590.0,767,1578.933383
115.0,424,1585.631979
145.0,493,1588.932908
740.0,938,1596.53204
210.0,472,1599.656337
525.0,972,1607.473694
410.0,644,1611.789302
245.0,852,1618.729459
85.0,615,1622.849653
210.0,635,1627.072669
170.0,487,1631.358024
105.0,295,1633.192757
205.0,593,1637.072801
225.0,492,1640.362976
230.0,567,1645.044711
225.0,969,1651.465519
125.0,491,1655.334825
185.0,617,1659.910748
605.0,1046,1668.054954
290.0,746,1673.592389
125.0,430,1676.407243
255.0,691,1682.342323
145.0,587,1686.411928
375.0,1057,1694.959044
460.0,1211,1703.41618
280.0,832,1710.384291
180.0,472,1713.569144
90.0,497,1716.875061
275.0,869,1724.245253
190.0,653,1728.5945
270.0,646,1734.294475
180.0,706,1739.022217
