#{"t_start": 1779567556.6420124, "env_id": "LunarLander-v3"}
r,l,t
-144.710926,126,0.075729
-119.873199,78,0.114923
-185.423114,64,0.149836
-378.536317,103,0.198112
-94.028037,74,0.234508
-134.417081,82,0.272439
-69.770095,69,0.305834
-80.345992,66,0.33645
-98.433043,99,0.384284
-128.72135,86,0.429377
-106.93548,63,0.460422
-210.399972,123,0.742333
-345.469173,114,0.795942
-188.179925,101,0.844045
-108.854015,84,0.894166
-143.561831,106,0.944124
-328.349853,101,0.99157
-233.497925,94,1.037298
-188.742103,87,1.078817
-132.002716,81,1.117463
-95.5962,77,1.153666
-107.226795,64,1.186016
-352.99857,100,1.234926
-9.979404,76,1.477954
-80.675445,68,1.510308
-268.951808,101,1.55885
-142.379117,66,1.591707
-139.103522,62,1.622975
-121.262948,85,1.661889
-102.787591,78,1.703007
-109.58248,64,1.743268
-83.870256,77,1.777571
-123.964708,67,1.808611
-352.156189,106,1.86334
-366.198285,101,1.90893
-116.741515,80,2.159484
-216.854184,131,2.224164
-206.486474,101,2.273569
-106.859625,68,2.309039
-107.180385,66,2.346299
-118.752136,74,2.382339
-114.376755,99,2.430796
-95.215107,87,2.470699
-99.852651,117,2.530478
-250.471422,79,2.570216
-291.793731,76,2.608463
-97.921321,70,2.645231
-145.790774,99,2.930289
-231.17871,121,2.991691
-69.062964,75,3.029702
-67.254303,71,3.061841
-125.68071,76,3.098907
-119.379639,74,3.139549
-96.546061,71,3.17329
-52.62882,116,3.229136
-230.113468,95,3.275599
-137.264343,120,3.333143
-279.788111,129,3.398077
-300.851847,90,3.654331
-86.215201,69,3.687785
-109.290153,75,3.726705
-122.318654,63,3.757439
-132.595602,58,3.785725
-95.280189,115,3.839909
-201.354129,94,3.884609
-149.904558,75,3.920311
-120.30269,78,3.959577
-224.379863,130,4.017103
-169.850837,82,4.055064
-136.117994,122,4.11238
-78.832173,81,4.380382
-105.875531,98,4.421527
-315.999811,122,4.479652
-249.867488,69,4.512144
-109.681395,81,4.555659
-132.568998,122,4.612526
-132.536038,90,4.663288
-75.267134,69,4.696654
-345.418536,116,4.755586
-72.542052,81,4.794113
-463.995591,91,4.839572
-124.479265,128,5.132113
-121.448217,87,5.175925
-237.814152,69,5.212828
108.979625,1000,5.929902
-55.533091,120,5.987937
-85.346489,109,6.040717
-126.849366,74,6.07678
-201.629743,108,6.124826
-359.624177,162,6.204228
-118.462643,112,6.256027
-341.942449,98,6.562057
-110.344571,65,6.592849
-78.320953,82,6.635248
-353.300746,110,6.684836
-190.097747,70,6.721665
-137.279249,106,6.770889
-101.084063,59,6.799754
-111.758793,113,6.855872
-141.819347,81,6.89339
-59.685811,72,6.936824
-143.325146,77,6.975937
-64.494091,86,7.019886
-302.883078,105,7.314477
-155.138191,90,7.360214
-158.165158,123,7.418951
-366.998006,126,7.477542
-94.308962,89,7.523143
-273.226048,99,7.568684
-110.704922,98,7.617782
-237.509173,90,7.661759
-121.76724,97,7.711203
-263.870446,99,7.760572
-148.211502,84,7.807676
-377.095401,94,8.070649
-82.261988,77,8.110763
-81.733821,64,8.151294
-59.783982,69,8.188852
-47.762583,86,8.235076
-80.84576,62,8.269789
-163.248883,98,8.312387
-235.285346,78,8.350366
-233.951431,113,8.404267
-315.845198,106,8.453818
-201.869302,68,8.486909
-92.64906,91,8.530122
-65.807719,66,8.77365
-80.190778,86,8.815448
-104.540805,87,8.857406
-246.013212,119,8.913235
-97.447139,83,8.957292
-190.070558,114,9.009831
-108.043239,98,9.056715
-171.003956,119,9.112016
-172.92184,128,9.175575
-358.056671,106,9.22506
-137.073119,85,9.495088
-474.818315,88,9.545044
-188.866327,111,9.605738
-116.898989,76,9.64991
-72.895809,75,9.694708
-157.856331,82,9.738654
-136.789836,87,9.780547
-161.572298,99,9.830841
-335.174977,65,9.860115
-110.964633,86,9.901687
-137.87066,107,9.952428
-383.189635,160,10.295039
-245.020807,68,10.331356
-18.068734,107,10.382629
-116.648559,86,10.427324
-119.785573,92,10.472357
-384.280238,91,10.516851
-105.879791,69,10.54656
-351.896464,98,10.591714
-69.674265,118,10.656777
-167.515744,70,10.687968
-97.012346,86,10.732504
-101.691767,65,10.762843
-180.265457,131,11.054019
-40.645136,74,11.091681
-88.992732,89,11.136431
-270.710303,74,11.178351
-126.38511,76,11.213068
-125.452358,101,11.263415
-207.526897,124,11.325788
-241.465649,95,11.374738
-36.74546,84,11.413565
-117.668841,87,11.454342
-320.591824,109,11.504999
-297.964856,97,11.782344
-133.32404,109,11.848636
-185.069216,103,11.902598
-179.445536,129,11.960724
-227.212558,124,12.02244
-102.848497,124,12.082675
-117.043109,104,12.136528
-133.547477,110,12.189834
-93.399622,100,12.240885
-163.203947,99,12.511025
-106.963967,86,12.552127
-207.8301,96,12.598017
-348.370125,87,12.646231
-72.515329,66,12.678923
-267.126498,94,12.728777
-359.913013,121,12.786541
-239.853654,68,12.821101
