#{"t_start": 1779567271.061774, "env_id": "LunarLander-v3"}
r,l,t
-285.696752,108,0.513849
-259.840661,131,1.063025
-417.551668,98,1.437643
-140.465207,100,1.808837
-127.648532,77,2.112832
-81.338532,65,2.366456
-200.200266,127,2.843963
-256.045381,125,3.33065
-183.542253,113,3.896596
-85.238206,66,4.200128
-30.635478,79,4.546865
-85.279804,121,5.123121
-65.017252,98,5.525453
-44.454961,133,6.100543
-46.150941,99,6.504746
-110.123279,65,6.804109
-107.959747,96,7.229312
-80.415867,129,7.833278
-55.299432,90,8.257489
-106.300081,97,8.74216
-135.351453,156,9.439122
-29.519671,184,10.160345
-93.519199,142,10.804751
-27.933101,184,11.619957
-56.13709,162,12.298259
13.769494,224,13.201771
-57.194897,159,13.896995
-30.386987,269,15.089701
-56.254747,146,15.757391
-32.961445,121,16.238155
-6.796138,112,16.730065
-9.688307,396,18.575086
-129.92627,715,21.571637
27.469583,1000,26.131888
-110.759867,374,28.203394
-75.982219,221,29.404263
224.09037,649,32.893832
167.569229,941,37.049205
-146.787352,415,38.830872
-8.31051,1000,43.257007
15.822545,1000,47.230426
207.825498,558,49.391305
250.273343,668,52.301093
-56.106372,289,53.449618
-12.834959,1000,57.47687
178.737997,795,60.61271
129.472321,1000,64.538979
265.79449,484,66.525331
212.450315,702,69.431335
64.98732,1000,73.952463
224.414089,823,77.897583
74.597586,1000,82.126841
222.314466,759,85.214783
213.63536,806,88.573568
4.649821,1000,92.853571
154.483593,958,96.8101
239.76426,785,99.966017
29.077025,1000,103.888042
223.06712,651,106.508479
183.807189,970,110.479339
133.949937,1000,114.940286
203.253422,892,118.904706
172.382006,916,122.795762
265.554485,432,124.625594
202.271248,914,128.577692
221.440676,722,131.507967
210.286719,768,134.659461
-39.793169,1000,138.73866
111.995783,1000,142.98789
233.239347,379,144.545541
279.401215,402,146.189894
228.495297,618,149.293458
273.78502,334,150.683559
256.321428,590,153.419161
237.757129,384,155.125263
230.027514,410,156.936872
188.76886,555,159.242711
252.08668,704,162.527049
105.622477,1000,166.62767
227.026385,471,168.602123
259.148643,409,170.243631
229.64162,645,172.848883
123.914525,1000,176.779065
277.095538,506,178.834814
274.64906,288,180.181811
235.047214,294,181.506907
208.093873,797,184.754143
8.306204,111,185.16316
221.931444,989,189.060868
-2.810319,317,190.295365
153.784329,1000,194.112803
37.533358,188,194.886603
-40.222058,1000,198.736336
223.434502,411,200.322441
8.147191,175,201.004845
215.343721,322,202.304752
183.48438,635,205.115144
-22.000977,134,205.658882
99.570915,1000,209.923031
