#{"t_start": 1779572699.3229716, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
125.0,380,5.226106
70.0,367,8.837575
195.0,781,14.509015
60.0,363,17.211006
140.0,504,21.805167
100.0,442,25.028892
135.0,591,29.273186
160.0,481,33.194804
60.0,276,35.501855
50.0,310,37.541858
65.0,368,40.24389
110.0,491,43.736909
155.0,556,48.743829
425.0,752,54.267781
385.0,609,59.84994
90.0,433,63.011984
450.0,928,70.604218
50.0,265,72.769179
550.0,1093,80.908736
105.0,478,85.449348
205.0,762,91.311756
115.0,490,95.239768
60.0,394,98.6836
20.0,315,101.042413
215.0,677,105.843475
415.0,649,111.488508
120.0,441,114.763362
185.0,601,119.256089
145.0,515,124.042878
55.0,521,127.857699
20.0,317,129.838237
345.0,753,136.45005
95.0,503,140.182305
75.0,363,142.459433
70.0,539,147.168498
15.0,320,149.787548
60.0,529,153.62007
330.0,849,160.771464
135.0,501,164.282877
80.0,422,167.251438
265.0,653,173.082999
120.0,551,177.001601
50.0,459,180.443974
70.0,456,184.443268
45.0,247,186.331979
85.0,424,189.369666
75.0,484,192.906908
280.0,948,200.962245
20.0,270,202.643107
225.0,790,208.254801
85.0,381,211.982755
440.0,648,216.790969
90.0,479,220.287258
150.0,501,224.73089
60.0,289,226.435185
65.0,296,228.668303
200.0,648,233.423772
95.0,392,237.116313
65.0,377,239.557065
195.0,556,243.525402
110.0,597,249.144959
80.0,445,251.984566
230.0,678,257.335983
170.0,485,261.637573
55.0,386,264.483925
30.0,458,267.745593
175.0,720,273.930385
355.0,798,279.985302
165.0,520,283.818795
210.0,679,289.770147
335.0,766,295.54097
80.0,285,298.086611
305.0,872,304.768929
60.0,278,306.720227
80.0,387,309.399269
65.0,363,312.583443
235.0,576,316.785855
30.0,264,318.24814
90.0,283,320.259276
80.0,486,324.513103
340.0,782,330.393039
45.0,250,332.088358
50.0,370,334.734995
30.0,327,337.862483
60.0,374,340.15828
355.0,706,349.506571
110.0,391,351.999783
105.0,484,355.565919
285.0,661,361.055804
195.0,569,365.397379
100.0,421,368.443692
460.0,683,374.338213
120.0,414,377.284418
195.0,723,382.497569
100.0,490,387.121692
135.0,398,389.958356
100.0,558,394.210173
50.0,410,397.364725
390.0,809,403.851749
70.0,456,407.10644
50.0,281,408.706992
375.0,770,415.56118
160.0,513,419.122654
205.0,546,423.705571
90.0,371,426.50785
60.0,568,430.695117
285.0,481,433.997274
45.0,431,438.025387
70.0,427,441.24317
160.0,540,445.227006
215.0,644,450.838897
160.0,458,454.213225
250.0,609,458.545552
210.0,923,465.971631
75.0,308,468.062497
80.0,390,470.710162
255.0,728,477.011976
200.0,538,480.822803
85.0,387,483.515794
95.0,384,486.767402
290.0,803,493.189769
305.0,691,498.715332
365.0,1023,506.789128
200.0,543,511.041832
150.0,353,513.876594
160.0,703,519.400547
140.0,426,522.204336
260.0,693,528.476825
275.0,600,532.925468
215.0,683,538.685028
320.0,593,543.058
160.0,567,547.01013
185.0,552,551.837013
365.0,821,558.389898
205.0,688,564.591268
255.0,789,570.526043
370.0,794,577.544515
290.0,584,581.812847
265.0,563,585.944694
160.0,720,592.232455
105.0,392,595.063583
290.0,931,603.343583
135.0,496,607.16353
355.0,861,614.643206
180.0,518,618.41363
235.0,634,623.014273
110.0,408,626.764231
115.0,525,630.494111
205.0,690,635.323313
180.0,485,639.748613
425.0,670,644.474402
170.0,601,648.66031
245.0,526,653.423251
565.0,570,657.502677
85.0,292,659.580047
145.0,518,663.759375
225.0,600,668.563188
320.0,760,674.042676
425.0,786,680.797898
275.0,624,685.342566
285.0,532,690.095049
730.0,1022,703.183244
250.0,569,707.252443
295.0,523,710.920147
205.0,587,716.059905
180.0,400,718.922721
65.0,320,721.141896
440.0,594,725.404113
50.0,246,727.753493
725.0,917,734.504959
745.0,1085,743.368094
370.0,768,748.670231
210.0,468,752.785383
530.0,739,757.925198
450.0,1002,766.380156
160.0,466,769.610653
690.0,916,776.716254
600.0,957,784.406649
445.0,891,791.724387
190.0,516,795.306636
435.0,689,800.227435
155.0,372,803.932416
300.0,704,808.978344
225.0,634,813.900927
265.0,632,819.178239
195.0,494,822.670605
555.0,972,830.396958
415.0,740,835.73896
160.0,685,841.592757
305.0,613,846.028648
440.0,663,850.686932
150.0,535,855.366272
410.0,908,861.983237
240.0,588,866.971537
505.0,728,872.155217
135.0,522,875.879571
215.0,502,880.338686
730.0,861,886.735323
635.0,1010,894.923137
320.0,624,899.171599
270.0,823,905.953544
415.0,672,910.813188
255.0,485,914.245523
615.0,853,921.415508
30.0,291,923.066588
415.0,939,930.856676
250.0,564,934.876361
335.0,738,939.911481
970.0,976,947.800699
485.0,645,952.440867
160.0,467,956.783793
355.0,654,961.418135
505.0,592,965.781008
450.0,874,972.861622
240.0,701,977.640427
295.0,677,983.707689
495.0,571,987.570844
305.0,649,993.122549
425.0,1089,1001.185147
255.0,505,1005.450199
220.0,499,1009.123304
150.0,484,1012.49075
200.0,512,1015.776953
285.0,621,1021.338214
210.0,487,1024.655134
705.0,1351,1038.916137
425.0,747,1045.204426
540.0,728,1050.696907
355.0,682,1056.384334
665.0,931,1063.10521
270.0,541,1067.299412
305.0,687,1072.53058
285.0,643,1076.923649
590.0,733,1082.888453
260.0,676,1087.769948
40.0,338,1089.753096
310.0,820,1096.590289
580.0,818,1102.024216
495.0,864,1109.024651
335.0,777,1114.326004
370.0,664,1119.763669
360.0,619,1124.282574
45.0,286,1125.851197
695.0,1007,1133.898329
235.0,618,1138.143471
70.0,292,1139.943146
225.0,582,1144.741157
90.0,389,1147.315879
545.0,688,1151.85386
250.0,599,1156.739197
190.0,530,1160.332119
465.0,947,1166.871409
390.0,678,1172.300833
590.0,588,1176.48155
450.0,878,1183.222882
195.0,551,1186.915853
220.0,570,1190.744622
370.0,867,1197.739164
75.0,393,1200.090558
455.0,1052,1208.501629
445.0,747,1214.144907
545.0,842,1220.985996
240.0,723,1226.181007
265.0,648,1231.38733
260.0,609,1235.977569
530.0,975,1243.043209
335.0,777,1248.945971
75.0,288,1250.751171
270.0,595,1254.710692
370.0,628,1260.268616
330.0,653,1264.68021
545.0,944,1272.335656
715.0,929,1279.049957
405.0,851,1285.837258
140.0,506,1289.440299
270.0,775,1295.795812
175.0,504,1299.189525
380.0,787,1304.795793
415.0,810,1311.342916
395.0,1012,1318.898837
220.0,415,1322.330233
290.0,517,1325.752281
670.0,832,1331.855223
80.0,285,1334.441433
295.0,583,1338.302846
100.0,356,1340.541575
420.0,829,1347.341117
400.0,777,1358.208683
305.0,567,1362.105637
95.0,359,1364.363167
375.0,808,1371.020859
265.0,560,1374.822378
535.0,817,1380.337383
605.0,1085,1388.663534
335.0,696,1393.425524
665.0,903,1400.63931
525.0,1094,1409.105892
480.0,847,1414.958061
425.0,1023,1423.146136
185.0,592,1427.076259
440.0,978,1434.665394
710.0,1153,1442.94586
610.0,1117,1451.56039
370.0,716,1456.42206
520.0,961,1464.127963
445.0,926,1471.031687
630.0,942,1477.815134
780.0,991,1485.420961
320.0,798,1490.968723
420.0,876,1497.805182
490.0,823,1503.579025
175.0,403,1506.038037
530.0,682,1511.875081
360.0,750,1516.800885
240.0,601,1521.968517
430.0,711,1526.933932
330.0,646,1531.669008
585.0,794,1537.973345
190.0,603,1541.974997
230.0,441,1545.222634
825.0,836,1551.344736
180.0,626,1555.687391
325.0,695,1561.308148
600.0,998,1568.095643
590.0,691,1573.468014
575.0,876,1579.375062
420.0,955,1586.546283
265.0,752,1591.862637
365.0,662,1597.291025
290.0,687,1601.832935
400.0,810,1608.04152
190.0,601,1612.769649
490.0,757,1618.054938
195.0,564,1622.862172
465.0,883,1628.819375
245.0,616,1633.388963
495.0,968,1640.694307
575.0,987,1648.848023
460.0,735,1653.713706
300.0,657,1658.248776
345.0,721,1663.798281
435.0,879,1675.323064
495.0,903,1681.611523
400.0,704,1687.176281
280.0,631,1691.343947
260.0,581,1695.309472
365.0,856,1702.078187
345.0,794,1707.314544
425.0,869,1714.189729
670.0,828,1720.121018
410.0,799,1726.470956
390.0,851,1732.621007
455.0,1000,1740.446373
175.0,507,1743.902094
600.0,955,1751.421749
225.0,547,1755.049584
335.0,751,1761.392005
430.0,788,1766.658064
305.0,823,1773.441335
745.0,1007,1780.18521
260.0,884,1787.199992
405.0,779,1792.237616
345.0,709,1798.260355
60.0,325,1800.199689
255.0,533,1803.85988
410.0,818,1810.441752
430.0,716,1815.292677
