#{"t_start": 1779572698.8340528, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
450.0,712,1274.908401
370.0,650,1279.517578
300.0,604,1284.665728
515.0,644,1288.953642
570.0,857,1296.025279
375.0,676,1301.087349
440.0,886,1307.577106
280.0,654,1312.457763
355.0,693,1317.584884
625.0,802,1323.831317
550.0,1087,1331.6537
430.0,795,1338.155257
115.0,474,1341.069042
480.0,771,1347.481005
270.0,554,1351.311593
505.0,773,1362.212602
545.0,1046,1369.84272
430.0,966,1377.330882
380.0,795,1383.7073
265.0,633,1388.116595
600.0,935,1394.628716
420.0,827,1400.977879
240.0,614,1405.070772
720.0,1183,1414.169368
385.0,780,1419.927438
345.0,831,1426.182434
225.0,668,1430.534469
330.0,605,1436.073779
325.0,747,1441.085934
560.0,811,1447.473644
400.0,808,1453.135658
720.0,1413,1464.290592
555.0,799,1469.790906
775.0,1006,1477.620579
220.0,546,1481.12872
325.0,633,1486.135038
375.0,645,1490.375193
115.0,302,1492.422762
410.0,792,1498.672024
175.0,497,1501.97543
470.0,1035,1510.280256
545.0,885,1516.566975
390.0,790,1522.999438
255.0,612,1527.280392
175.0,563,1531.167742
550.0,1159,1540.443391
565.0,879,1547.363104
355.0,685,1551.812255
525.0,867,1558.085806
520.0,1065,1566.185554
515.0,923,1573.271092
400.0,595,1577.220514
475.0,810,1582.409804
385.0,690,1588.134294
120.0,381,1590.345276
220.0,548,1593.932435
425.0,970,1601.655111
305.0,620,1605.668047
245.0,518,1610.32295
285.0,633,1614.629673
320.0,739,1619.817348
395.0,826,1626.223495
775.0,982,1633.104305
425.0,856,1639.72433
295.0,705,1644.882045
460.0,864,1651.788591
375.0,834,1657.535946
245.0,566,1662.208613
455.0,832,1667.729054
540.0,708,1678.253897
720.0,1066,1686.552301
355.0,714,1691.359319
520.0,891,1698.629162
410.0,580,1702.32461
295.0,693,1706.845824
405.0,726,1712.445708
405.0,760,1717.708002
225.0,619,1722.808539
480.0,965,1729.816829
415.0,731,1735.689899
325.0,626,1739.920008
800.0,961,1746.792683
310.0,839,1753.410214
500.0,810,1758.780313
