#{"t_start": 1779572698.9966054, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
135.0,527,6.766033
140.0,470,11.019483
55.0,256,12.746039
65.0,300,14.638646
345.0,699,20.156122
115.0,510,24.472696
295.0,820,30.639899
35.0,395,34.471323
140.0,647,39.221307
120.0,520,42.927356
60.0,433,46.436271
355.0,612,51.189351
190.0,639,56.12281
385.0,772,62.904791
70.0,403,65.83566
185.0,504,69.41622
50.0,380,72.871205
20.0,291,74.848597
35.0,400,77.291183
120.0,448,80.352559
295.0,634,85.950128
90.0,406,88.870959
70.0,388,91.607796
35.0,333,93.735291
120.0,422,97.837986
20.0,297,99.677594
95.0,387,102.626982
335.0,695,107.573267
110.0,524,112.156294
135.0,483,115.692359
65.0,405,118.687608
80.0,384,121.873978
55.0,308,124.442893
110.0,475,127.904252
20.0,375,130.314013
165.0,622,135.999585
225.0,586,140.144751
340.0,592,144.441784
40.0,296,146.713504
160.0,654,152.050333
205.0,673,157.146185
45.0,377,160.425003
65.0,519,164.247619
205.0,848,170.658561
60.0,287,173.446003
75.0,339,175.929236
285.0,580,180.061089
135.0,424,183.236967
60.0,360,186.578595
90.0,507,190.294553
160.0,810,196.569597
395.0,634,201.992772
85.0,359,204.256271
115.0,687,209.763045
150.0,513,213.90604
335.0,557,217.941864
365.0,709,224.36074
355.0,894,230.970021
80.0,288,233.04021
290.0,792,239.505246
155.0,468,242.761864
240.0,726,248.915151
300.0,753,254.736305
440.0,884,262.457408
80.0,366,264.891521
290.0,981,272.748751
245.0,677,278.287525
225.0,676,283.279643
220.0,733,289.817781
30.0,233,291.283911
85.0,543,295.306515
190.0,651,300.941824
95.0,520,304.805678
40.0,385,307.521805
30.0,400,311.090714
185.0,432,314.202012
80.0,368,316.936438
165.0,488,320.369136
120.0,620,325.630531
150.0,430,328.714783
445.0,652,333.487253
45.0,405,337.492501
245.0,583,341.732896
35.0,258,343.258533
140.0,498,350.900719
165.0,525,354.757632
85.0,264,356.367713
265.0,643,362.240776
140.0,439,364.996877
10.0,248,366.797948
345.0,735,372.180925
170.0,602,377.46523
180.0,513,381.341389
225.0,517,385.210255
230.0,654,390.915061
65.0,316,393.373291
680.0,1261,403.743973
150.0,527,407.514485
370.0,689,413.480685
115.0,435,416.60397
230.0,555,420.478331
70.0,464,424.791144
145.0,508,428.530103
230.0,671,433.25799
20.0,320,435.469042
75.0,370,438.824022
150.0,502,442.551886
255.0,556,446.610245
145.0,474,450.882455
40.0,246,452.540142
340.0,919,459.290929
220.0,609,464.444002
255.0,882,471.148913
230.0,632,476.619939
200.0,611,480.977919
105.0,495,484.400661
250.0,659,490.297019
315.0,574,494.427382
130.0,498,498.032202
265.0,692,503.956839
265.0,706,508.973623
180.0,742,515.517312
255.0,710,520.74076
445.0,965,528.901503
200.0,487,532.326883
295.0,623,537.321313
145.0,504,541.477933
120.0,397,543.98767
120.0,412,546.94227
575.0,766,553.40442
375.0,470,556.843409
275.0,715,563.099613
90.0,372,565.882869
35.0,302,568.117126
20.0,268,569.805856
345.0,778,576.640242
350.0,733,581.925923
80.0,417,585.076269
305.0,734,591.614614
110.0,484,595.219621
145.0,429,598.43428
285.0,507,603.214234
170.0,513,606.675228
290.0,629,611.739768
290.0,629,617.359021
60.0,259,618.833597
680.0,847,625.437991
145.0,437,629.018552
205.0,517,632.762901
255.0,590,636.931557
180.0,502,641.477192
355.0,659,646.050004
575.0,797,652.975949
185.0,492,656.433952
380.0,665,661.327267
170.0,502,665.796458
100.0,302,667.692626
55.0,382,670.53923
335.0,641,675.321244
260.0,699,681.453834
330.0,693,686.518492
275.0,780,697.957469
400.0,638,703.491219
435.0,933,710.45467
215.0,766,717.227253
525.0,892,723.509047
160.0,502,727.859803
75.0,308,730.02581
210.0,591,734.187234
320.0,703,739.697512
590.0,832,746.353326
300.0,587,750.449916
605.0,767,756.736656
70.0,459,759.984986
255.0,638,765.05492
385.0,805,771.232439
135.0,615,775.902351
215.0,624,781.394384
105.0,440,784.48895
570.0,775,790.671717
310.0,672,795.697681
405.0,916,803.064467
215.0,677,808.38758
510.0,735,813.581687
260.0,630,819.145908
110.0,379,821.61535
80.0,350,824.038593
120.0,466,827.384389
325.0,708,832.979792
370.0,754,838.161224
300.0,635,843.574134
280.0,561,847.535089
45.0,287,849.477434
140.0,466,853.045854
60.0,294,855.429904
160.0,377,858.056771
235.0,563,861.913918
145.0,614,866.869335
585.0,795,872.635312
215.0,551,876.486964
340.0,768,883.005609
230.0,578,886.980054
475.0,825,893.616196
375.0,682,898.234103
210.0,418,901.224415
300.0,650,906.871367
220.0,439,910.032375
395.0,916,917.681119
445.0,938,924.495008
505.0,879,931.532885
745.0,967,938.491112
35.0,287,940.199553
520.0,701,946.198764
435.0,661,950.965126
370.0,863,958.492235
370.0,767,963.794357
195.0,488,967.739156
95.0,340,969.99736
440.0,714,975.436439
380.0,687,980.934878
210.0,621,985.455822
260.0,493,988.794446
390.0,840,995.727414
485.0,807,1001.600826
315.0,733,1007.774695
430.0,674,1012.708088
315.0,585,1017.166039
405.0,783,1023.419045
120.0,368,1025.941063
95.0,375,1032.671536
130.0,378,1035.201353
315.0,548,1038.814179
320.0,687,1044.697296
40.0,289,1046.683386
285.0,519,1050.386841
395.0,831,1057.149187
375.0,634,1061.674157
180.0,520,1065.310753
315.0,698,1071.436205
250.0,536,1075.259891
160.0,497,1078.495277
485.0,701,1084.582554
140.0,382,1086.994921
395.0,859,1093.918759
230.0,697,1098.781023
210.0,431,1101.608094
370.0,649,1106.915513
485.0,696,1111.616974
385.0,628,1116.193219
185.0,472,1120.010832
335.0,707,1125.016644
345.0,739,1130.452427
210.0,511,1134.558867
375.0,661,1139.223032
660.0,850,1146.183361
135.0,391,1148.535062
85.0,289,1150.360933
435.0,750,1155.595263
355.0,803,1161.781689
320.0,649,1165.979015
315.0,654,1171.275591
430.0,1081,1178.739998
630.0,951,1186.428325
280.0,657,1190.909139
515.0,719,1196.568091
430.0,548,1200.223242
315.0,696,1205.820103
240.0,670,1210.941597
315.0,625,1215.248973
280.0,587,1220.328907
290.0,669,1224.872368
320.0,729,1230.277872
420.0,740,1236.351491
395.0,753,1241.223958
525.0,957,1248.796661
135.0,454,1251.858434
255.0,500,1255.270807
135.0,473,1259.455118
345.0,813,1265.045127
165.0,501,1268.72802
