#{"t_start": 1779572699.8261096, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
200.0,673,8.283535
90.0,403,10.863715
115.0,428,13.844471
10.0,325,16.155246
110.0,470,20.160702
50.0,310,22.559831
10.0,253,24.064894
250.0,687,29.268567
95.0,416,32.970335
550.0,708,38.535892
245.0,751,44.161411
65.0,321,47.250836
100.0,554,51.307555
155.0,472,54.468842
130.0,526,59.38544
80.0,291,61.444465
225.0,629,66.091273
230.0,723,72.369547
40.0,351,74.73805
135.0,511,78.242809
90.0,468,81.720266
190.0,766,88.20928
150.0,599,92.612732
70.0,282,94.855998
170.0,451,98.584811
75.0,265,100.453082
95.0,559,104.542704
115.0,546,109.422848
20.0,283,111.04223
60.0,526,115.059012
105.0,456,118.38984
135.0,455,122.669984
165.0,567,126.756748
80.0,427,129.87938
120.0,387,132.785883
150.0,684,138.28716
145.0,668,143.34599
50.0,303,145.8002
310.0,715,151.634429
95.0,468,155.008137
200.0,478,159.197823
170.0,517,163.106158
125.0,434,166.346277
185.0,706,172.48534
110.0,589,176.745662
165.0,577,180.966227
100.0,369,184.492964
315.0,546,188.689852
185.0,726,193.963505
15.0,444,198.163769
280.0,890,204.93441
55.0,346,207.184098
100.0,400,210.856848
330.0,791,216.803813
135.0,447,220.076649
70.0,481,224.546335
240.0,779,230.18747
150.0,530,234.821657
115.0,532,238.791954
85.0,322,241.102672
285.0,648,245.876389
65.0,390,249.555053
105.0,482,253.056717
200.0,510,256.710609
270.0,654,262.468534
140.0,480,266.043524
90.0,492,269.352144
670.0,830,276.609146
530.0,851,283.149853
290.0,676,289.074664
50.0,290,290.870746
185.0,583,295.263493
295.0,650,300.713207
100.0,344,303.236586
85.0,426,306.452998
450.0,813,313.319097
300.0,715,318.94073
240.0,667,324.708761
170.0,523,328.505417
15.0,365,330.842839
440.0,821,338.109859
130.0,495,341.583764
235.0,762,351.073248
280.0,635,355.662871
60.0,364,358.166497
80.0,628,363.612621
155.0,466,367.037237
65.0,346,369.536082
180.0,594,374.711165
135.0,469,377.978614
130.0,549,381.771787
125.0,510,386.515606
40.0,466,389.88448
145.0,440,393.133508
135.0,552,397.513074
60.0,295,399.843458
290.0,664,404.797733
240.0,701,410.393065
165.0,460,414.216497
90.0,333,416.410945
190.0,750,422.165251
40.0,337,425.218786
35.0,341,427.631817
60.0,406,430.145723
80.0,397,432.943208
265.0,449,437.128109
30.0,337,439.405243
230.0,523,443.244833
225.0,774,450.140884
195.0,687,455.192859
370.0,579,459.208355
180.0,509,463.675063
145.0,499,467.387651
235.0,580,471.539571
440.0,746,478.018157
340.0,742,483.537055
210.0,757,490.212123
85.0,383,492.990244
460.0,676,498.40109
275.0,598,503.271548
225.0,430,506.407041
360.0,862,513.485452
200.0,587,517.96002
35.0,250,519.476282
150.0,517,523.586787
290.0,747,529.503377
50.0,456,532.709228
90.0,267,534.333258
370.0,528,539.106928
470.0,860,545.645255
390.0,524,550.241277
190.0,548,554.386416
220.0,550,558.38409
165.0,486,563.01325
240.0,724,568.43412
45.0,359,571.0287
175.0,488,574.98223
220.0,594,579.756028
55.0,334,581.924066
310.0,842,589.595785
360.0,614,594.362807
365.0,638,599.84032
520.0,789,606.182682
430.0,809,613.486446
155.0,470,617.056206
230.0,703,622.125513
235.0,639,627.718715
170.0,368,630.292002
470.0,722,635.409337
565.0,775,642.190778
465.0,565,646.137853
170.0,449,649.040241
340.0,609,654.609288
370.0,759,660.08526
210.0,558,665.119016
205.0,522,668.914393
150.0,378,671.527393
575.0,1142,680.882005
145.0,462,683.940941
280.0,722,695.313917
175.0,495,698.75714
440.0,602,704.031549
205.0,490,707.442608
545.0,644,712.082373
65.0,464,716.363131
380.0,718,721.406278
250.0,680,727.116319
215.0,600,731.288689
145.0,314,733.494602
645.0,800,740.219561
105.0,455,743.628137
290.0,734,748.679215
675.0,1014,757.046215
290.0,747,762.786222
200.0,544,767.639737
230.0,454,770.57117
245.0,674,775.671576
265.0,628,781.081856
270.0,642,785.485209
75.0,276,786.950744
90.0,308,789.997394
310.0,745,795.518381
235.0,574,799.344857
70.0,510,803.974404
330.0,712,808.943996
400.0,570,813.298361
720.0,859,820.294652
395.0,868,827.1385
155.0,490,831.167703
225.0,592,835.260196
510.0,1009,843.663442
230.0,636,848.140214
280.0,607,852.939417
395.0,770,858.591087
375.0,756,864.138018
130.0,472,868.089846
720.0,963,875.177994
475.0,925,882.936267
185.0,515,886.37807
625.0,929,893.673249
300.0,563,897.466579
380.0,764,903.952722
125.0,535,907.968803
390.0,787,913.5528
50.0,271,916.16901
420.0,774,921.783275
405.0,818,928.162372
365.0,748,934.131134
250.0,579,938.051294
115.0,292,940.288051
105.0,402,943.511292
250.0,575,947.39
270.0,575,951.52253
150.0,487,956.016856
165.0,502,959.46287
335.0,849,966.080831
500.0,851,972.594191
465.0,737,978.00108
250.0,567,982.844382
100.0,511,986.134436
395.0,672,991.565637
200.0,533,995.767206
145.0,472,998.637639
365.0,809,1005.639121
150.0,416,1008.517774
415.0,928,1014.92631
600.0,923,1022.712343
85.0,433,1025.660288
670.0,919,1036.600173
195.0,571,1040.702528
205.0,571,1045.665192
500.0,1043,1053.355173
330.0,807,1059.969453
485.0,623,1064.15862
515.0,849,1071.276354
520.0,1036,1079.010208
25.0,245,1081.095596
350.0,806,1087.026782
120.0,376,1089.46516
405.0,721,1095.662734
370.0,674,1100.134884
320.0,660,1105.087329
400.0,729,1110.496152
215.0,512,1113.976158
560.0,813,1120.736951
400.0,870,1126.59255
80.0,364,1129.105902
175.0,483,1133.163939
450.0,873,1139.18804
480.0,917,1146.511657
260.0,775,1152.021781
480.0,799,1158.320975
320.0,638,1162.610457
540.0,785,1168.839254
330.0,628,1173.141389
345.0,818,1178.485343
160.0,509,1182.869539
360.0,632,1187.108546
390.0,763,1193.08455
385.0,914,1199.718983
255.0,589,1203.847215
465.0,813,1210.578438
585.0,891,1217.298494
555.0,902,1224.290518
425.0,836,1231.06981
450.0,578,1235.247144
290.0,612,1239.374539
220.0,539,1243.551448
275.0,575,1247.599624
580.0,1019,1254.959991
240.0,574,1259.680351
